,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:JEM,JEM,707 Cayman Holdings Limited,,streaming,stock,['common'],,USD,6.94,100,1,false,0,USD,73.06733167082297,4857125,,,,,Retail trade,Retail Trade,america,,
1,NASDAQ:XTIA,XTIA,"XTI Aerospace, Inc.",inpixon,streaming,stock,['common'],31752077.000000004,USD,5.05,100,1,false,0,USD,65.57377049180329,58499110,,-307.6465,99.99842916708256,0.0,Technology services,Technology Services,america,,36.39192748826125
2,NASDAQ:DIST,DIST,Distoken Acquisition Corporation,distoken-acquisition,streaming,stock,['common'],63043349.0,USD,19.7,100,1,false,0,USD,64.16666666666666,208380,,-0.1378,-208.76085240726124,0.0,Finance,Finance,america,,23.191728528341365
3,NASDAQ:NAKA,NAKA,"Kindly MD, Inc.",kindly-md,streaming,stock,['common'],110446194.32,USD,18.34,100,1,false,0,USD,58.10344827586207,4395294,,-0.7302,-153.45366192294338,0.0,Health services,Health Services,america,,4.7673907554165655
4,NASDAQ:MFI,MFI,mF International Limited,mf-international-limited,streaming,stock,['common'],52741634.65999999,USD,3.98,100,1,false,0,USD,46.323529411764696,4328794,,-0.2003,,0.0,Technology services,Technology Services,america,,1.0794868560048871
5,NASDAQ:SNPX,SNPX,"Synaptogenix, Inc.",synaptogenix,streaming,stock,['common'],7074157.622857143,USD,5.09,100,1,false,0,USD,45.42857142857142,2734333,,-9.8938,73.40862422997947,0.0,Health technology,Health Technology,america,,0.5862298724026898
6,NASDAQ:KBSX,KBSX,FST Corp.,fst,streaming,stock,['common'],101171162.8974359,USD,2.26,100,1,false,0,USD,44.871794871794854,18366935,,-0.4659,-267.1394799054373,0.0,Finance,Finance,america,,146.32384632237248
7,NYSE:OKLO,OKLO,Oklo Inc.,altc,streaming,stock,['common'],9470129934.685575,USD,68.03,100,1,false,0,USD,29.482299200609063,55853163,,-5.399,-2987.16577540107,0.0,Producer manufacturing,Producer Manufacturing,america,1.25,2.765860817058542
8,NASDAQ:OUST,OUST,"Ouster, Inc.",ouster,streaming,stock,['common'],1095265587.8028696,USD,20.36,100,1,false,0,USD,27.011852776044904,17401106,,-1.9648,64.81249328414341,0.0,Electronic technology,Electronic Technology,america,1.0,6.009403773803842
9,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],2672940059.5142097,USD,18.97,100,1,false,0,USD,25.380039656311947,131706528,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,4.671938182105082
