,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,AMEX:RYDE,RYDE,Ryde Group Ltd.,ryde-ltd,streaming,stock,['common'],2657.181056717641,0.45,10000,1,false,0,USD,155.10204081632654,566927913,11830420.999999998,USD,,-0.7528,-50.95247643874073,0.0,Technology services,Technology Services,america,1.0
1,NASDAQ:APVO,APVO,Aptevo Therapeutics Inc.,aptevo-therapeutics,streaming,stock,['common'],1293.6576544367242,5.13,100,1,false,0,USD,81.91489361702128,124472376,3877542.0,USD,,-1769.0946,97.59485650601745,0.0,Health technology,Health Technology,america,
2,NASDAQ:GURE,GURE,"Gulf Resources, Inc.",gulf-resources,streaming,stock,['common'],1134.3698592485325,0.81,10000,1,false,0,USD,35.000000000000014,27651740,10810760.0,USD,,-5.5182,11.568724860178518,0.0,Process industries,Process Industries,america,
3,NASDAQ:CAI,CAI,"Caris Life Sciences, Inc.",,streaming,stock,['common'],112.9262375957154,28.0,100,1,false,0,USD,-50.0,15347884,,USD,,,,0.0,Technology services,Technology Services,america,
4,NASDAQ:EKSO,EKSO,"Ekso Bionics Holdings, Inc.",ekso-bionics,streaming,stock,['common'],63.98278749643772,3.59,100,1,false,0,USD,-7.94871794871795,3277851,8616000.0,USD,,-7.3042,49.728137431690236,0.0,Health technology,Health Technology,america,1.0
5,NYSE:GHLD,GHLD,Guild Holdings Company,guild-company,streaming,stock,['common'],50.40938430070915,19.72,100,1,false,0,USD,25.44529262086513,823155,1226784595.0,USD,28.398617511520737,0.6944,69.82147224260211,2.53549695740365,Finance,Finance,america,1.666667
6,NASDAQ:PTLE,PTLE,PTL LTD,ptl-ltd,streaming,stock,['common'],38.536119946423504,0.365,10000,1,false,0,USD,84.4365841334007,404251486,13682937.5,USD,,-0.0171,-634.375,0.0,Transportation,Transportation,america,
7,NASDAQ:FORL,FORL,Four Leaf Acquisition Corporation,four-leaf-acquisition,streaming,stock,['common'],36.39252789907812,11.62,100,1,false,0,USD,1.573426573426571,30002,47388138.0,USD,310.69518716577534,0.0374,-74.66124661246613,0.0,Finance,Finance,america,
8,NASDAQ:IMDX,IMDX,Insight Molecular Diagnostics Inc.,oncocyte-oration,streaming,stock,['common'],30.494637826521227,3.16,100,1,false,0,USD,-1.250000000000001,1462410,90373743.0,USD,,-3.5278,86.0393516320005,0.0,Health technology,Health Technology,america,1.5
9,NASDAQ:KFII,KFII,K&F Growth Acquisition Corp. II,,streaming,stock,['common'],29.19794651037652,10.15,100,1,false,0,USD,0.04928536224742023,803072,346747446.5,USD,,,,0.0,Finance,Finance,america,
