,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:MCTR,MCTR,CTRL Group Limited,ctrl-limited,streaming,stock,['common'],414.84293948126793,32.9,100,1,false,0,USD,571.4422743321293,44194891,74968470.0,USD,14304.347826086956,0.0023,,0.0,Electronic technology,Electronic Technology,america,,2830.1031634221313
1,NASDAQ:PTLE,PTLE,PTL LTD,ptl-ltd,streaming,stock,['common'],203.49013657056145,0.73,10000,1,false,0,USD,-47.857142857142854,13054744,19162500.0,USD,,-0.0171,-634.375,0.0,Transportation,Transportation,america,,3.722311433357229
2,NASDAQ:HCAI,HCAI,"Huachen AI Parking Management Technology Holding Co., Ltd.",huachen-ai-parking-management-technology-co-ltd,streaming,stock,['common'],195.77464788732397,1.57,100,1,false,0,USD,-61.13861386138614,5024803,136289400.0,USD,39.84771573604061,0.0394,,0.0,Producer manufacturing,Producer Manufacturing,america,,12.724731364691678
3,NASDAQ:NIVF,NIVF,NewGenIvf Group Limited,,streaming,stock,['common'],145.54455445544556,3.7,100,1,false,0,USD,115.11627906976744,93627187,1256085.0,USD,,,,0.0,Health services,Health Services,america,,17.82616953838201
4,NASDAQ:RAY,RAY,Raytech Holding Limited,raytech-limited,streaming,stock,['common'],118.70503597122303,1.62,100,1,false,0,USD,-43.94463667820069,3434495,28533194.46,USD,,,,0.0,Consumer durables,Consumer Durables,america,,1.751567003234577
5,NASDAQ:CMBM,CMBM,Cambium Networks Corporation,cambium-networks,streaming,stock,['common'],108.76826722338204,0.353,10000,1,false,0,USD,0.8283347614967032,82203089,9970065.049985718,USD,,-3.5297,-552.9226785053645,0.0,Communications,Communications,america,1.0,256.245001539906
6,NASDAQ:FTRK,FTRK,FAST TRACK GROUP,,streaming,stock,['common'],96.95121951219511,7.19,100,1,false,0,USD,46.13821138211383,5203571,,USD,,,,,Miscellaneous,Miscellaneous,america,,
7,AMEX:OGEN,OGEN,Oragenics Inc.,oragenics,streaming,stock,['common'],84.4660194174757,4.41,100,1,false,0,USD,-11.97604790419161,1358334,107591190.0,USD,,-38.2311,82.30002333385187,0.0,Health technology,Health Technology,america,2.0,1.4621885702688078
8,NASDAQ:MINM,MINM,"Minim, Inc.",minim,streaming,stock,['common'],82.7450980392157,4.01,100,1,false,0,USD,-13.94849785407726,242601,19704306.160944205,USD,,-0.4526,94.46881836068779,0.0,Electronic technology,Electronic Technology,america,,1.4052868922492319
9,NASDAQ:YSXT,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,streaming,stock,['common'],79.78339350180507,7.91,100,1,false,0,USD,24.566929133858277,135383,183907502.4913386,USD,,,,0.0,Finance,Finance,america,,2.047779453382966
10,NASDAQ:RSLS,RSLS,"ReShape Lifesciences, Inc.",reshape-lifesciences,streaming,stock,['common'],79.6,6.75,100,1,false,0,USD,56.6125290023202,57640303,4983369.953596288,USD,,-210.7045,93.5828369680999,0.0,Health technology,Health Technology,america,,921.6210948430137
11,NASDAQ:BMEA,BMEA,"Biomea Fusion, Inc.",biomea-fusion,streaming,stock,['common'],76.97368421052632,2.49,100,1,false,0,USD,60.64516129032259,63292497,93554900.09032258,USD,,-3.5463,0.454736842105263,0.0,Health technology,Health Technology,america,1.285714,97.83635000257372
12,NASDAQ:KIDZ,KIDZ,"Classover Holdings, Inc.",,streaming,stock,['common'],68.85245901639342,5.44,100,1,false,0,USD,46.23655913978495,28378428,128868886.79569893,USD,,-0.1531,-140.20483193277312,0.0,Finance,Finance,america,,7.307355541440152
13,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],67.27752291722291,50.29,100,1,false,0,USD,-9.174643308650891,7859815,2988564686.73957,USD,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,0.7844930734468186
14,NASDAQ:SHOT,SHOT,"Safety Shot, Inc.",jupiter-wellness,streaming,stock,['common'],66.66666666666666,0.259,10000,1,false,0,USD,-0.5376344086021553,38040121,20045934.596774194,USD,,-0.706,5.627589894399148,0.0,Health technology,Health Technology,america,,14.715877503166091
