,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:CAI,CAI,"Caris Life Sciences, Inc.",,streaming,stock,['common'],,USD,28.0,100,1,false,0,USD,-50.0,15347884,,,,0.0,Technology services,Technology Services,america,,112.9262375957154
1,NASDAQ:CERO,CERO,"CERo Therapeutics Holdings, Inc.",,streaming,stock,['common'],5935058.0,USD,11.5,100,1,false,0,USD,-42.00706001008572,3025743,,-498.8048,46.28189885413974,0.0,Health technology,Health Technology,america,1.5,0.519257971700031
2,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],13923963.000000002,USD,4.83,100,1,false,0,USD,-30.703012912482063,7282125,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,0.7541019042806986
3,NASDAQ:OP,OP,OceanPal Inc.,oceanpal,streaming,stock,['common'],16510961.0,USD,2.2,100,1,false,0,USD,-24.13793103448275,1319016,,-2.64,-63.731084098238654,0.0,Transportation,Transportation,america,,0.09029670692999787
4,NASDAQ:MARPS,MARPS,Marine Petroleum Trust,marine-petroleum-trust,streaming,stock,['common'],10960000.0,USD,5.48,100,1,false,0,USD,-22.59887005649717,267003,15.067363211437998,0.3637,-9.188514357053682,7.04094890510949,Miscellaneous,Miscellaneous,america,,0.6907251912149022
5,NASDAQ:MENS,MENS,Jyong Biotech Ltd.,,streaming,stock,['common'],572536000.0,USD,8.0,100,1,false,0,USD,-20.87042532146389,457713,,,,0.0,Health technology,Health Technology,america,,
6,NASDAQ:CRML,CRML,Critical Metals Corp.,critical-metals,streaming,stock,['common'],214952760.0,USD,2.18,100,1,false,0,USD,-19.557195571955713,11476987,,-1.9609,-195.8955786932247,0.0,Non-energy minerals,Non-Energy Minerals,america,,1.4885297157856998
7,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],31325870528.0,USD,63.35,100,1,false,0,USD,-18.782051282051277,1788237,,,,0.0,Health technology,Health Technology,america,,1.073566176328213
8,NASDAQ:CRDF,CRDF,"Cardiff Oncology, Inc.",cardiff-oncology,streaming,stock,['common'],200908061.00000003,USD,3.02,100,1,false,0,USD,-18.378378378378383,3727027,,-0.9315,-3.3851276359600413,0.0,Health technology,Health Technology,america,1.0,3.1199661401995646
9,AMEX:AIM,AIM,AIM ImmunoTech Inc.,,streaming,stock,['common'],6343183.000000001,USD,8.3,100,1,false,0,USD,-18.226600985221673,24113,,-24.798,60.99962254655259,0.0,Health technology,Health Technology,america,1.0,1.9589412796932375
10,NASDAQ:SNTI,SNTI,"Senti Biosciences, Inc.",senti-biosciences,streaming,stock,['common'],59464995.0,USD,2.28,100,1,false,0,USD,-17.98561151079137,3902433,,-10.8382,24.831814461875627,0.0,Health technology,Health Technology,america,1.0,20.078375180078204
11,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],20836170.36,USD,8.73,100,1,false,0,USD,-17.56373937677053,11401932,,,,0.0,Transportation,Transportation,america,,0.7430014185924879
12,AMEX:MPTI,MPTI,"M-tron Industries, Inc.",m-tron-industries,streaming,stock,['common'],116926555.0,USD,40.08,100,1,false,0,USD,-16.63893510815308,249747,14.687236615486093,2.7289,69.96138515196812,0.0,Electronic technology,Electronic Technology,america,,6.004139841041643
13,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],609070969.0,USD,10.0,100,1,false,0,USD,-16.31799163179916,18613539,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,1.3450518573545776
14,AMEX:OGEN,OGEN,Oragenics Inc.,oragenics,streaming,stock,['common'],2655778.0000000005,USD,3.71,100,1,false,0,USD,-15.10297482837529,85599,,-38.2311,82.30002333385187,0.0,Health technology,Health Technology,america,,0.45633378434138533
15,NASDAQ:XTIA,XTIA,"XTI Aerospace, Inc.",inpixon,streaming,stock,['common'],28745285.0,USD,3.51,100,1,false,0,USD,-14.390243902439023,3810756,,-307.6465,99.99842916708256,0.0,Technology services,Technology Services,america,,0.3238494769886984
