,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:CAI,CAI,CARIS LIFE SCIENCES INC,,streaming,stock,['common'],,USD,28.0,100,1,false,0,USD,-50.0,15316132,,,,,Technology services,Technology Services,america,,112.6926136058456
1,NASDAQ:CERO,CERO,"CERo Therapeutics Holdings, Inc.",,streaming,stock,['common'],5935057.791225417,USD,11.5,100,1,false,0,USD,-42.00706001008572,3012521,,-498.8048,46.28189885413974,0.0,Health technology,Health Technology,america,1.5,0.5170082595513915
2,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],13923963.499282641,USD,4.83,100,1,false,0,USD,-30.703012912482063,7260452,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,0.751873615055541
3,NASDAQ:OP,OP,OceanPal Inc.,oceanpal,streaming,stock,['common'],16510961.310344828,USD,2.2,100,1,false,0,USD,-24.13793103448275,1281959,,-2.64,-63.731084098238654,0.0,Transportation,Transportation,america,,0.08776741368024725
4,NASDAQ:MARPS,MARPS,Marine Petroleum Trust,marine-petroleum-trust,streaming,stock,['common'],10960000.0,USD,5.48,100,1,false,0,USD,-22.59887005649717,258119,15.067363211437998,0.3637,-9.188514357053682,5.44977401129944,Miscellaneous,Miscellaneous,america,,0.6677507871558109
5,NASDAQ:MENS,MENS,Jyong Biotech Ltd.,,streaming,stock,['common'],572536000.0,USD,8.0,100,1,false,0,USD,-20.87042532146389,455948,,,,0.0,Health technology,Health Technology,america,,
6,NASDAQ:CRML,CRML,Critical Metals Corp.,critical-metals,streaming,stock,['common'],214952756.58302584,USD,2.18,100,1,false,0,USD,-19.557195571955713,11401569,,-1.9609,-195.8955786932247,0.0,Non-energy minerals,Non-Energy Minerals,america,,1.4787652271592855
7,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],31325871283.022438,USD,63.35,100,1,false,0,USD,-18.782051282051277,1738131,,,,0.0,Health technology,Health Technology,america,,1.043485719106867
8,NASDAQ:CRDF,CRDF,"Cardiff Oncology, Inc.",cardiff-oncology,streaming,stock,['common'],200908064.55135134,USD,3.02,100,1,false,0,USD,-18.378378378378383,3722586,,-0.9315,-3.3851276359600413,0.0,Health technology,Health Technology,america,1.0,3.1163940641787375
9,AMEX:AIM,AIM,AIM ImmunoTech Inc.,,streaming,stock,['common'],6343182.187192119,USD,8.3,100,1,false,0,USD,-18.226600985221673,24107,,-24.798,60.99962254655259,0.0,Health technology,Health Technology,america,1.0,1.9584538394046729
10,NASDAQ:SNTI,SNTI,"Senti Biosciences, Inc.",senti-biosciences,streaming,stock,['common'],59464995.75539569,USD,2.28,100,1,false,0,USD,-17.98561151079137,3883272,,-10.8382,24.831814461875627,0.0,Health technology,Health Technology,america,1.0,19.979790080263427
11,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],20836170.360000007,USD,8.73,100,1,false,0,USD,-17.56373937677053,11333619,,,,0.0,Transportation,Transportation,america,,0.7385536849808985
12,AMEX:MPTI,MPTI,"M-tron Industries, Inc.",m-tron-industries,streaming,stock,['common'],116926553.55574043,USD,40.08,100,1,false,0,USD,-16.63893510815308,248477,14.687236615486093,2.7289,69.96138515196812,0.0,Electronic technology,Electronic Technology,america,,5.973607912337303
13,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],609070958.9958159,USD,10.0,100,1,false,0,USD,-16.31799163179916,18424225,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,1.3314361370913272
