,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:CGBS,crown-lng-limited,CGBS,0.1538,0.06979999999999999,83.09523809523807,319315963,7.0238095238095095,0.1125,33.92857142857142,788410493,51897294.64285714,-83.32123755178176,Crown LNG Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
1,NASDAQ:HCTI,healthcare-triangle,HCTI,0.0264,-0.003599999999999999,-11.999999999999996,153676778,10.000000000000009,0.0203,-32.333333333333336,856511608,8291445.003333333,-7.963669364473888,"Healthcare Triangle, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
2,NASDAQ:GNLN,greenlane,GNLN,0.01225,-0.00315,-20.454545454545453,149164726,-4.545454545454552,0.0101,-34.41558441558442,792316904,10308328.896103896,225.87895704478856,"Greenlane Holdings, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
3,NASDAQ:USEG,us-energy,USEG,2.55,1.13,79.57746478873239,45325002,16.901408450704224,2.21,55.633802816901415,106870639,75123929.25352113,57.64568250701199,U.S. Energy Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
4,AMEX:TMDE,tmd-energy-limited,TMDE,1.28,0.5323,71.19165440684766,25606096,3.0627256921224983,1.31,75.20395880700815,85547006,,,TMD Energy Limited,stock,['common'],streaming,100,1,false,0,USD,USD
5,NASDAQ:ICON,icon-energy,ICON,2.87,1.08,60.33519553072626,22084956,3.3519553072625725,2.92,63.128491620111724,59048300,,,Icon Energy Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
6,AMEX:EONR,hnr-acquisition,EONR,0.5799,0.09889999999999999,20.56133056133056,19108654,13.367983367983374,0.575,19.542619542619537,166327085,11214701.975051975,-54.59692585854994,EON Resources Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
7,NASDAQ:RBNE,robin-energy-ltd,RBNE,11.59,8.24,245.97014925373136,17534139,-6.865671641791043,14.0,317.91044776119406,101812521,7995552.199999999,,Robin Energy Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
8,NYSE:ACHR,archer-aviation,ACHR,10.07,-1.6600000000000001,-14.151747655583973,11399794,-4.518329070758748,9.99,-14.83375959079284,111010659,5484620148.905371,462.3771603836271,Archer Aviation Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
9,NYSE:NINE,nine-energy-service,NINE,0.831,0.24180000000000001,41.03869653767821,10442630,6.449422946367962,0.7342,24.60964019008826,56222568,31092375.61507129,-63.378473428313214,"Nine Energy Service, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
10,NASDAQ:MLGO,microalgo,MLGO,0.9468,-0.1532000000000001,-13.927272727272735,7370460,0.0,0.8601,-21.809090909090916,62942137,59412513.11945453,728.9369474950897,"MicroAlgo, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
11,NASDAQ:WLGS,wang-and-lee-group,WLGS,0.0676,-0.0076000000000000095,-10.106382978723417,7259142,6.382978723404253,0.0684,-9.042553191489363,65523819,2171895.2819999997,,"Wang & Lee Group, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
12,NASDAQ:AIHS,senmiao-technology,AIHS,0.659999,-0.370001,-35.922427184466024,7158589,-5.6116504854369005,0.3821,-62.90291262135922,17754335,10833581.0,18.87659181232479,Senmiao Technology Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
13,NASDAQ:OP,oceanpal,OP,0.77,0.04700000000000004,6.500691562932233,6368411,4.149377593361,1.61,122.68326417704014,80272599,5426102.0,-66.58010944698277,OceanPal Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
14,AMEX:TPET,trio-petroleum,TPET,1.51,0.26,20.8,6048531,20.0,1.42,13.599999999999996,22117831,10681948.864,,Trio Petroleum Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
15,AMEX:INDO,indonesia-energy-limited,INDO,4.75,1.21,34.18079096045197,5964995,11.581920903954806,5.18,46.3276836158192,38546800,72053996.07909605,9.604188538827197,Indonesia Energy Corporation Limited,stock,['common'],streaming,100,1,false,0,USD,USD
16,NASDAQ:IXHL,incannex-healthcare,IXHL,0.2172,-0.016399999999999998,-7.020547945205478,5887916,-11.386986301369868,0.2062,-11.729452054794525,29793842,19319984.91267123,-56.5682362700353,Incannex Healthcare Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
17,NASDAQ:SBET,sharplink-gaming,SBET,10.26,-22.270000000000003,-68.45988318475254,5510998,-60.0368890255149,9.21,-71.6876729173071,41921579,1933147892.0,1689.2561432984153,"SharpLink Gaming, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
18,NASDAQ:NVDA,nvidia,NVDA,142.46,-2.539999999999992,-1.751724137931029,5258893,-1.9793103448275895,141.97,-2.089655172413794,180810365,3464068000000.0,24.93970715410367,NVIDIA Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
19,NASDAQ:SGBX,sg-blocks,SGBX,0.7289,-0.016000000000000014,-2.1479393207141917,4772907,-1.8660222848704555,0.5956,-20.04295878641428,6821911,6027859.791649886,131.30239076184924,Safe & Green Holdings Corp.,stock,['common'],streaming,10000,1,false,0,USD,USD
20,NASDAQ:GTI,energem,GTI,0.0792,-0.007099999999999995,-8.2271147161066,4303132,-13.093858632676714,0.0754,-12.630359212050992,13780584,11064295.601390498,-97.85350295142005,Graphjet Technology,stock,['common'],streaming,10000,1,false,0,USD,USD
21,AMEX:REI,ring-energy,REI,0.996,0.15349999999999997,18.219584569732934,3613582,16.545994065281892,0.8668,2.8842729970326393,22536037,179015448.68890208,-56.40652943413804,"Ring Energy, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
22,NASDAQ:CGTL,creative-global-technology-limited,CGTL,2.07,0.23999999999999977,13.114754098360642,3464379,25.136612021857918,1.26,-31.147540983606557,28668599,27011250.0,,Creative Global Technology Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
23,NASDAQ:TORO,toro,TORO,2.2,0.20000000000000018,10.000000000000009,3424872,4.499999999999993,2.46,23.0,6762331,46970878.38,,Toro Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
24,NASDAQ:PRZO,parazero-technologies-ltd,PRZO,1.37,0.20000000000000018,17.09401709401711,3391466,6.8376068376068435,1.4,19.65811965811966,10145318,23889083.076923072,110.3465161665686,ParaZero Technologies Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
25,NASDAQ:PLUG,plug-power,PLUG,1.24,-0.06000000000000005,-4.615384615384619,3218671,-6.153846153846159,1.29,-0.7692307692307698,60562073,1479061476.1615386,-59.232777658805055,"Plug Power, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
26,NYSE:GME,gamestop,GME,22.15,0.00999999999999801,0.04516711833784105,3185120,1.626016260162599,22.14,0.0,59847847,9904025491.000002,66.57580350782428,GameStop Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
27,NYSE:OKLO,altc,OKLO,62.0,-2.480000000000004,-3.846153846153852,2833827,-1.5198511166253161,63.66,-1.2717121588089444,31769000,8882511268.654467,487.0320821609612,Oklo Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
28,AMEX:HUSA,,HUSA,12.86,5.72,80.11204481792717,2189919,12.044817927170874,15.65,119.18767507002804,28872461,11200182.0,-47.29917895040092,Houston American Energy Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
29,NASDAQ:RGTI,rigetti-computing-redeemable,RGTI,11.65,-0.4499999999999993,-3.7190082644628046,2044954,-5.206611570247926,11.4,-5.785123966942144,45367604,3333847444.2148757,2014.9158558916902,"Rigetti Computing, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
30,NYSE:BBAI,bigbear-ai,BBAI,3.7296,-0.10040000000000004,-2.6214099216710194,1941028,-3.9164490861618773,3.72,-2.872062663185375,95898682,1083222360.2819843,199.31247203758093,"BigBear.ai, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
31,NASDAQ:NEHC,new-era-helium,NEHC,0.55,-0.050999999999999934,-8.485856905158059,1873405,-7.870216306156408,0.5432,-9.617304492512474,9028112,7862304.818635608,-87.16502708169556,New Era Helium Inc,stock,['common'],streaming,10000,1,false,0,USD,USD
