,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:ALT,ALT,"Altimmune, Inc.",altimmune,streaming,stock,['common'],625334814.0,USD,3.61,100,1,false,0,USD,-53.17769130998703,86113156,,-1.2532,21.09306132728875,0.0,Health technology,Health Technology,america,1.111111,16.553226659441005
1,NASDAQ:DAIC,DAIC,"CID HoldCo, Inc.",,streaming,stock,['common'],179955207.87764323,USD,16.43,100,1,false,0,USD,-46.957223567393065,190380,,-0.4929,-138.69249394673125,0.0,Miscellaneous,Miscellaneous,america,,5.669496749524266
2,NASDAQ:RITR,RITR,Reitar Logtech Holdings Limited,reitar-logtech-limited,streaming,stock,['common'],237938749.99999997,USD,3.83,100,1,false,0,USD,-40.89506172839506,5001141,45.595238095238095,0.084,223.07692307692312,0.0,Finance,Finance,america,,7.405622072485091
3,NASDAQ:BDMD,BDMD,Baird Medical Investment Holdings Ltd,baird-medical-investment-ltd,streaming,stock,['common'],157920525.16265064,USD,4.42,100,1,false,0,USD,-33.433734939759034,1400716,,,,0.0,Health technology,Health Technology,america,,6.067987367709683
4,NASDAQ:GCTK,GCTK,"GlucoTrack, Inc.",,streaming,stock,['common'],2962120.2933673467,USD,5.22,100,1,false,0,USD,-33.41836734693878,830282,,-3420.2214,-48.43164774502657,0.0,Health technology,Health Technology,america,,0.32990249734738103
5,NASDAQ:PHOE,PHOE,Phoenix Asia Holdings Limited,phoenix-asia-limited,streaming,stock,['common'],,USD,7.42,100,1,false,0,USD,-33.153153153153156,127218,,,,,Industrial services,Industrial Services,america,,1.0773891238051523
6,NASDAQ:LIMN,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,streaming,stock,['common'],431842902.71893245,USD,16.6,100,1,false,0,USD,-30.775646371976645,200594,,-0.2868,-46.02851323828921,0.0,Health technology,Health Technology,america,,0.3075091032928833
7,NASDAQ:ULY,ULY,Urgent.ly Inc.,urgently,streaming,stock,['common'],7792635.264957266,USD,6.26,100,1,false,0,USD,-23.565323565323563,666021,,-32.369,-145.16243351694655,0.0,Technology services,Technology Services,america,1.0,0.27174014823080095
8,NASDAQ:YAAS,YAAS,Youxin Technology Ltd,youxin-technology-ltd,streaming,stock,['common'],124805996.13305615,USD,3.72,100,1,false,0,USD,-22.66112266112265,821311,,-0.041,48.49246231155779,0.0,Technology services,Technology Services,america,,0.3374945737779638
9,NASDAQ:RETO,RETO,"ReTo Eco-Solutions, Inc.",reto-eco-solutions,streaming,stock,['common'],7250101.918032789,USD,2.47,100,1,false,0,USD,-19.016393442622938,182408,,,,0.0,Non-energy minerals,Non-Energy Minerals,america,,12.987027781337662
