,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],33119160716.88,USD,341.04,100,1,false,0,1.9185942262865388,97112247,0.8567758945165945,1096960972313.472,USD,187.54949406071273,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.736842
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],24884507553.77,USD,132.83,100,1,false,0,0.7814871016691964,187341019,0.8339307705101309,3239399483014.1826,USD,45.18795713556728,2.9395,146.27178284182304,0.0303490136570561,Electronic technology,america,Electronic Technology,1.204225
2,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],9411773398.08,USD,201.36,100,1,false,0,-0.36122519669453695,46741028,0.9356462753231558,3007477903470.108,USD,31.42371135629458,6.4079,-0.35609877464701006,0.494829036567866,Electronic technology,america,Electronic Technology,1.52
3,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],9232663505.03,USD,122.29,100,1,false,0,1.418145629457628,75498107,0.8512314734563096,288593918014.7781,USD,534.0174672489082,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.018519
4,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],8199124416.0,USD,454.86,100,1,false,0,0.5059990719667721,18025600,0.8708190795099908,3380766993678.221,USD,35.14983849280559,12.9406,12.125255606002842,0.698234527255452,Technology services,america,Technology Services,1.145161
5,NYSE:UNH,UNH,UnitedHealth Group Incorporated,unitedhealth,streaming,stock,['common'],8057432005.26,USD,296.67,100,1,false,0,-2.082645719189386,27159578,0.5796516375693849,269121364655.09332,USD,12.401606895773329,23.9219,46.134344952290185,2.77246022839791,Health services,america,Health Services,1.413793
6,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],7908486324.9,USD,203.1,100,1,false,0,0.9844868735083482,38938879,0.8567376454709897,2156180949995.4114,USD,33.12511212956469,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.112676
7,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,streaming,stock,['common'],7743154600.48,USD,171.98,100,1,false,0,1.1290132894272535,45023576,1.4554388835111494,2076850210648.7148,USD,19.178571030298976,8.9673,37.528948054537366,0.470422203928025,Technology services,america,Technology Services,1.214286
8,NASDAQ:MSTR,MSTR,MicroStrategy Incorporated,microstrategy,streaming,stock,['common'],6595632659.12,USD,399.46,100,1,false,0,-0.802105838237855,16511372,1.1053441176499335,109213581523.20961,USD,,-21.8108,-160.1634162342697,0.0,Technology services,america,Technology Services,1.25
9,NASDAQ:CRWV,CRWV,"CoreWeave, Inc.",,streaming,stock,['common'],6114395504.96,USD,100.16,100,1,false,0,-6.732470434863585,61046281,,48074509222.630035,USD,,,,0.0,Technology services,america,Technology Services,1.611111
10,NYSE:SNOW,SNOW,Snowflake Inc.,snowflake,streaming,stock,['common'],5322117644.360001,USD,203.18,100,1,false,0,13.4323358642251,26194102,5.841946718013626,67788709703.67764,USD,,-4.207,-49.96078990518285,0.0,Technology services,america,Technology Services,1.255102
11,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],5237979960.51,USD,636.57,100,1,false,0,0.16837136113297405,8228443,0.593702507664234,1600431160034.6648,USD,24.83032203707171,25.6368,47.260915268451576,0.318646734854445,Technology services,america,Technology Services,1.208333
12,NYSE:IONQ,IONQ,"IonQ, Inc.",ionq,streaming,stock,['common'],4816515843.72,USD,45.79,100,1,false,0,36.52355396541443,105187068,5.579788548180879,11345988289.61926,USD,,-1.4902,-79.17518335938439,0.0,Electronic technology,america,Electronic Technology,1.166667
