,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],11100.0,560.0,100,1,false,0,USD,26.840317100792753,34238,7287204971.415628,USD,,,,0.0,Health technology,Health Technology,america,,0.5135720542882172
1,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],2674.8870341462934,34.25,100,1,false,0,USD,-19.411764705882355,2353762,495493933.6411765,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,,1.0167716728101677
2,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2119.678046072717,159.95,100,1,false,0,USD,-1.1800321265291145,66468,890230370.932287,USD,13.436321329267576,11.9043,,0.0,Health services,Health Services,america,1.0,0.36258166788221824
3,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],1698.6486486486488,13.31,100,1,false,0,USD,10.27340513670257,88710816,1875425989.703397,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,2.5515089581818517
4,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1380.3149606299212,18.8,100,1,false,0,USD,-1.2605042016806642,148868974,5493196220.79832,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,0.995583609623566
5,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],1238.2629107981222,57.01,100,1,false,0,USD,-12.00802592992747,87317,1310874428.6299996,USD,,-0.2462,,0.0,Technology services,Technology Services,america,,1.5563612122638062
6,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1098.2905982905984,14.02,100,1,false,0,USD,1.1544011544011554,107966861,4070326620.0014434,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0,1.2564624057874987
7,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,streaming,stock,['common'],1081.6666666666667,35.45,100,1,false,0,USD,0.028216704288953492,14864,216784323.13628674,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.25,0.7665253669152287
8,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],923.1362467866325,3.98,100,1,false,0,USD,12.112676056338033,14474406,1294858634.1014085,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.8669248349994656
9,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,streaming,stock,['common'],892.5641025641025,38.71,100,1,false,0,USD,2.4616199047114864,282799,890648119.7636315,USD,10.968802244198237,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.7173979771740813
10,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],841.4285714285714,13.18,100,1,false,0,USD,7.591836734693875,2291325,329770167.4057143,USD,37.12676056338028,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,0.4254265698227894
11,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,streaming,stock,['common'],840.520446096654,2.53,100,1,false,0,USD,-1.5564202334630364,1966308,298345096.4785992,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.5369274787950963
12,NASDAQ:NNE,NNE,Nano Nuclear Energy Inc.,nano-nuclear-energy,streaming,stock,['common'],817.1355498721227,35.86,100,1,false,0,USD,30.068915487849107,19939893,1344795675.0003629,USD,,-0.9085,,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,8.42806525284902
13,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,streaming,stock,['common'],811.392405063291,9.0,100,1,false,0,USD,-0.9900990099009885,139355,313982568.3168317,USD,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,1.0,0.5695021009725528
14,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],802.6553375464679,105.31,100,1,false,0,USD,3.590399370450527,943941,3505380046.8551054,USD,35.59333491060263,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,0.653690967115904
15,NASDAQ:EOSE,EOSE,"Eos Energy Enterprises, Inc.",eos-energy-enterprises,streaming,stock,['common'],784.882108183079,6.38,100,1,false,0,USD,6.333333333333331,8818407,1452031673.1066668,USD,,-4.4203,-174.17814166976802,0.0,Producer manufacturing,Producer Manufacturing,america,1.571429,0.9499075611758878
16,AMEX:AREN,AREN,"The Arena Group Holdings, Inc.",the-arena,streaming,stock,['common'],721.9512195121952,6.74,100,1,false,0,USD,-13.589743589743586,759675,320560819.4179488,USD,120.35714285714286,0.056,,0.0,Technology services,Technology Services,america,,2.0234253080584628
17,NASDAQ:ATGL,ATGL,Alpha Technology Group Limited,alpha-technology-limited,streaming,stock,['common'],585.7874519846351,26.78,100,1,false,0,USD,1.7863930064614306,4974,408729736.767769,USD,,-0.046,99.84849283305228,0.0,Technology services,Technology Services,america,,0.3523236787862045
