,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:INM,INM,InMed Pharmaceuticals Inc.,inmed-pharmaceuticals,streaming,stock,['common'],1252.1668447796103,3.42,100,1,false,0,USD,37.349397590361434,74519955,4128575.9277108423,USD,,-12.6303,48.594627594627596,0.0,Health technology,Health Technology,america,
1,NASDAQ:RVYL,RVYL,Ryvyl Inc.,ryvyl,streaming,stock,['common'],498.3096717765524,0.5992,10000,1,false,0,USD,3.5782195332757025,194621420,5011103.903197925,USD,,-3.8647,56.12881987013577,0.0,Technology services,Technology Services,america,2.0
2,AMEX:OGEN,OGEN,Oragenics Inc.,oragenics,streaming,stock,['common'],371.87650363609345,0.167,10000,1,false,0,USD,39.16666666666668,271771737,3586373.708333334,USD,,-1.2744,82.29950831967555,0.0,Health technology,Health Technology,america,2.0
3,NASDAQ:LYRA,LYRA,"Lyra Therapeutics, Inc.",,streaming,stock,['common'],318.39561630936936,20.25,100,1,false,0,USD,310.7505070993915,26856590,6533948.0,USD,,-60.7115,2.7082682307316293,0.0,Health technology,Health Technology,america,2.0
4,NASDAQ:IRD,IRD,"Opus Genetics, Inc.",ocuphire-pharma,streaming,stock,['common'],304.3034877191869,1.09,100,1,false,0,USD,9.602815485168428,40266746,65030699.88939165,USD,,-1.9431,-299.07578558225504,0.0,Health technology,Health Technology,america,1.0
5,AMEX:ZONE,ZONE,CleanCore Solutions Inc.,cleancore-solutions,streaming,stock,['common'],216.77165084217307,2.9,100,1,false,0,USD,31.818181818181802,11374312,24592107.3,USD,,-0.4502,,0.0,Distribution services,Distribution Services,america,
6,NASDAQ:HYPR,HYPR,"Hyperfine, Inc.",hyperfine,streaming,stock,['common'],150.0056523022111,0.85,10000,1,false,0,USD,41.07883817427385,103448473,66163874.439834006,USD,,-0.5495,6.1966541481734385,0.0,Health technology,Health Technology,america,1.5
7,NASDAQ:NIVF,NIVF,NewGenIvf Group Limited,,streaming,stock,['common'],133.51822190933714,1.72,100,1,false,0,USD,-14.851485148514854,49007850,1256085.3465346536,USD,,,,0.0,Health services,Health Services,america,
8,NASDAQ:FGI,FGI,FGI Industries Ltd.,fgi-industries-ltd,streaming,stock,['common'],131.9415938993104,0.73,10000,1,false,0,USD,35.160155526754295,2242321,7001833.9937048685,USD,,-0.1484,-337.0607028753994,0.0,Producer manufacturing,Producer Manufacturing,america,1.0
9,NASDAQ:MINM,MINM,"Minim, Inc.",minim,streaming,stock,['common'],100.03462889892809,4.66,100,1,false,0,USD,-3.9175257731958664,1574375,22898270.527835052,USD,,-0.4526,94.46881836068779,0.0,Electronic technology,Electronic Technology,america,
10,NASDAQ:BPMC,BPMC,Blueprint Medicines Corporation,blueprint-medicines,streaming,stock,['common'],65.58966127731105,127.79,100,1,false,0,USD,26.087814504193403,46416826,8252954223.878245,USD,,-2.4613,48.958981377794366,0.0,Health technology,Health Technology,america,1.763158
11,AMEX:UAVS,UAVS,"AgEagle Aerial Systems, Inc.",ageagle-aerial-systems,streaming,stock,['common'],61.696615341899054,1.29,100,1,false,0,USD,63.27047209214024,26931060,17964187.988862168,USD,,-31.4033,90.76290667251033,0.0,Electronic technology,Electronic Technology,america,
12,AMEX:TOVX,TOVX,"Theriva Biologics, Inc.",synthetic-biologics,streaming,stock,['common'],52.35928590460964,0.4886,10000,1,false,0,USD,4.64767616191904,20141701,4000162.6536731636,USD,,-20.6832,28.063939455067782,0.0,Health technology,Health Technology,america,1.5
13,NASDAQ:BNAI,BNAI,Brand Engagement Network Inc.,brand-engagement-network,streaming,stock,['common'],42.49578127154087,0.49,10000,1,false,0,USD,75.62724014336915,254953325,20714486.559139784,USD,,-0.9802,-20.32899582617235,0.0,Technology services,Technology Services,america,1.0
14,NASDAQ:SOWG,SOWG,Sow Good Inc.,sow-good,streaming,stock,['common'],38.92282553356198,0.9976,10000,1,false,0,USD,34.06800161268648,3539669,11355739.387716705,USD,,-0.6653,-90.30320366132723,0.0,Consumer non-durables,Consumer Non-Durables,america,
