,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:DTCK,DTCK,Davis Commodities Limited,davis-commodities-limited,streaming,stock,['common'],4240.807901309109,0.8039,10000,1,false,0,USD,33.983333333333334,61808927,19696053.2414,USD,,-0.1093,-398.6338797814208,0.0,Distribution services,Distribution Services,america,
1,NASDAQ:VERO,VERO,Venus Concept Inc.,venus-concept,streaming,stock,['common'],2162.3203770387618,3.18,100,1,false,0,USD,33.054393305439326,61249887,4529601.313807531,USD,,-76.2561,-3.6909671655672867,0.0,Health technology,Health Technology,america,2.0
2,NASDAQ:WBUY,WBUY,WEBUY GLOBAL LTD.,webuy-global-ltd,streaming,stock,['common'],598.7166291820735,7.1,100,1,false,0,USD,54.34782608695653,37694720,156217200.52173913,USD,,-0.0892,9.164969450101827,0.0,Retail trade,Retail Trade,america,
3,NASDAQ:NAMM,NAMM,Hennessy Capital Investment Corp. VI,,streaming,stock,['common'],344.11126732275557,31.22,100,1,false,0,USD,173.859649122807,1199331,166904781.0,USD,,-1.2433,-1339.0046296296296,0.0,Finance,Finance,america,
4,NASDAQ:VEEE,VEEE,Twin Vee PowerCats Co.,twin-vee-powercats-co,streaming,stock,['common'],224.892552037678,2.46,100,1,false,0,USD,6.956521739130442,15136843,5503755.860869565,USD,,-10.322,-27.42580613303045,0.0,Consumer durables,Consumer Durables,america,
5,AMEX:KNW,KNW,"Know Labs, Inc.",know-labs,streaming,stock,['common'],163.44455645450464,1.56,10000,1,false,0,USD,205.8823529411765,108256080,3825000.0,USD,,-6.448,52.8047780770582,0.0,Electronic technology,Electronic Technology,america,
6,NASDAQ:BJDX,BJDX,"Bluejay Diagnostics, Inc.",bluejay-diagnostics,streaming,stock,['common'],109.58506231503468,2.25,100,1,false,0,USD,48.026315789473685,36684553,3361910.032894737,USD,,-293.7354,90.43669444477001,0.0,Health technology,Health Technology,america,
7,NASDAQ:OBLG,OBLG,Oblong Inc.,oblong,streaming,stock,['common'],60.41378039793663,3.1,100,1,false,0,USD,-17.66268260292165,1803593,4107406.9588313415,USD,,-14.3841,70.6753351599961,0.0,Electronic technology,Electronic Technology,america,
8,NASDAQ:PHAT,PHAT,"Phathom Pharmaceuticals, Inc.",phathom-pharmaceuticals,streaming,stock,['common'],60.396363244394585,8.92,100,1,false,0,USD,90.19189765458421,53285229,327428215.0,USD,,-5.2442,-18.797571583907228,0.0,Health technology,Health Technology,america,1.125
9,NASDAQ:PVBC,PVBC,"Provident Bancorp, Inc.",provident-bancorp,streaming,stock,['common'],50.53704447549891,11.74,100,1,false,0,USD,3.2541776605101234,2101113,208831544.3746702,USD,44.757910789172705,0.2623,-68.40139742199734,0.0,Finance,Finance,america,2.0
10,NASDAQ:BRLS,BRLS,Borealis Foods Inc.,borealis-foods,streaming,stock,['common'],50.19342699982944,5.18,100,1,false,0,USD,50.14492753623186,1883418,110757991.25797099,USD,,-0.9862,-13.4867663981588,0.0,Technology services,Technology Services,america,
11,NASDAQ:AYTU,AYTU,"Aytu BioPharma, Inc.",aytu-biopharma,streaming,stock,['common'],42.47502204980916,2.0,100,1,false,0,USD,34.22818791946309,8076103,12340492.617449664,USD,,-0.7132,72.9407747467466,0.0,Health technology,Health Technology,america,1.0
12,NASDAQ:RENT,RENT,"Rent the Runway, Inc.",rent-the-runway,streaming,stock,['common'],40.20028502580036,8.62,100,1,false,0,USD,27.89317507418396,2253833,34668671.848664686,USD,,-19.135,36.37932352950954,0.0,Retail trade,Retail Trade,america,
13,NYSE:VHC,VHC,VirnetX Holding Corp,virnetx,streaming,stock,['common'],30.745741258372448,11.39,100,1,false,0,USD,15.634517766497472,174891,48277441.23248731,USD,,-4.6121,40.077694626338214,0.0,Technology services,Technology Services,america,
14,AMEX:NCL,NCL,Northann Corp.,northann,streaming,stock,['common'],30.431021478180433,0.26,100,1,false,0,USD,-80.74074074074075,118349455,128876944.00000001,USD,,-0.1933,-49.61300309597522,0.0,Technology services,Technology Services,america,
15,NASDAQ:OMH,OMH,Ohmyhome Limited,ohmyhome-limited,streaming,stock,['common'],29.06257837118775,0.6035,100,1,false,0,USD,-43.06603773584906,4264573,3883198.545754717,USD,,,,0.0,Finance,Finance,america,1.0
16,NASDAQ:DIST,DIST,Distoken Acquisition Corporation,distoken-acquisition,streaming,stock,['common'],28.746508769969836,14.45,100,1,false,0,USD,20.41666666666666,51462,46242456.5,USD,,-0.1378,-208.76085240726124,0.0,Finance,Finance,america,
17,NASDAQ:JDZG,JDZG,JIADE LIMITED,jiade-limited,streaming,stock,['common'],19.72821430277195,0.2948,10000,1,false,0,USD,-13.851548801870251,3428375,7233056.850799999,USD,,,,0.0,Commercial services,Commercial Services,america,
