,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:CGTL,CGTL,Creative Global Technology Holdings Limited,creative-global-technology-limited,streaming,stock,['common'],1153.8042034451385,1.83,10000,1,false,0,USD,98.28800520099685,109186684,19784668.75,USD,71.484375,0.0256,36.17021276595745,0.0,Distribution services,Distribution Services,america,
1,NASDAQ:NEHC,NEHC,New Era Helium Inc,new-era-helium,streaming,stock,['common'],394.0684340805079,0.601,10000,1,false,0,USD,21.684551528649518,205098000,8698904.907876087,USD,,-1.2967,-234.89152892561984,0.0,Finance,Finance,america,
2,NASDAQ:IPA,IPA,ImmunoPrecise Antibodies Ltd.,immunoprecise-antibodies,streaming,stock,['common'],76.45862658257434,0.7299,10000,1,false,0,USD,21.568954030646225,68859656,33403957.382578276,USD,,-1.1286,-169.29133858267718,0.0,Health technology,Health Technology,america,1.0
3,NASDAQ:YHC,YHC,LQR House Inc.,lqr-house,streaming,stock,['common'],58.65956250222803,1.28,100,1,false,0,USD,-4.4776119402985115,11024836,1365549.8507462684,USD,,-129.6442,85.61800101127781,0.0,Commercial services,Commercial Services,america,
4,AMEX:HUSA,HUSA,Houston American Energy Corporation,,streaming,stock,['common'],44.78771970390477,7.14,100,1,false,0,USD,30.769230769230766,6382315,11200181.923076922,USD,,-7.9502,-160.20161026379526,0.0,Energy minerals,Energy Minerals,america,
5,AMEX:ZDGE,ZDGE,"Zedge, Inc.",zedge,streaming,stock,['common'],44.33957793542619,2.8,100,1,false,0,USD,4.0892193308550135,3461950,38830047.137546465,USD,,-0.14,88.28745921525976,0.0,Technology services,Technology Services,america,1.0
6,NASDAQ:CVAC,CVAC,CureVac N.V.,curevac,streaming,stock,['common'],36.40407169201201,5.6,100,1,false,0,USD,37.592137592137576,22945956,1260872917.5429974,USD,6.211869107043816,0.9015,,0.0,Health technology,Health Technology,america,1.5
7,AMEX:INLX,INLX,"Intellinetics, Inc.",intellinetics,streaming,stock,['common'],30.67503189024549,11.88,100,1,false,0,USD,-3.414634146341463,117832,51255760.65365853,USD,,-0.2603,-667.1023965141611,0.0,Technology services,Technology Services,america,1.0
8,AMEX:SOAR,SOAR,"Volato Group, Inc.",volato,streaming,stock,['common'],25.67184907879642,2.16,100,1,false,0,USD,-0.4608294930875478,64814200,4488309.788018433,USD,,-19.106,81.77798632729049,0.0,Transportation,Transportation,america,
9,NASDAQ:TDAC,TDAC,Translational Development Acquisition Corp.,,streaming,stock,['common'],24.91909761445943,10.25,100,1,false,0,USD,0.018540022052859793,150003,224551875.0,USD,,,,0.0,Finance,Finance,america,
10,NASDAQ:AXTI,AXTI,AXT Inc,axt,streaming,stock,['common'],22.01811143880005,2.35,100,1,false,0,USD,18.686868686868692,6813280,107168657.02020203,USD,,-0.4266,-8.494404883011185,0.0,Electronic technology,Electronic Technology,america,1.0
11,NASDAQ:KARO,KARO,Karooooo Ltd.,karooooo-ltd,streaming,stock,['common'],21.85304263798128,47.72,100,1,false,0,USD,-19.838736771375782,857096,1473908545.587099,USD,29.243779874984682,1.6318,27.97427652733119,1.81421132202251,Technology services,Technology Services,america,1.5
12,AMEX:INDO,INDO,Indonesia Energy Corporation Limited,indonesia-energy-limited,streaming,stock,['common'],20.046169834849614,3.54,100,1,false,0,USD,9.597523219814242,9031012,49241534.80495356,USD,,-0.5517,-111.70376055257098,0.0,Energy minerals,Energy Minerals,america,
13,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],18.599953196845213,3.35,100,1,false,0,USD,9.120521172638444,294082,7995552.200000002,USD,,,,0.0,Transportation,Transportation,america,
14,NYSE:GME,GME,GameStop Corporation,gamestop,streaming,stock,['common'],18.40188869077555,22.14,100,1,false,0,USD,-22.451838879159368,172102685,9904025499.761822,USD,48.00520381613183,0.4612,465.8895705521472,0.0,Retail trade,Retail Trade,america,2.75
15,NASDAQ:SLGL,SLGL,Sol-Gel Technologies Ltd.,sol-gel-technologies-ltd,streaming,stock,['common'],18.189594889098608,6.9,100,1,false,0,USD,-0.28901734104045623,267920,19221758.757225435,USD,,-4.6824,43.055200846437295,0.0,Health technology,Health Technology,america,
16,NASDAQ:MARPS,MARPS,Marine Petroleum Trust,marine-petroleum-trust,streaming,stock,['common'],17.145422414775965,4.1,100,1,false,0,USD,4.859335038363159,120306,8199999.999999999,USD,11.273027220236457,0.3637,-9.188514357053682,9.86813299232737,Miscellaneous,Miscellaneous,america,
17,NASDAQ:LPBB,LPBB,Launch Two Acquisition Corp.,launch-two-acquisition,streaming,stock,['common'],17.137072095964747,10.51,100,1,false,0,USD,0.47801147227532437,168005,302162500.0,USD,68.2024659312135,0.1541,,0.0,Finance,Finance,america,
18,AMEX:BRN,BRN,"Barnwell Industries, Inc.",barnwell-industries,streaming,stock,['common'],16.84411696983652,1.38,100,1,false,0,USD,11.290322580645155,73154,13873877.854838708,USD,,-0.6037,-85.86822660098524,0.0,Energy minerals,Energy Minerals,america,
19,NASDAQ:GNLN,GNLN,"Greenlane Holdings, Inc.",greenlane,streaming,stock,['common'],13.665761631240166,0.0154,10000,1,false,0,USD,100.0,4083760640,7858825.0,USD,,-7.8006,92.53533957764755,0.0,Distribution services,Distribution Services,america,
20,AMEX:GBR,GBR,"New Concept Energy, Inc",new-concept-energy,streaming,stock,['common'],12.710670019053607,1.1352,10000,1,false,0,USD,15.848555975099499,258835,5825771.330135727,USD,,-0.0078,-11.428571428571422,0.0,Finance,Finance,america,
21,NASDAQ:GDC,GDC,GD Culture Group Limited,gd-culture-limited,streaming,stock,['common'],12.647222040869623,2.6,100,1,false,0,USD,3.174603174603177,697383,43668125.634920634,USD,,-1.0553,94.41675660804606,0.0,Technology services,Technology Services,america,
22,NASDAQ:RSLS,RSLS,"ReShape Lifesciences, Inc.",reshape-lifesciences,streaming,stock,['common'],12.604634838146763,3.11,100,1,false,0,USD,35.80786026200873,79697470,2296286.834061135,USD,,-210.7045,93.5828369680999,0.0,Health technology,Health Technology,america,
23,NASDAQ:CSBR,CSBR,"Champions Oncology, Inc.",champions-oncology,streaming,stock,['common'],12.425053740534889,7.395,100,1,false,0,USD,17.942583732057418,256637,102249957.3444976,USD,16.42238507661559,0.4503,,0.0,Health technology,Health Technology,america,1.0
