,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:LFWD,rewalk,LFWD,0.5555,-0.41280000000000006,-42.63141588350718,2844587,5.33925436331715,0.612,-36.79644738200971,14467671,7100586.0539089115,-65.97302821697643,Lifeward Ltd.,stock,['common'],streaming,10000,1,false,0,USD,USD
1,NYSE:CURV,torrid,CURV,3.4,-1.6999999999999997,-33.33333333333333,663049,-25.49019607843137,3.15,-38.23529411764706,9227611,330814953.617647,-22.74507813880067,Torrid Holdings Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
2,NASDAQ:XTIA,inpixon,XTIA,1.9,-0.8900000000000001,-31.89964157706094,2643306,-7.885304659498214,1.68,-39.78494623655914,15246617,16057506.23655914,160.34731046550488,"XTI Aerospace, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
3,NASDAQ:GVH,globavend-limited-ord-shares,GVH,0.8901,-0.36,-28.797696184305256,153108,-17.606591472682183,0.695,-44.404447644188465,867382,10377130.561555075,60.07714589077244,Globavend Holdings Limited - Ord Shares,stock,['common'],streaming,10000,1,false,0,USD,USD
4,NASDAQ:TRNR,interactive-strength,TRNR,0.49,-0.19410000000000005,-28.37304487648005,1279052,0.0,0.4481,-34.49788042683819,4638252,4542144.918579155,163.0609599345632,Interactive Strength Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
5,NASDAQ:RBNE,robin-energy-ltd,RBNE,3.4988,-1.3511999999999995,-27.859793814432983,486724,0.2061855670103232,3.7,-23.711340206185557,5234168,8830908.400000002,,Robin Energy Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
6,NASDAQ:FBRX,forte-biosciences,FBRX,11.25,-2.92,-20.606916019760053,104069,-8.256880733944953,10.59,-25.264643613267467,1579481,69718012.43542697,349.6423038428169,"Forte Biosciences, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
7,NASDAQ:INDP,indaptus-therapeutics,INDP,0.366,-0.08440000000000003,-18.738898756660753,1243510,-5.861456483126117,0.368,-18.294849023090592,3331502,5900675.737122558,-73.37063800642578,"Indaptus Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
8,NASDAQ:ORIS,oriental-rise-limited,ORIS,0.75,-0.17279999999999995,-18.725617685305586,306935,-2.4707412223667027,0.63,-31.729518855656693,1004083,13867875.0,,Oriental Rise Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
9,NASDAQ:ICCM,icecure-medical,ICCM,0.813,-0.17690000000000006,-17.87049196888575,145671,5.061117284574203,1.02,3.040711182947774,1020695,57700379.8969593,50.39104630015507,IceCure Medical Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
10,NASDAQ:ONMD,onemednet,ONMD,0.57,-0.11220000000000008,-16.44678979771329,1255548,-3.2541776605101136,0.5719,-16.168279097039,5590085,17484601.790530633,-62.27913153834725,OneMedNet Corp,stock,['common'],streaming,10000,1,false,0,USD,USD
11,NASDAQ:ALLT,allot-ltd,ALLT,8.05,-1.5599999999999987,-16.23309053069718,300182,-10.30176899063476,8.01,-16.649323621227886,4775897,317939428.0208117,327.6982472758454,Allot Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
12,NASDAQ:VSME,vs-media-limited,VSME,0.94,-0.13000000000000012,-12.149532710280383,28268,-0.9345794392523372,1.0101,-5.598130841121501,76395,9589273.899813084,24.958340801856814,VS Media Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
13,NASDAQ:DAKT,daktronics,DAKT,13.5,-1.6999999999999993,-11.184210526315786,20553,3.02631578947369,14.45,-4.934210526315789,1167971,709686905.5065789,39.864618516767315,"Daktronics, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
14,AMEX:PHGE,biomx,PHGE,0.4396,-0.0494,-10.102249488752555,3000,-10.102249488752555,0.479,-2.0449897750511266,40659,12538452.891615544,-47.02909697177405,BiomX Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
15,NASDAQ:CTNM,contineum-therapeutics,CTNM,4.1,-0.4300000000000006,-9.492273730684339,22209,-3.9735099337748476,4.59,1.3245033112582694,366956,118750419.05960265,-81.34634521361261,"Contineum Therapeutics, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
16,NASDAQ:KLTO,klotho-neurosciences,KLTO,1.31,-0.1299999999999999,-9.027777777777771,255477,-6.944444444444435,1.25,-13.194444444444443,3236560,40617986.97916667,,"Klotho Neurosciences, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
17,NASDAQ:SPRC,scisparc-ltd,SPRC,0.29,-0.027400000000000035,-8.632640201638322,14857,-5.482041587901709,0.3198,0.7561436672967731,234876,3589994.7996219276,38.7420544619227,SciSparc Ltd.,stock,['common'],streaming,10000,1,false,0,USD,USD
18,NYSE:ANVS,annovis-bio,ANVS,2.8,-0.26000000000000023,-8.496732026143798,37715,-5.8823529411764754,2.29,-25.163398692810457,1615956,44623467.59803922,-21.89774637585508,"Annovis Bio, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
19,NASDAQ:AIFU,fanhua,AIFU,5.65,-0.5199999999999996,-8.427876823338728,3665,-0.32414910858994445,5.96,-3.403565640194489,262526,32155773.55591572,-86.1796011900868,AIFU Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
20,NYSE:QXO,qxo,QXO,21.7,-1.8100000000000023,-7.698851552530847,2511044,-3.615482773287968,21.81,-7.230965546575936,43086886,12611970741.46576,23794.67189800218,"QXO, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
21,NASDAQ:VOR,vor-biopharma,VOR,0.294,-0.02410000000000001,-7.576233888714244,12640156,15.341087708267844,0.5544,74.28481609556744,172108763,69277562.57277586,-67.35338487976557,Vor Biopharma Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
22,NASDAQ:WOK,work-medical-technology-ltd,WOK,0.685,-0.05499999999999994,-7.4324324324324245,1797,-7.689189189189182,0.7261,-1.8783783783783814,20253,17856208.3601,,WORK Medical Technology Group LTD,stock,['common'],streaming,10000,1,false,0,USD,USD
23,NASDAQ:OMSE,oms-energy-technologies,OMSE,7.1,-0.5600000000000005,-7.3107049608355155,100,-7.3107049608355155,6.48,-15.40469973890339,106742,275067601.92,,OMS Energy Technologies Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
24,NASDAQ:INM,inmed-pharmaceuticals,INM,3.59,-0.28000000000000025,-7.235142118863055,455433,-2.583979328165377,3.79,-2.0671834625323013,1714598,4575235.116279069,52.324861225199754,InMed Pharmaceuticals Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
25,AMEX:INDO,indonesia-energy-limited,INDO,3.22,-0.25,-7.204610951008646,295002,-1.7291066282420764,3.2,-7.780979827089338,3488462,46435641.72910663,165.88238327453752,Indonesia Energy Corporation Limited,stock,['common'],streaming,100,1,false,0,USD,USD
26,NASDAQ:ACDC,profrac,ACDC,7.64,-0.5900000000000007,-7.168894289185913,22331,-1.0935601458080175,7.76,-5.71081409477522,869225,1242984596.1506681,29.846079081408064,ProFrac Holding Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
27,NASDAQ:CDTX,cidara-therapeutics,CDTX,43.51,-3.3300000000000054,-7.109308283518372,264919,-1.793339026473107,49.33,5.315969257045249,3651364,639801365.0935097,417.8502064997324,"Cidara Therapeutics, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
28,NASDAQ:BANL,cbl-international-limited,BANL,0.86,-0.06500000000000006,-7.027027027027033,55207,-8.097297297297306,0.862,-6.810810810810816,511151,23705000.0,7.827429503612212,CBL International Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
29,NASDAQ:NCEW,new-century-logistics-bvi-limited,NCEW,1.09,-0.07999999999999985,-6.837606837606826,122405,5.982905982905988,1.04,-11.111111111111102,834901,22359999.111111112,,New Century Logistics (BVI) Limited,stock,['common'],streaming,100,1,false,0,USD,USD
30,NASDAQ:CDTG,cdt-environmental-technology-investment-limited,CDTG,0.698,-0.051000000000000045,-6.809078771695601,1258,0.0,0.7249,-3.217623497997331,79720,8934392.5,,CDT Environmental Technology Investment Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
31,NASDAQ:GNLN,greenlane,GNLN,0.0083,-0.0005999999999999998,-6.741573033707864,37108777,-14.606741573033707,0.0074,-16.85393258426966,313266302,7552637.056179776,341.60196269073685,"Greenlane Holdings, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
32,NASDAQ:ZBIO,zenas-biopharma,ZBIO,9.35,-0.6699999999999999,-6.686626746506985,380,-2.095808383233524,10.19,1.696606786427145,120988,426290341.38722557,,"Zenas BioPharma, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
33,NASDAQ:NSPR,inspiremd,NSPR,2.31,-0.16500000000000004,-6.666666666666668,70754,-6.666666666666668,2.24,-9.49494949494949,906096,68623171.10303031,17.86509807293227,InspireMD Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
34,NASDAQ:GURE,gulf-resources,GURE,0.6722,-0.046699999999999964,-6.496035609959655,18790,-2.7681179579913797,0.6824,-5.077201279732922,129669,9107732.426763112,-18.063785549271696,"Gulf Resources, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
35,NASDAQ:OP,oceanpal,OP,1.88,-0.1299999999999999,-6.467661691542284,72932,0.0,2.27,12.93532338308459,1540001,17036309.343283582,18.483872169155568,OceanPal Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
36,NASDAQ:FBGL,fbs-global-limited,FBGL,0.5713,-0.03920000000000001,-6.420966420966423,14659,0.0,0.5965,-2.2932022932022953,134387,,,FBS Global Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
37,AMEX:CPHI,china-pharma,CPHI,1.61,-0.10999999999999988,-6.395348837209296,5540,-4.069767441860469,1.55,-9.883720930232553,135036,5056103.604651163,48.96937646897944,"China Pharma Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
38,NASDAQ:PRFX,painreform,PRFX,1.38,-0.09400000000000008,-6.377204884667577,1235563,11.261872455902301,1.29,-12.483039348710987,2630287,2596952.035278155,194.04173568772467,PainReform Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
39,NASDAQ:IMDX,oncocyte-oration,IMDX,3.231,-0.2190000000000003,-6.34782608695653,768,-6.376811594202904,3.335,-3.3333333333333397,69538,95378617.16666666,135.61516618889024,Insight Molecular Diagnostics Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
40,NASDAQ:ENTO,first-wave-biopharma,ENTO,0.4472,-0.030100000000000016,-6.30630630630631,23802,-2.3674837628325953,0.4621,-3.1845799287659737,205477,2202242.9335847474,-59.45627426453035,Entero Therapeutics Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
41,NASDAQ:ESLA,estrella-immunopharma,ESLA,0.9017,-0.05830000000000002,-6.072916666666669,1241,-6.072916666666669,0.9305,-3.072916666666664,19783,33652079.16875,5.227839760023515,"Estrella Immunopharma, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
42,NYSE:BNED,barnes-and-noble-education,BNED,11.45,-0.7300000000000004,-5.993431855500825,6470,-1.3136288998357974,11.76,-3.448275862068965,274084,400473265.3793104,120.11861092478567,"Barnes & Noble Education, Inc",stock,['common'],streaming,100,1,false,0,USD,USD
43,NASDAQ:GIBO,gibo-limited,GIBO,0.3402,-0.021399999999999975,-5.918141592920347,1575096,10.619469026548686,0.3117,-13.799778761061948,13162963,62310225.7926,,GIBO Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
44,AMEX:EONR,hnr-acquisition,EONR,0.4073,-0.02560000000000001,-5.913605913605916,259921,-8.593208593208596,0.41,-5.289905289905297,3384970,7996570.2933702925,-41.393920073183665,EON Resources Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
45,NASDAQ:SUGP,su-ltd,SUGP,0.48,-0.030000000000000027,-5.8823529411764754,8648,-4.70588235294118,0.4919,-3.549019607843138,45188,6811585.25,-76.62293611386959,SU Group Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
46,AMEX:TPET,trio-petroleum,TPET,1.28,-0.08000000000000007,-5.8823529411764754,47981,-1.4705882352941189,1.21,-11.029411764705891,884099,9102224.110294117,,Trio Petroleum Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
47,NASDAQ:IVP,inspire-veterinary-partners,IVP,1.6,-0.09999999999999987,-5.882352941176463,248,0.0,1.63,-4.117647058823533,8813,8378690.917647058,-93.35543702889625,"Inspire Veterinary Partners, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
48,NASDAQ:JBDI,jbdi-limited,JBDI,0.98,-0.06000000000000005,-5.7692307692307745,1025,-6.250000000000005,0.9901,-4.798076923076929,16292,,,JBDI Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
49,NASDAQ:BCLI,brainstrom-cell-therapeutics,BCLI,1.16,-0.07000000000000006,-5.691056910569111,4400,0.0,1.18,-4.065040650406507,255124,9367874.178861788,-64.5352054551612,Brainstorm Cell Therapeutics Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
50,NASDAQ:CASI,casi-pharmaceuticals,CASI,1.27,-0.07499999999999996,-5.576208178438659,703,-5.576208178438659,1.295,-3.7174721189591113,28225,20063021.94795539,-55.079137722585905,"CASI Pharmaceuticals, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
51,NASDAQ:IMCC,im-cannabis,IMCC,2.63,-0.15500000000000025,-5.56552962298026,492,-2.6929982046678695,2.77,-0.5385996409335772,41596,8546702.21903052,42.350639140472495,IM Cannabis Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
52,NASDAQ:IVDA,,IVDA,1.9,-0.10999999999999988,-5.472636815920392,232,-10.44776119402984,1.84,-8.457711442786056,29858,5166850.905472638,-43.230984944922405,"Iveda Solutions, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
53,NASDAQ:SKYQ,sky-quarry,SKYQ,0.6655,-0.03839999999999999,-5.455320358005397,3379,-0.5540559738599253,0.735,4.4182412274470835,136839,15736070.7,,Sky Quarry Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
54,NASDAQ:NTCL,netclass-technology,NTCL,1.6843,-0.09570000000000012,-5.376404494382029,6474,-1.6853932584269677,1.7,-4.494382022471914,334890,26792000.0,,NETCLASS TECHNOLOGY INC,stock,['common'],streaming,100,1,false,0,USD,USD
55,NASDAQ:CMND,clearmind-medicine,CMND,0.8505,-0.04809999999999992,-5.3527709770754415,34805,-0.06677053193856376,0.8999,0.14466948586691286,84641,4840958.272312487,9.173402416657778,Clearmind Medicine Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
56,NASDAQ:PPIH,perma-pipe-international,PPIH,20.83,-1.1700000000000017,-5.318181818181826,224,-5.000000000000006,22.245,1.1136363636363682,53332,177572220.10431817,135.56213485911533,"Perma-Pipe International Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
57,NASDAQ:APYX,apyx-medicalrporation,APYX,2.15,-0.1200000000000001,-5.286343612334806,100,-5.286343612334806,1.9,-16.299559471365644,83436,71808386.56387664,40.26165356896969,Apyx Medical Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
58,NASDAQ:PALI,palisade-bio,PALI,0.7006,-0.03879900000000003,-5.247369823329492,6780,-5.287943316125664,0.7257,-1.8527209260494018,145298,3480200.442792051,-31.087678253569333,"Palisade Bio, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
59,NASDAQ:ZVSA,zyversa-therapeutics,ZVSA,0.6254,-0.034600000000000075,-5.242424242424253,7220012,-1.3484848484848513,0.71,7.575757575757565,13359881,3389153.8030303027,-18.322464685470496,"ZyVersa Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
60,NASDAQ:MXCT,maxcyte,MXCT,2.1,-0.11499999999999977,-5.191873589164776,22522,0.6772009029345428,2.23,0.6772009029345428,2764237,237090323.96388263,-48.40547012452229,"MaxCyte, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
61,NASDAQ:NA,nano-labs-ltd,NA,14.08,-0.7699999999999996,-5.1851851851851825,57311,-0.8080808080808028,11.35,-23.56902356902357,770974,194590286.7138047,50.75084374871284,Nano Labs Ltd,stock,['common'],streaming,100,1,false,0,USD,USD
62,NASDAQ:TWG,top-wealth-limited,TWG,0.127,-0.0068999999999999895,-5.153099327856602,43104,0.07468259895445611,0.1321,-1.3442867811799823,884646,7397600.000000001,-71.36220298414344,Top Wealth Group Holding Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
63,NASDAQ:PWM,prestige-wealth,PWM,0.3671,-0.019699999999999995,-5.093071354705273,1130513,8.066184074457086,0.3592,-7.135470527404333,2040267,11365790.984488107,53.76257209330069,Prestige Wealth Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
64,NASDAQ:PMAX,powell-max-limited,PMAX,0.385,-0.020600000000000007,-5.078895463510849,21641,-0.3451676528599636,0.4039,-0.41913214990138925,135189,5932591.942307693,,Powell Max Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
65,NASDAQ:USEG,us-energy,USEG,1.5,-0.08000000000000007,-5.06329113924051,205146,-1.2658227848101276,1.51,-4.430379746835446,2146277,51329022.87341772,162.26358467792525,U.S. Energy Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
66,NASDAQ:MOVE,movano,MOVE,0.711,-0.037900000000000045,-5.060755775136873,2569,5.22099078648685,0.7361,-1.7091734543997907,62330,5179901.00333823,-86.03312979532852,Movano Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
67,NASDAQ:ASTS,ast-spacemobile,ASTS,50.53,-2.6899999999999977,-5.054490792934983,1366787,-0.3945885005636995,49.97,-6.106726794438181,23977640,16399636718.484594,396.5503533201747,"AST SpaceMobile, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
68,NYSE:PHM,pulte-group,PHM,100.1625,-5.327500000000001,-5.050241729073847,1632,0.39814200398142163,103.56,-1.8295573040098518,1667930,20756237284.1202,-14.656411680855406,"PulteGroup, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
69,NASDAQ:HCAI,huachen-ai-parking-management-technology-co-ltd,HCAI,0.8718,-0.04620000000000002,-5.032679738562093,27234,-0.9150326797385702,0.87,-5.228758169934645,291694,29349450.0,,"Huachen AI Parking Management Technology Holding Co., Ltd.",stock,['common'],streaming,10000,1,false,0,USD,USD
70,NASDAQ:RELI,reliance-industrial-infrastructure,RELI,2.27,-0.1200000000000001,-5.020920502092054,10244,-3.7656903765690504,2.18,-8.786610878661087,586563,6485301.154811716,66.97413119182661,"Reliance Global Group, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
71,NASDAQ:SNPX,synaptogenix,SNPX,3.8,-0.20000000000000018,-5.000000000000004,41631,5.249999999999999,3.77,-5.75,239698,5239602.55,8.719599437307332,"Synaptogenix, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
72,NASDAQ:LQDT,liquidity-services,LQDT,22.44,-1.1799999999999997,-4.995766299745977,300,-4.995766299745977,23.16,-1.9475021168501305,214147,723071952.2692634,24.59510727304401,"Liquidity Services, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
73,NASDAQ:LAB,standard-biotools,LAB,1.1604,-0.059599999999999875,-4.885245901639334,8562,1.6393442622950833,1.25,2.4590163934426252,3845529,474777881.1475409,-41.7095584026166,Standard BioTools Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
74,AMEX:MTNB,matinas-biopharma,MTNB,0.8625,-0.04349999999999998,-4.801324503311257,1329,-4.7902869757174384,0.9641,6.412803532008822,539226,4904361.802207504,-88.30779811905798,"Matinas Biopharma Holdings, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
75,NASDAQ:XAGE,,XAGE,2.78,-0.14000000000000012,-4.79452054794521,3621,0.0,2.57,-11.986301369863018,52438,2580266.797945206,-92.06771994400664,"Longevity Health Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
76,NASDAQ:IBG,innovation-beverage-limited,IBG,0.5303,-0.0262,-4.707996406109614,500,-4.707996406109614,0.575,3.324348607367468,15306,5336652.624999998,,Innovation Beverage Group Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
77,NASDAQ:OABI,omniab,OABI,1.63,-0.08000000000000007,-4.678362573099419,1000,-4.678362573099419,1.66,-2.9239766081871372,342359,203076660.128655,-57.72871979270076,"OmniAb, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
78,NASDAQ:CLRO,,CLRO,5.1512,-0.24880000000000013,-4.607407407407409,1073,-4.607407407407409,5.49,1.6666666666666639,7697,9516000.0,-32.602975697632736,"ClearOne, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
79,NASDAQ:BBLG,,BBLG,5.3,-0.2536000000000005,-4.566407375396149,470,-0.9651397291846785,4.19,-24.553442811869775,78482,2284639.4482857967,105.12329035528238,Bone Biologics Corp,stock,['common'],streaming,100,1,false,0,USD,USD
80,NASDAQ:SFHG,samfine-creation-limited,SFHG,0.66,-0.030999999999999917,-4.486251808972492,758,-4.486251808972492,0.7,1.3024602026049217,63160,14209998.986975398,,Samfine Creation Holdings Group Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
81,NASDAQ:ISPC,ispecimen,ISPC,0.8645,-0.04059999999999997,-4.485692188708427,274,-0.5524251463926643,0.9,-0.5634736493205164,20425,2247172.0251905867,-53.096920378924715,iSpecimen Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
82,NASDAQ:PAYX,paychex,PAYX,145.45,-6.800000000000011,-4.466338259441715,48648,0.03284072249590238,137.94,-9.399014778325125,9294173,49684697338.228966,20.254975253975037,"Paychex, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
83,NASDAQ:VEEE,twin-vee-powercats-co,VEEE,2.15,-0.10000000000000009,-4.444444444444448,290,-3.555555555555559,2.22,-1.3333333333333246,25638,4966804.026666667,-19.392566205226053,Twin Vee PowerCats Co.,stock,['common'],streaming,100,1,false,0,USD,USD
84,AMEX:MITQ,moving-image-technologies,MITQ,0.632,-0.028900000000000037,-4.372824935693756,65860,-0.2572249962172847,0.6449,-2.4209411408685146,425314,6406229.146920865,-11.850256147302629,"Moving iMage Technologies, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
85,AMEX:EGG,,EGG,2.85,-0.1299999999999999,-4.362416107382547,6168,4.026845637583897,3.54,18.79194630872483,529328,98572008.0,,Enigmatig Limited,stock,['common'],streaming,100,1,false,0,USD,USD
86,NASDAQ:KXIN,kaixin-auto,KXIN,0.8612,-0.038900000000000046,-4.321742028663487,270,-4.321742028663487,0.94,4.432840795467163,63699,10296125.674925007,44.837327904289666,Kaixin Holdings,stock,['common'],streaming,10000,1,false,0,USD,USD
87,NYSE:FDX,fedex,FDX,219.61,-9.899999999999977,-4.313537536490775,218704,-5.8820966406692525,222.0,-3.2721885756611875,8103708,53190959572.38464,-13.900592826760326,FedEx Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
88,NASDAQ:PET,wag-co,PET,0.0966,-0.004299999999999998,-4.261645193260652,459151,-0.891972249752228,0.1071,6.144697720515359,2153066,5434159.531219028,-89.53447026935567,Wag! Group Co.,stock,['common'],streaming,10000,1,false,0,USD,USD
89,NYSE:GRND,grindr,GRND,21.13,-0.9400000000000013,-4.25917535115542,100,-4.25917535115542,22.04,-0.13593112822836945,1180867,4324148999.755323,163.46982397609602,Grindr Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
