,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],49197.2755532017,60.0,100,1,false,0,USD,283.12873265003606,5260307,203789956.0,USD,,,,0.0,Health technology,Health Technology,america,,4.8190684501328045
1,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],3115.151515151515,21.22,100,1,false,0,USD,27.218225419664265,65356293,2989973044.758993,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,1.6057640735839684
2,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],2988.355361082634,31.06,100,1,false,0,USD,20.715118538670804,2089751,457583150.83560044,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,,1.1238843446521793
3,NASDAQ:CBIO,CBIO,"GlycoMimetics, Inc.",,streaming,stock,['common'],2687.680903635722,15.795,100,1,false,0,USD,2989.184431840407,21662,1013153850.0,USD,,-45.724,21.037543605153182,0.0,Health technology,Health Technology,america,1.0,0.040387143829839274
4,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2419.2090395480227,133.77,100,1,false,0,USD,9.396467124631998,169397,743107883.2043672,USD,11.237116000100805,11.9043,,0.0,Health services,Health Services,america,1.0,0.9963363112200395
5,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],1487.1794871794875,6.19,100,1,false,0,USD,-3.1298904538341046,675006,168953591.43661973,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.5661906653184459
6,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1328.5714285714284,16.0,100,1,false,0,USD,5.471324983520106,59212070,4999588246.275543,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,0.9405473095380725
7,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1103.960396039604,12.16,100,1,false,0,USD,6.666666666666665,46859682,3556103708.8,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.071429,0.7840623281777488
8,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],1027.1048657389535,146.43,100,1,false,0,USD,9.652538565223914,1080732,4874112201.741127,USD,49.49133065197553,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,0.961352753264073
9,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],982.6291079812207,46.12,100,1,false,0,USD,-7.556624574062945,54495,1060472349.56,USD,,-0.2462,,0.0,Technology services,Technology Services,america,,0.9160778855318698
10,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],964.3678160919541,4.63,100,1,false,0,USD,14.32098765432099,13128677,1506330612.2641976,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,2.278326908544434
11,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],933.4928229665073,21.6,100,1,false,0,USD,17.45513866231648,2783816,540442744.7960849,USD,60.845070422535215,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,0.9495587585649705
12,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,streaming,stock,['common'],910.0,53.53,100,1,false,0,USD,7.210094131784501,536582,1231629958.0632885,USD,15.168173188631663,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.8436589370808807
13,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,streaming,stock,['common'],829.6028880866426,25.75,100,1,false,0,USD,11.665221162185608,2072201,1416833051.0190806,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,1.1804038024911168
14,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,streaming,stock,['common'],827.0,9.27,100,1,false,0,USD,1.5334063526834478,66668,324818302.27820367,USD,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,1.0,0.45049141999939213
15,NASDAQ:ATGL,ATGL,Alpha Technology Group Limited,alpha-technology-limited,streaming,stock,['common'],792.7333240881986,25.75,100,1,false,0,USD,-0.3868471953578391,3485,393009360.6603023,USD,,-0.046,99.84849283305228,0.0,Technology services,Technology Services,america,,0.8972939571049718
16,NASDAQ:RCAT,RCAT,"Red Cat Holdings, Inc.",red-cat,streaming,stock,['common'],775.2380952380951,9.19,100,1,false,0,USD,10.191846522781772,11018526,835511328.2146282,USD,,,,0.0,Technology services,Technology Services,america,1.0,0.9402386540828384
17,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],758.1081081081081,6.35,100,1,false,0,USD,10.243055555555554,336798,160460451.875,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,0.9039125582863348
18,NASDAQ:NEON,NEON,Neonode Inc.,neonode,streaming,stock,['common'],717.9824561403508,18.65,100,1,false,0,USD,10.945865556216537,1836656,313001498.82807857,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,3.3763622873706645
19,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,streaming,stock,['common'],705.5555555555555,2.9,100,1,false,0,USD,-1.0238907849829437,2123377,345332345.4266211,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.42654857098754895
