,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],13361.621621621622,622.6,100,1,false,0,USD,1.2884753042233477,16932,8101810287.652112,USD,,,,0.0,Health technology,Health Technology,america,,0.49813039295580314
1,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],2959.6774193548385,18.97,100,1,false,0,USD,25.380039656311947,131706528,2672940059.5142097,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,4.671938182105082
2,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],2463.4295615711876,26.27,100,1,false,0,USD,-0.6805293005671067,1989855,380047475.2124764,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,,1.0682464337429847
3,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],1912.8333333333333,120.77,100,1,false,0,USD,3.072458820517192,140728,670891369.9158487,USD,10.1450736288568,11.9043,,0.0,Health services,Health Services,america,1.0,0.8767859323482721
4,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1277.5000000000002,16.53,100,1,false,0,USD,-2.3626698168930806,86494743,5128751244.875369,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,1.331171649025049
5,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],1237.323943661972,56.97,100,1,false,0,USD,0.28164055624009254,56153,1309954678.11,USD,,-0.2462,,0.0,Technology services,Technology Services,america,,0.9260135720116426
6,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1103.8461538461538,12.52,100,1,false,0,USD,11.38790035587188,178289929,3661383143.117438,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.071429,4.099250888674905
7,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],1002.6914031878757,4.22,100,1,false,0,USD,0.7159904534606052,5528194,1372940598.2195702,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.8857278600199182
8,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],975.7894736842107,20.44,100,1,false,0,USD,0.09794319294808801,1757641,511418986.9676787,USD,57.5774647887324,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,0.5553562857970691
9,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],906.3902142714762,131.2,100,1,false,0,USD,6.814296181714558,1105025,4367162210.717251,USD,44.34379964173454,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,1.0607127694161482
