,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],18684.082584327036,17.4,100,1,false,0,USD,-13.818722139673117,985987,8604106941.872213,USD,,,,0.0,Health technology,Health Technology,america,,0.4591959363439714
1,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],2637.4920835972134,17.29,100,1,false,0,USD,2.977963073257892,45462615,2436222234.8159623,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,1.2441836051681652
2,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2171.7190388170056,122.9,100,1,false,0,USD,3.748100624683448,691973,682723772.6262031,USD,10.324000571222165,11.9043,,0.0,Health services,Health Services,america,1.0,4.726217048375948
3,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],1915.7894736842104,7.66,100,1,false,0,USD,-9.988249118683898,749430,209076667.5041128,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.8956086459223772
4,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],1574.34752856848,16.82,100,1,false,0,USD,-6.243032329988857,903760,247939909.09921962,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,1.0,0.42855184462084117
5,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],1382.8431372549019,30.25,100,1,false,0,USD,-2.733118971061098,5074821,756870082.2025723,USD,85.21126760563381,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,1.81119068377733
6,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,streaming,stock,['common'],1357.2,36.43,100,1,false,0,USD,8.551847437425499,5537327,2004475004.8957088,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,2.1484892011522083
7,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1222.6415094339623,14.02,100,1,false,0,USD,-0.28449502133713317,62783379,4380889309.07539,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,1.3995061302124536
8,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],1117.6662763238892,165.4,100,1,false,0,USD,0.755360623781682,1115254,5505553621.008772,USD,55.90293034102816,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,1.1086126342917486
9,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1107.5924511835933,11.07,100,1,false,0,USD,-0.3600360036003524,52444639,3237341131.40144,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.071429,1.3164386160679686
