,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SUPX,SUPX,Junee Limited,junee-limited,streaming,stock,['common'],155598474.46,USD,11.99,100,1,false,0,USD,-63.64463311097634,111452,,,,0.0,Miscellaneous,Miscellaneous,america,,0.5750909834885544
1,NASDAQ:HCAI,HCAI,"Huachen AI Parking Management Technology Holding Co., Ltd.",huachen-ai-parking-management-technology-co-ltd,streaming,stock,['common'],136289400.0,USD,4.04,100,1,false,0,USD,-36.57770800627944,904363,102.53807106598985,0.0394,,0.0,Producer manufacturing,Producer Manufacturing,america,,2.6535632086776593
2,NASDAQ:BMGL,BMGL,Basel Medical Group Ltd,basel-medical-ltd,streaming,stock,['common'],73640140.0,USD,3.92,100,1,false,0,USD,-35.526315789473685,67391646,,,,0.0,Health services,Health Services,america,,3.3083082462691635
3,NASDAQ:MULN,MULN,"Mullen Automotive, Inc.",,streaming,stock,['common'],364940552.0,USD,5.58,100,1,false,0,USD,-32.034104750304515,1664589,,-5050057.4461,99.3037844853018,0.0,Technology services,Technology Services,america,,1.8076766660291794
4,NASDAQ:CLGN,CLGN,CollPlant Biotechnologies Ltd.,collplant-biotechnologies-ltd,streaming,stock,['common'],26116287.245283015,USD,2.28,100,1,false,0,USD,-28.30188679245284,183175,,-1.2105,-80.96875467184927,0.0,Health technology,Health Technology,america,1.0,0.5619623507467265
5,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],38681371.548761405,USD,55.37,100,1,false,0,USD,-27.809647979139513,4126758,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,0.4294720615059206
6,AMEX:ROLR,ROLR,"High Roller Technologies, Inc.",high-roller-technologies,streaming,stock,['common'],27640064.72,USD,3.28,100,1,false,0,USD,-24.77064220183487,133274,,-0.8814,-63.43408121639161,0.0,Technology services,Technology Services,america,,0.6544562779168026
7,NASDAQ:RYET,RYET,Ruanyun Edai Technology Inc.,ruanyun-edai-technology,streaming,stock,['common'],324000038.4,USD,9.6,100,1,false,0,USD,-23.688394276629573,917847,,,,0.0,Technology services,Technology Services,america,,0.9791695492796944
8,NASDAQ:ZEO,ZEO,Zeo Energy Corporation,zeo-energy,streaming,stock,['common'],119810773.31067961,USD,2.43,100,1,false,0,USD,-21.359223300970864,649040,,-1.7188,-554.5316070068546,0.0,Utilities,Utilities,america,,0.06094041642423844
9,NASDAQ:VSTM,VSTM,"Verastem, Inc.",verastem,streaming,stock,['common'],330794020.69148934,USD,6.02,100,1,false,0,USD,-19.9468085106383,10489915,,-3.1897,27.490338713343938,0.0,Health technology,Health Technology,america,1.0,4.4982093208283525
10,NASDAQ:EJH,EJH,E-Home Household Service Holdings Limited,,streaming,stock,['common'],11646104.088311689,USD,3.17,100,1,false,0,USD,-17.662337662337666,427356,,-7.9,42.05704813665735,0.0,Consumer services,Consumer Services,america,,0.18403797740169908
11,NASDAQ:SLP,SLP,"Simulations Plus, Inc.",simulations-plus,streaming,stock,['common'],530328267.39425343,USD,26.37,100,1,false,0,USD,-17.19265190767781,871269,73.80352644836272,0.3573,-31.009847460899792,0.753650494583137,Technology services,Technology Services,america,1.166667,3.364834318591979
12,NASDAQ:OLMA,OLMA,"Olema Pharmaceuticals, Inc.",olema,streaming,stock,['common'],299343078.12500006,USD,4.375,100,1,false,0,USD,-17.14015151515152,1448293,,-1.9507,3.3110285006195768,0.0,Health technology,Health Technology,america,1.0,2.8135885151104594
13,NYSE:LVWR,LVWR,"LiveWire Group, Inc.",livewire,streaming,stock,['common'],767444718.9355556,USD,3.77,100,1,false,0,USD,-16.22222222222222,2588874,,-0.4405,20.32917344908663,0.0,Consumer durables,Consumer Durables,america,,0.11736804779782299
14,NASDAQ:GLE,GLE,Global Engine Group Holding Limited,global-engine-limited,streaming,stock,['common'],40809000.0,USD,2.23,100,1,false,0,USD,-15.849056603773581,470796,,,,0.0,Technology services,Technology Services,america,,1.2542251870164745
