,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],13870.183486238531,609.1,100,1,false,0,USD,-18.56843005922539,35842,7926136589.119776,USD,,,,0.0,Health technology,Health Technology,america,,0.9592912774670128
1,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2075.3303964757706,148.14,100,1,false,0,USD,-11.800428673493702,159102,822226225.9447485,USD,12.444242836622061,11.9043,,0.0,Health services,Health Services,america,1.0,1.3970690895105227
2,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],1630.7517307517305,19.78,100,1,false,0,USD,0.3551496702181648,1605178,286156775.28462714,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,,0.6076252264116558
3,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],1602.1276595744682,12.4,100,1,false,0,USD,5.0847457627118615,16457951,1747203848.7118645,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,0.4236058226180985
4,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1190.5109489051092,17.68,100,1,false,0,USD,3.331385154880189,60194281,5165941914.305085,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,0.4250880916701064
5,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1025.233644859813,12.04,100,1,false,0,USD,-1.7944535073409515,42258557,3521010764.01305,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0,0.5597271249540733
6,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],979.3427230046949,45.98,100,1,false,0,USD,0.6787825706152729,77922,1057253222.7399998,USD,,-0.2462,,0.0,Technology services,Technology Services,america,,1.2551302454141888
7,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,streaming,stock,['common'],944.2276422764227,32.11,100,1,false,0,USD,6.997667444185264,26052,196359519.2502499,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.25,1.2187214932285428
8,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],883.4710743801653,3.57,100,1,false,0,USD,0.0,5262218,1161468668.0,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.5371216033250594
9,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,streaming,stock,['common'],833.0337078651685,41.52,100,1,false,0,USD,-2.305882352941169,218101,955301243.599059,USD,11.765039245133321,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.8344569053383571
