,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:LYRA,LYRA,"Lyra Therapeutics, Inc.",,streaming,stock,['common'],376.53179190751445,20.25,100,1,false,0,USD,310.7505070993915,26856590,6533948.0,USD,,-60.7115,2.7082682307316293,0.0,Health technology,Health Technology,america,2.0,318.39561630936936
1,NASDAQ:RVYL,RVYL,Ryvyl Inc.,ryvyl,streaming,stock,['common'],339.62264150943395,0.5992,10000,1,false,0,USD,3.5782195332757025,194621420,5011103.903197925,USD,,-3.8647,56.12881987013577,0.0,Technology services,Technology Services,america,2.0,498.3096717765524
2,NASDAQ:MODV,MODV,ModivCare Inc.,modivcare,streaming,stock,['common'],216.36363636363635,2.2,100,1,false,0,USD,96.42857142857143,102030220,16076277.999999998,USD,,-16.0922,-2.378104641693795,0.0,Transportation,Transportation,america,1.75,33.47734279783426
3,NASDAQ:BMGL,BMGL,Basel Medical Group Ltd,basel-medical-ltd,streaming,stock,['common'],208.19672131147541,3.92,100,1,false,0,USD,-35.526315789473685,67391646,73640140.0,USD,,,,0.0,Health services,Health Services,america,,3.3083082462691635
4,NASDAQ:SUPX,SUPX,Junee Limited,junee-limited,streaming,stock,['common'],186.78260869565213,11.99,100,1,false,0,USD,-63.64463311097634,111452,155598474.46,USD,,,,0.0,Miscellaneous,Miscellaneous,america,,0.5750909834885544
5,NASDAQ:INM,INM,InMed Pharmaceuticals Inc.,inmed-pharmaceuticals,streaming,stock,['common'],163.88059701492537,3.42,100,1,false,0,USD,37.349397590361434,74519955,4128575.9277108423,USD,,-12.6303,48.594627594627596,0.0,Health technology,Health Technology,america,,1252.1668447796103
6,NASDAQ:NIVF,NIVF,NewGenIvf Group Limited,,streaming,stock,['common'],161.30952380952382,1.72,100,1,false,0,USD,-14.851485148514854,49007850,1256085.3465346536,USD,,,,0.0,Health services,Health Services,america,,133.51822190933714
7,AMEX:ZONE,ZONE,CleanCore Solutions Inc.,cleancore-solutions,streaming,stock,['common'],150.58611361587015,2.9,100,1,false,0,USD,31.818181818181802,11374312,24592107.3,USD,,-0.4502,,0.0,Distribution services,Distribution Services,america,,216.77165084217307
8,NASDAQ:HKPD,HKPD,Hong Kong Pharma Digital Technology Holdings Limited,hong-kong-pharma-digital-technology-limited,streaming,stock,['common'],127.2,1.85,100,1,false,0,USD,58.11965811965813,39817191,,USD,,,,,Transportation,Transportation,america,,7.305223667622266
9,AMEX:OGEN,OGEN,Oragenics Inc.,oragenics,streaming,stock,['common'],122.77470841006753,0.167,10000,1,false,0,USD,39.16666666666668,271771737,3586373.708333334,USD,,-1.2744,82.29950831967555,0.0,Health technology,Health Technology,america,2.0,371.87650363609345
