,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],12767.027027027027,595.1,100,1,false,0,USD,-2.522522522522519,15316,7743956568.2972975,USD,,,,0.0,Health technology,Health Technology,america,,0.49795984719174186
1,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],2678.2608695652166,6.39,100,1,false,0,USD,-7.525325615050658,819685,174412511.5701881,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.6783366090824454
2,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],2427.272727272727,16.68,100,1,false,0,USD,-4.740148486579108,21508970,2350270976.3266697,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,0.52310631728648
3,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],2295.0821823162255,25.73,100,1,false,0,USD,-18.472750316856775,2033223,379060349.80703425,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,,1.0499404419087983
4,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2093.3632286995517,122.28,100,1,false,0,USD,-2.121187865204519,85684,679279608.0883695,USD,10.271918550439757,11.9043,,0.0,Health services,Health Services,america,1.0,0.4903656911126512
5,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1207.7586206896553,15.17,100,1,false,0,USD,-4.471032745591945,41618401,4740234616.0988655,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,0.6338205980087696
6,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],1071.1267605633802,49.89,100,1,false,0,USD,-4.880838894184942,27334,1147158836.07,USD,,-0.2462,,0.0,Technology services,Technology Services,america,,0.4459490325317323
7,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],1031.2133241891925,133.54,100,1,false,0,USD,-4.682369735902928,1393368,4445052274.190864,USD,45.13468753168621,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,1.2611496964038673
8,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1017.6470588235294,11.4,100,1,false,0,USD,-5.785123966942144,45367604,3333847444.2148757,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.071429,0.7483862775909782
9,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],960.6060606060605,14.0,100,1,false,0,USD,317.91044776119406,101812521,7995552.199999999,USD,,,,0.0,Transportation,Transportation,america,,2256.6782368156823
10,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,streaming,stock,['common'],833.2710280373832,49.93,100,1,false,0,USD,-3.086180124223609,302099,1148800372.84802,USD,14.148083080672125,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.0704170955494807
11,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],828.7878787878788,18.39,100,1,false,0,USD,-10.117302052785924,2730277,460126942.8680352,USD,51.802816901408455,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,0.8629734643933764
12,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,streaming,stock,['common'],792.909535452323,9.13,100,1,false,0,USD,-2.768903088391904,118403,319912746.85942495,USD,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,1.0,0.8063962492627523
13,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],766.4955070603338,4.05,100,1,false,0,USD,-3.5714285714285796,4572669,1317632486.7857144,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.7785988762232405
14,NASDAQ:RCAT,RCAT,"Red Cat Holdings, Inc.",red-cat,streaming,stock,['common'],709.7087378640776,8.34,100,1,false,0,USD,-4.685714285714288,13009181,758233335.12,USD,,,,0.0,Technology services,Technology Services,america,1.0,1.2143335552657504
15,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,streaming,stock,['common'],706.4960088081475,2.93,100,1,false,0,USD,-2.980132450331121,2700270,348904738.59933776,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.5532879052887129
16,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],705.5944055944057,5.76,100,1,false,0,USD,-6.796116504854369,167318,145551518.44660196,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,0.4336396647675483
17,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,streaming,stock,['common'],689.7260273972603,23.06,100,1,false,0,USD,-2.5771018166455555,1576483,1268822176.017744,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,0.885202063798012
18,NASDAQ:NEON,NEON,Neonode Inc.,neonode,streaming,stock,['common'],647.111111111111,16.81,100,1,false,0,USD,68.26826826826824,4784188,282120924.23823816,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,65.92696505346709
