,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],33414248.0,USD,5.52,100,1,false,0,USD,-60.57142857142858,5653800,,,,0.0,Transportation,Transportation,america,,0.5529054252033222
1,AMEX:GPUS,GPUS,"Hyperscale Data, Inc.",bitnile,streaming,stock,['common'],12576494.0,USD,2.04,100,1,false,0,USD,-54.56570155902004,4340591,,-66.932,99.86079022925945,0.0,Producer manufacturing,Producer Manufacturing,america,,6.339864841968981
2,NASDAQ:SRPT,SRPT,"Sarepta Therapeutics, Inc.",sarepta-therapeutics,streaming,stock,['common'],2057921045.5887234,USD,20.94,100,1,false,0,USD,-42.12271973466003,44091458,,-2.5773,-3975.6390977443607,0.0,Health technology,Health Technology,america,1.37037,13.664513112679662
3,NASDAQ:SAFX,SAFX,"XCF Global, Inc.",,streaming,stock,['common'],12623126.62,USD,2.21,100,1,false,0,USD,-36.85714285714286,1164971,,-0.569,-70.66586682663467,0.0,Finance,Finance,america,,4.036536239988968
4,AMEX:TOPS,TOPS,"TOP Ships, Inc.",top-ships,streaming,stock,['common'],29237563.63409564,USD,6.32,100,1,false,0,USD,-34.30353430353429,448913,5.807755927219261,1.0882,,0.0,Transportation,Transportation,america,,0.8453148711417032
5,AMEX:HUSA,HUSA,Houston American Energy Corporation,,streaming,stock,['common'],16627721.495207667,USD,10.6,100,1,false,0,USD,-32.26837060702876,3250746,,-7.9502,-160.20161026379526,0.0,Energy minerals,Energy Minerals,america,,0.889673672851014
6,NASDAQ:XTIA,XTIA,"XTI Aerospace, Inc.",inpixon,streaming,stock,['common'],17416485.527093597,USD,2.77,100,1,false,0,USD,-31.77339901477832,7264007,,-307.6465,99.99842916708256,0.0,Technology services,Technology Services,america,,0.757805643591434
7,AMEX:INDO,INDO,Indonesia Energy Corporation Limited,indonesia-energy-limited,streaming,stock,['common'],55501049.43243244,USD,3.99,100,1,false,0,USD,-22.972972972972965,11223144,,-0.5517,-111.70376055257098,0.0,Energy minerals,Energy Minerals,america,,2.1644421072103865
8,NASDAQ:ICON,ICON,Icon Energy Corp.,icon-energy,streaming,stock,['common'],,USD,2.3,100,1,false,0,USD,-21.23287671232877,1608807,,,,,Transportation,Transportation,america,1.0,0.26892747748862145
9,NASDAQ:RCON,RCON,"Recon Technology, Ltd.",recon-technology,streaming,stock,['common'],58494833.955367446,USD,2.09,100,1,false,0,USD,-19.584455559830715,4757369,,-0.5704,83.10626702997276,0.0,Distribution services,Distribution Services,america,2.0,265.2857302180331
10,NYSE:TGE,TGE,The Generation Essentials Group,,streaming,stock,['common'],,USD,6.11,100,1,false,0,USD,-19.28665785997358,216283,,,,,Finance,Finance,america,,0.34413544249940575
11,AMEX:SBEV,SBEV,"Splash Beverage Group, Inc. (NV)",splash-beverage-nv,streaming,stock,['common'],3606316.5590277785,USD,2.33,100,1,false,0,USD,-19.097222222222214,61139,,-49.8064,-158.20338420703382,0.0,Health services,Health Services,america,,3.5653720550501515
12,NASDAQ:APVO,APVO,Aptevo Therapeutics Inc.,aptevo-therapeutics,streaming,stock,['common'],2562000.0000000005,USD,3.66,100,1,false,0,USD,-16.62870159453302,148371,,-1769.0946,97.59485650601745,0.0,Health technology,Health Technology,america,,1.4244185767430704
13,NASDAQ:LIMN,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,streaming,stock,['common'],315037209.1067961,USD,12.11,100,1,false,0,USD,-16.019417475728158,147309,,-0.2868,-46.02851323828921,0.0,Health technology,Health Technology,america,,0.14358958020993168
14,NASDAQ:CISS,CISS,C3is Inc.,c3is,streaming,stock,['common'],2810765.1063829786,USD,3.6,100,1,false,0,USD,-14.893617021276603,331160,,-37.5449,-101.53784304087819,0.0,Transportation,Transportation,america,,4.6404869736783105
