,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,AMEX:AIM,AIM,AIM ImmunoTech Inc.,,streaming,stock,['common'],7757024.247368421,USD,10.15,100,1,false,0,USD,8523.619371282923,97547,,-24.798,60.99962254655259,0.0,Health technology,Health Technology,america,1.0,0.3179517734953378
1,NASDAQ:CERO,CERO,"CERo Therapeutics Holdings, Inc.",,streaming,stock,['common'],3544520.0,USD,19.83,100,1,false,0,USD,188.7303436225975,57439050,,-498.8048,46.28189885413974,0.0,Health technology,Health Technology,america,1.5,671.5026019402584
2,NASDAQ:EYEN,EYEN,"Eyenovia, Inc.",eyenovia,streaming,stock,['common'],8561940.0,USD,6.97,100,1,false,0,USD,134.68013468013467,29935982,,-44.8138,25.886442718600744,0.0,Health technology,Health Technology,america,,3.5264817961818817
3,NASDAQ:RBNE,RBNE,Robin Energy Ltd.,robin-energy-ltd,streaming,stock,['common'],13174760.64,USD,10.59,100,1,false,0,USD,91.84782608695653,45439297,,,,0.0,Transportation,Transportation,america,,4.205909151271519
4,AMEX:HUSA,HUSA,Houston American Energy Corporation,,streaming,stock,['common'],31373060.37735849,USD,20.0,100,1,false,0,USD,88.67924528301887,18270130,,-7.9502,-160.20161026379526,0.0,Energy minerals,Energy Minerals,america,,4.584397535810766
5,NASDAQ:RELI,RELI,"Reliance Global Group, Inc.",reliance-industrial-infrastructure,streaming,stock,['common'],6455551.389830508,USD,2.17,100,1,false,0,USD,83.89830508474576,19282969,,-4.7172,94.64620727617339,0.0,Finance,Finance,america,,33.567537042636566
6,NASDAQ:VERV,VERV,"Verve Therapeutics, Inc.",verve-therapeutics,streaming,stock,['common'],1014450002.5933018,USD,11.38,100,1,false,0,USD,81.49920255183416,83439303,,-2.1091,26.6527560424274,0.0,Health technology,Health Technology,america,1.444444,26.39147076460721
7,NASDAQ:GALT,GALT,Galectin Therapeutics Inc.,galectin-therapeutics,streaming,stock,['common'],151266895.1275168,USD,2.39,100,1,false,0,USD,60.4026845637584,11578242,,-0.724,1.8038790180387874,0.0,Health technology,Health Technology,america,1.0,57.642511384631014
8,NASDAQ:APPS,APPS,"Digital Turbine, Inc.",digital-turbine,streaming,stock,['common'],791751361.3513514,USD,7.54,100,1,false,0,USD,56.756756756756765,77088863,,-0.8888,78.55729794933656,0.0,Technology services,Technology Services,america,1.75,14.056826887377483
9,NYSE:TGE,TGE,The Generation Essentials Group,,streaming,stock,['common'],,USD,9.12,100,1,false,0,USD,49.263502454991794,1478383,,,,,Finance,Finance,america,,2.321440993281656
10,NASDAQ:XTIA,XTIA,"XTI Aerospace, Inc.",inpixon,streaming,stock,['common'],25778914.29602888,USD,4.1,100,1,false,0,USD,48.01444043321298,16469041,,-307.6465,99.99842916708256,0.0,Technology services,Technology Services,america,,1.610916735619613
11,NASDAQ:GEOS,GEOS,Geospace Technologies Corporation,geospace-technologies,streaming,stock,['common'],120385351.14658928,USD,9.4,100,1,false,0,USD,36.429608127721345,522872,,-1.277,-207.2028206850235,0.0,Industrial services,Industrial Services,america,,9.432946541969748
12,NASDAQ:WTF,WTF,Waton Financial Limited,waton-financial-limited,streaming,stock,['common'],318794194.1,USD,6.7,100,1,false,0,USD,33.73253493013973,584875,1456.5217391304348,0.0046,,0.0,Finance,Finance,america,,12.99849318600041
13,NYSE:BGSF,BGSF,"BGSF, Inc.",bgsf,streaming,stock,['common'],59653681.59701493,USD,5.37,100,1,false,0,USD,33.58208955223883,1788264,,-0.2991,-159.25118858954042,0.0,Commercial services,Commercial Services,america,1.0,10.110583732165624
14,NASDAQ:IMCC,IMCC,IM Cannabis Corp.,im-cannabis,streaming,stock,['common'],9225501.13525499,USD,2.99,100,1,false,0,USD,32.59423503325944,437544,,-1.4667,69.69440254561233,0.0,Process industries,Process Industries,america,,3.1131972771690757
15,AMEX:INDO,INDO,Indonesia Energy Corporation Limited,indonesia-energy-limited,streaming,stock,['common'],73027700.0,USD,5.25,100,1,false,0,USD,31.578947368421044,25622501,,-0.5517,-111.70376055257098,0.0,Energy minerals,Energy Minerals,america,,4.059667130599181
16,AMEX:MXC,MXC,Mexco Energy Corporation,mexco-energy,streaming,stock,['common'],29073660.000000004,USD,14.21,100,1,false,0,USD,30.12820512820514,494365,22.388530014179928,0.6347,-30.45145737453429,0.0,Energy minerals,Energy Minerals,america,,6.919809075893732
17,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],38570133544.799995,USD,78.0,100,1,false,0,USD,30.0,3104750,,,,0.0,Health technology,Health Technology,america,,2.081738776594955
18,NASDAQ:SMX,SMX,SMX (Security Matters) Public Limited Company,,streaming,stock,['common'],21587059.955555554,USD,4.64,100,1,false,0,USD,28.888888888888875,155936,,-3394.843,98.98726507511302,0.0,Technology services,Technology Services,america,,6.992163018346192
19,NASDAQ:BDMD,BDMD,Baird Medical Investment Holdings Ltd,baird-medical-investment-ltd,streaming,stock,['common'],253673242.44961956,USD,7.1,100,1,false,0,USD,26.507848832029634,238316,,,,0.0,Health technology,Health Technology,america,,2.573209536756203
20,NASDAQ:OP,OP,OceanPal Inc.,oceanpal,streaming,stock,['common'],21764447.5,USD,2.9,100,1,false,0,USD,25.000000000000007,5833189,,-2.64,-63.731084098238654,0.0,Transportation,Transportation,america,,0.41595669718036493
21,NASDAQ:USEG,USEG,U.S. Energy Corp.,us-energy,streaming,stock,['common'],71894624.01166181,USD,2.115,100,1,false,0,USD,23.32361516034986,20248648,,-0.6837,57.324761250858245,0.0,Energy minerals,Energy Minerals,america,1.25,1.5937683322652536
22,NYSE:PACS,PACS,"PACS Group, Inc.",pacs,streaming,stock,['common'],1916442446.5384612,USD,12.35,100,1,false,0,USD,21.794871794871785,2501857,,,,0.0,Health services,Health Services,america,1.0,6.846730649765058
23,NASDAQ:CGTL,CGTL,Creative Global Technology Holdings Limited,creative-global-technology-limited,streaming,stock,['common'],44590000.0,USD,2.08,100,1,false,0,USD,20.231213872832377,5075153,81.25,0.0256,36.17021276595745,0.0,Distribution services,Distribution Services,america,,0.34868276774456664
24,NASDAQ:PCT,PCT,"PureCycle Technologies, Inc.",purecycle-technologies,streaming,stock,['common'],2535380247.059815,USD,14.12,100,1,false,0,USD,18.95534962089301,20881143,,-1.1774,-16.14876196113248,0.0,Industrial services,Industrial Services,america,1.4,7.349993885900125
25,NASDAQ:RCON,RCON,"Recon Technology, Ltd.",recon-technology,streaming,stock,['common'],69410135.57894738,USD,2.48,100,1,false,0,USD,18.66028708133972,502847,,-0.5704,83.10626702997276,0.0,Distribution services,Distribution Services,america,2.0,1.0247059849626021
26,NASDAQ:JBIO,JBIO,"Jade Biosciences, Inc.",jade-biosciences,streaming,stock,['common'],7635308.220314734,USD,8.29,100,1,false,0,USD,18.597997138769657,517723,,-59.4412,44.041068357199805,0.0,Health technology,Health Technology,america,1.0,1.4561633305591428
27,NASDAQ:MARPS,MARPS,Marine Petroleum Trust,marine-petroleum-trust,streaming,stock,['common'],14160000.0,USD,7.08,100,1,false,0,USD,18.000000000000004,713373,19.46659334616442,0.3637,-9.188514357053682,6.43073333333333,Miscellaneous,Miscellaneous,america,,2.259757093843655
28,NASDAQ:MINM,MINM,"Minim, Inc.",minim,streaming,stock,['common'],13660341.618644066,USD,2.78,100,1,false,0,USD,17.796610169491522,8733017,,-0.4526,94.46881836068779,0.0,Electronic technology,Electronic Technology,america,,45.711377677418476
29,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,streaming,stock,['common'],381757878.21251345,USD,10.895,100,1,false,0,USD,17.529665587918018,1355394,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,1.0,11.029165493547993
30,NASDAQ:OCX,OCX,Oncocyte Corporation,oncocyte-oration,streaming,stock,['common'],91517713.1135531,USD,3.2,100,1,false,0,USD,17.216117216117226,103558,,-3.5278,86.0393516320005,0.0,Health technology,Health Technology,america,1.5,2.627755377537789
31,NASDAQ:PBM,PBM,Psyence Biomedical Ltd.,,streaming,stock,['common'],2968808.6758304695,USD,5.09,100,1,false,0,USD,16.609392898052683,362096,,,,0.0,Health technology,Health Technology,america,,6.627898250296072
32,NASDAQ:VS,VS,Versus Systems Inc.,versus-systems,streaming,stock,['common'],12450258.529438695,USD,2.54,100,1,false,0,USD,16.289717058877386,96178,,-1.2042,80.09356454465805,0.0,Technology services,Technology Services,america,,2.7628940610044066
33,NASDAQ:SAGT,SAGT,SAGTEC GLOBAL LIMITED,sagtec-global-limited,streaming,stock,['common'],31876999.999999996,USD,2.54,100,1,false,0,USD,14.932126696832581,158217,2.8903049613108784,0.8788,61.722488038277525,0.0,Technology services,Technology Services,america,,0.6024952504332587
34,NYSE:SST,SST,"System1, Inc.",,streaming,stock,['common'],51024906.6075388,USD,5.18,100,1,false,0,USD,14.855875831485587,162070,,-11.2284,49.401336571868896,0.0,Technology services,Technology Services,america,1.0,1.499274645986353
35,NASDAQ:TCRT,TCRT,"Alaunos Therapeutics, Inc.",alaunos-therapeutics,streaming,stock,['common'],6000646.727158949,USD,3.66,100,1,false,0,USD,14.518147684605756,51420,,-2.5424,84.80598103138128,0.0,Health technology,Health Technology,america,,1.0756917103540033
36,NASDAQ:RYET,RYET,Ruanyun Edai Technology Inc.,ruanyun-edai-technology,streaming,stock,['common'],298687535.40000004,USD,8.85,100,1,false,0,USD,14.341085271317821,425117,,,,0.0,Technology services,Technology Services,america,,0.6475997722294853
37,AMEX:MCRP,MCRP,Micropolis Holding Company,micropolis-company,streaming,stock,['common'],113673538.01540002,USD,3.2582,100,1,false,0,USD,14.31879583172521,111615,,-0.1792,-87.44769874476987,0.0,Producer manufacturing,Producer Manufacturing,america,,1.1075191036254468
38,NASDAQ:FEIM,FEIM,"Frequency Electronics, Inc.",frequency-electronics,streaming,stock,['common'],216124915.8038265,USD,22.335,100,1,false,0,USD,13.954081632653056,884300,9.278414755732802,2.4072,603.0373831775701,5.10204081632653,Electronic technology,Electronic Technology,america,,8.233920437404327
39,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,streaming,stock,['common'],2418173999.9999995,USD,15.93,100,1,false,0,USD,13.785714285714285,416728,,,,0.0,Commercial services,Commercial Services,america,,0.5490552588897628
40,NASDAQ:BYSI,BYSI,"BeyondSpring, Inc.",beyondspring,streaming,stock,['common'],137075483.46666667,USD,3.4,100,1,false,0,USD,13.33333333333333,138308,,,,0.0,Health technology,Health Technology,america,,1.2909584929048061
41,NASDAQ:FLNC,FLNC,"Fluence Energy, Inc.",fluence-energy,streaming,stock,['common'],1033176487.7964072,USD,5.67,100,1,false,0,USD,13.173652694610782,13128357,,-0.2955,24.636572302983936,0.0,Producer manufacturing,Producer Manufacturing,america,1.8,4.060840362616255
