,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:ONMD,onemednet,ONMD,0.61,0.26999999999999996,79.41176470588233,73139209,0.0,0.6822,100.6470588235294,495972153,10394762.0,-62.27913153834725,OneMedNet Corp,stock,['common'],streaming,10000,1,false,0,USD,USD
1,NASDAQ:PSTV,plus-therapeutics,PSTV,0.2135,0.029200000000000004,15.843733043950085,61082541,49.755832881172026,0.187,1.4650027129679914,121893030,9536713.86869235,-37.556089399207224,"PLUS THERAPEUTICS, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
2,NASDAQ:ADIL,adial-pharmaceuticals,ADIL,0.2468,-0.01620000000000002,-6.159695817490501,47593574,0.0,0.2293,-12.81368821292776,58057815,3617412.3878327,-46.44437758649532,"Adial Pharmaceuticals, Inc",stock,['common'],streaming,10000,1,false,0,USD,USD
3,NASDAQ:IBIO,ibio,IBIO,0.9772,0.2647999999999999,37.17012914093205,39177504,60.02245929253226,0.748,4.997192588433459,73590008,12132023.464345872,-20.901554111030784,"iBio, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
4,NASDAQ:HCTI,healthcare-triangle,HCTI,0.0328,0.001800000000000003,5.806451612903236,28343271,6.451612903225811,0.033,6.451612903225811,388974529,13478704.161290325,201.10127575290562,"Healthcare Triangle, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
5,NASDAQ:GNLN,greenlane,GNLN,0.009,9.99999999999994e-05,1.1235955056179707,25716469,0.0,0.0089,0.0,194864602,9083577.0,341.60196269073685,"Greenlane Holdings, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
6,NASDAQ:INM,inmed-pharmaceuticals,INM,4.21,1.7599999999999998,71.83673469387753,25392064,5.714285714285701,3.87,57.95918367346938,109978256,4671810.29387755,52.324861225199754,InMed Pharmaceuticals Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
7,NASDAQ:GIBO,gibo-limited,GIBO,0.6149,0.048900000000000055,8.639575971731459,13285266,18.90459363957599,0.3616,-36.11307420494699,28922218,72285459.2448,,GIBO Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
8,NASDAQ:MBRX,moleculin-biotech,MBRX,0.2811,0.00720000000000004,2.628696604600234,9946093,5.878057685286603,0.3035,10.806863818912019,22054235,4287694.864914203,-5.736995435247988,"Moleculin Biotech, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
9,NASDAQ:IMUX,immunic,IMUX,0.767,0.05900000000000005,8.333333333333341,9050743,0.6214689265536824,0.708,0.0,14163802,67838815.0,-28.473002047221584,"Immunic, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
10,NASDAQ:CGBS,crown-lng-limited,CGBS,0.0906,-0.0204,-18.37837837837838,7791161,-9.819819819819827,0.0911,-17.92792792792793,33902824,44585980.62072072,-72.60186300880247,Crown LNG Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
11,NASDAQ:SGMO,sangamo-therapeutics,SGMO,0.4585,0.026500000000000024,6.134259259259265,6975731,5.787037037037042,0.5138,18.935185185185194,23985142,126087530.94907409,28.918128886115678,"Sangamo Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
12,NASDAQ:CURR,infint-acquisition,CURR,0.5382,0.03520000000000001,6.998011928429425,4453336,10.636182902584492,0.562,11.729622266401602,20864560,26148737.117296226,-86.34402098542212,Currenc Group Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
13,NASDAQ:NA,nano-labs-ltd,NA,29.0,18.11,166.2993572084481,4400130,0.09182736455463532,14.85,36.36363636363635,17859312,254596103.18181822,50.75084374871284,Nano Labs Ltd,stock,['common'],streaming,100,1,false,0,USD,USD
14,NASDAQ:VOR,vor-biopharma,VOR,0.3362,0.04620000000000002,15.931034482758626,4230065,2.3103448275862206,0.3181,9.689655172413799,98151547,39749624.628275864,-67.35338487976557,Vor Biopharma Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
15,NYSE:CRCL,,CRCL,250.0,-13.449999999999989,-5.105333080280884,3723732,5.116720440311261,222.65,-15.486809641298152,68217828,48973636899.55001,,"Circle Internet Group, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
16,NASDAQ:NKTR,,NKTR,19.91,10.370000000000001,108.70020964360589,3494313,36.68763102725367,24.45,156.28930817610066,37171438,118361884.0,-46.7430622894557,Nektar Therapeutics,stock,['common'],streaming,100,1,false,0,USD,USD
17,AMEX:IBO,impact-biomedical,IBO,1.13,-0.4800000000000002,-29.813664596273306,3459583,-21.118012422360252,0.84,-47.82608695652175,16971392,19457513.32,,"Impact BioMedical, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
18,NASDAQ:RZLV,rezolve-ai-limited,RZLV,2.2708,0.2307999999999999,11.313725490196074,3336425,5.392156862745092,2.78,36.27450980392155,44811995,677406399.3333333,,Rezolve AI PLC,stock,['common'],streaming,100,1,false,0,USD,USD
19,NASDAQ:SMCI,super-micro-computer,SMCI,41.39,0.5,1.2227928588897041,3032429,3.3749082905355894,42.84,4.768892149669853,58067948,25567666757.194424,-50.60721657523643,"Super Micro Computer, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
