,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:ANPA,ANPA,Rich Sparkle Holdings Limited,,streaming,stock,['common'],323.7142857142857,4.76,100,1,false,0,USD,35.22727272727272,5116279,,USD,,,,,Commercial services,Commercial Services,america,,
1,AMEX:CLDI,CLDI,"Calidi Biotherapeutics, Inc.",first-light-acquisition,streaming,stock,['common'],197.65625000000003,0.7,10000,1,false,0,USD,108.955223880597,619134911,11564393.0,USD,,-1.842,81.7339825272949,0.0,Health technology,Health Technology,america,1.0,109.72727530672768
2,NASDAQ:PHH,PHH,"Park Ha Biological Technology Co., Ltd.",park-ha-biological-technology-co-ltd,streaming,stock,['common'],182.07547169811323,1.1,100,1,false,0,USD,-63.21070234113713,24750245,78859464.97,USD,18.99827288428325,0.0579,-91.84507042253522,0.0,Consumer non-durables,Consumer Non-Durables,america,,13.907771428404457
3,NASDAQ:SUGP,SUGP,SU Group Holdings Limited,su-ltd,streaming,stock,['common'],157.633401729943,1.22,10000,1,false,0,USD,171.41268075639599,208234309,6224451.0,USD,,-0.0373,,0.0,Commercial services,Commercial Services,america,,5014.781994070913
4,AMEX:EGG,EGG,Enigmatig Limited,,streaming,stock,['common'],141.3913043478261,8.77,100,1,false,0,USD,46.166666666666664,2866954,244202404.00000003,USD,,,,0.0,Commercial services,Commercial Services,america,,2.2480132364390366
5,AMEX:BMNR,BMNR,"BitMine Immersion Technologies, Inc.",,streaming,stock,['common'],121.01385721803194,66.72,100,1,false,0,USD,-40.16143497757847,22492629,411182291.2573991,USD,,-2.8796,-96.26499454743728,0.0,Finance,Finance,america,,0.8820698423777977
6,NASDAQ:EEIQ,EEIQ,EpicQuest Education Group International Limited,epicquest-education-international-limited,streaming,stock,['common'],118.89126814180348,0.63,10000,1,false,0,USD,49.892933618843685,6436652,8261299.571734476,USD,,,,0.0,Commercial services,Commercial Services,america,,388.5717390385695
7,NASDAQ:EVOK,EVOK,"Evoke Pharma, Inc.",evoke-pharma,streaming,stock,['common'],117.97385620915034,6.99,100,1,false,0,USD,162.78195488721806,139970903,3971003.0,USD,,-3.1821,85.54004989480283,0.0,Health technology,Health Technology,america,1.0,10496.269525245045
8,NASDAQ:AQMS,AQMS,"Aqua Metals, Inc.",aqua-metals,streaming,stock,['common'],109.64467005076142,0.5847,10000,1,false,0,USD,21.812500000000004,113190506,5815487.106250001,USD,,-3.7479,23.97151898734177,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,322.3239627530825
9,NASDAQ:RXST,RXST,"RxSight, Inc.",rxsight,streaming,stock,['common'],102.37341772151896,7.95,100,1,false,0,USD,-37.842064112587956,16722141,323064005.79358876,USD,,-0.6667,46.68106206014075,0.0,Electronic technology,Electronic Technology,america,1.863636,19.488084888179287
10,NASDAQ:ASBP,ASBP,"Aspire Biopharma Holdings, Inc.",aspire-biopharma,streaming,stock,['common'],90.92063492063494,0.326,10000,1,false,0,USD,4.120089428297676,71973398,16145466.22,USD,,-1.7112,-607.6923076923077,0.0,Health technology,Health Technology,america,,10.818025192618869
11,NASDAQ:PROK,PROK,ProKidney Corp.,,streaming,stock,['common'],81.3397129186603,4.34,100,1,false,0,USD,16.353887399463805,209788457,1270307787.6193027,USD,,-0.6026,-5.626643295354955,0.0,Health technology,Health Technology,america,1.642857,5.716236437670182
12,NASDAQ:DLXY,DLXY,DELIXY HOLDINGS LIMITED,,streaming,stock,['common'],79.0,4.95,100,1,false,0,USD,,4453148,,USD,,,,,,,america,,
13,NASDAQ:GAME,GAME,"GameSquare Holdings, Inc.",engine-gaming-and-media,streaming,stock,['common'],75.14124293785311,2.16,100,1,false,0,USD,40.25974025974027,87506549,84507772.67532468,USD,,-1.5112,79.10773782367659,0.0,Miscellaneous,Miscellaneous,america,1.0,24.00732319449634
14,NASDAQ:MSGY,MSGY,Masonglory Limited,,streaming,stock,['common'],73.91304347826085,5.03,100,1,false,0,USD,17.798594847775192,983536,,USD,,,,,Industrial services,Industrial Services,america,,
15,NASDAQ:IMG,IMG,CIMG Inc.,nuzee,streaming,stock,['common'],73.81729200652528,0.282,10000,1,false,0,USD,23.144104803493434,19693547,10264072.21834061,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,,52.251509754202125
16,NASDAQ:BMGL,BMGL,Basel Medical Group Ltd,basel-medical-ltd,streaming,stock,['common'],72.6235741444867,3.62,100,1,false,0,USD,98.9010989010989,85715525,34190065.0,USD,169.9530516431925,0.0213,-81.44599303135888,0.0,Health services,Health Services,america,,106.97430373527295
17,NASDAQ:CIGL,CIGL,Concorde International Group Ltd,concorde-international-ltd,streaming,stock,['common'],70.81958195819583,28.18,100,1,false,0,USD,24.250440917107586,485292,629157557.48,USD,,,,0.0,Commercial services,Commercial Services,america,,0.9534873988462474
18,NASDAQ:BGL,BGL,Blue Gold Limited,,streaming,stock,['common'],70.0,37.29,100,1,false,0,USD,-31.452205882352942,491115,1140021148.3819854,USD,562.4434389140272,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,2.425752795136591
19,NASDAQ:EQ,EQ,"Equillium, Inc.",equillium,streaming,stock,['common'],65.5261096918273,0.3371,10000,1,false,0,USD,8.044871794871797,6164963,12040980.783974357,USD,,-0.394,-13.34867663981588,0.0,Health technology,Health Technology,america,2.0,33.093454005727644
20,NASDAQ:SHFS,SHFS,"SHF Holdings, Inc.",shf,streaming,stock,['common'],65.3846153846154,3.44,100,1,false,0,USD,46.38297872340425,435171,9578535.080851063,USD,,-18.2137,-2048.406076166025,0.0,Finance,Finance,america,,37.34571980261747
21,NASDAQ:CELZ,CELZ,"Creative Medical Technology Holdings, Inc.",creative-medical-technology,streaming,stock,['common'],58.91441274546129,3.94,100,1,false,0,USD,46.468401486988846,2256898,10186995.962825278,USD,,-3.8054,-1.7922105713674346,0.0,Health technology,Health Technology,america,1.0,55.114580993035275
22,NYSE:GROV,GROV,"Grove Collaborative Holdings, Inc.",grove-collaborative-redeemable,streaming,stock,['common'],53.174603174603185,1.48,100,1,false,0,USD,26.4957264957265,5737663,59577020.51282051,USD,,-0.7654,22.757089514582706,0.0,Consumer non-durables,Consumer Non-Durables,america,1.5,16.30641432775146
23,NASDAQ:TZUP,TZUP,Thumzup Media Corporation,thumzup-media,streaming,stock,['common'],52.49735449735449,9.5,100,1,false,0,USD,-23.139158576051777,1158878,90333543.0,USD,,-0.6744,-531.4606741573034,0.0,Technology services,Technology Services,america,,3.6155157207255133
24,NASDAQ:EPSM,EPSM,Epsium Enterprise Limited,epsium-enterprise-limited,streaming,stock,['common'],51.81117330235506,21.01,100,1,false,0,USD,25.80838323353295,84177,282333094.34000003,USD,,,,0.0,Distribution services,Distribution Services,america,,1.8752130240391363
25,AMEX:GNS,GNS,Genius Group Limited,genius-limited,streaming,stock,['common'],50.0,1.4,100,1,false,0,USD,23.893805309734518,13323004,100842713.62831856,USD,,-1.0831,56.80558325024925,0.0,Technology services,Technology Services,america,,0.6670611754295313
26,NASDAQ:PET,PET,Wag! Group Co.,wag-co,streaming,stock,['common'],49.70588235294117,0.1794,10000,1,false,0,USD,-29.508840864440078,5594410,9102596.689980352,USD,,-0.3792,-7.849829351535824,0.0,Commercial services,Commercial Services,america,,0.24029347261155196
27,NYSE:EVTL,EVTL,Vertical Aerospace Ltd.,vertical-aerospace,streaming,stock,['common'],49.46236559139784,4.85,100,1,false,0,USD,-30.215827338129504,12507379,410323191.3021583,USD,,,,0.0,Electronic technology,Electronic Technology,america,1.5,13.867047131342247
28,NASDAQ:JEM,JEM,707 Cayman Holdings Limited,,streaming,stock,['common'],49.18032786885246,3.3,100,1,false,0,USD,-14.728682170542642,196686,,USD,,,,,Distribution services,Distribution Services,america,,1.0404541717934854
29,NASDAQ:BTCS,BTCS,BTCS Inc.,btcs,streaming,stock,['common'],47.75,4.17,100,1,false,0,USD,-29.441624365482237,24690905,87967775.66497461,USD,,-1.7316,-241.4474759026303,0.0,Finance,Finance,america,1.0,1.624442319917563
30,NASDAQ:JSPR,JSPR,"Jasper Therapeutics, Inc.",jasper-therapeutics,streaming,stock,['common'],47.601476014760145,3.68,100,1,false,0,USD,21.854304635761594,4603620,55281409.64238411,USD,,-5.25,6.285143071348245,0.0,Health technology,Health Technology,america,1.363636,2.2112441825764266
31,NASDAQ:WFF,WFF,WF Holding Limited,wf-limited,streaming,stock,['common'],46.95652173913044,1.33,100,1,false,0,USD,-21.301775147928986,741398,33502700.0,USD,,,,0.0,Process industries,Process Industries,america,,0.15428903125018925
