,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:APM,APM,Aptorum Group Limited,aptorum-limited,delayed_streaming_900,stock,['common'],7377.694495050992,1.94,100,1,false,0,USD,100.04124561765313,196405294,6928016.0,USD,,-0.7847,13.91113549094899,0.0,Health technology,Health Technology,america,
1,NASDAQ:QLGN,QLGN,"Qualigen Therapeutics, Inc.",qualigen-therapeutics,delayed_streaming_900,stock,['common'],2034.5046222289964,3.93,100,1,false,0,USD,11.33144475920681,48109117,6427415.915014165,USD,,-33.1731,73.75597792765174,0.0,Health technology,Health Technology,america,
2,NASDAQ:NUWE,NUWE,"Nuwellis, Inc.",,delayed_streaming_900,stock,['common'],95.55624715294387,15.95,100,1,false,0,USD,131.32704858593186,40079526,784837.0,USD,,-765.925,93.72153305338138,0.0,Health technology,Health Technology,america,
3,NASDAQ:DTST,DTST,Data Storage Corporation,data-storage-corporation,delayed_streaming_900,stock,['common'],63.68087194045334,5.3,100,1,false,0,USD,56.80473372781065,14953173,37841433.93491124,USD,205.42635658914728,0.0258,-72.92759706190975,0.0,Technology services,Technology Services,america,1.0
4,NASDAQ:FTRK,FTRK,FAST TRACK GROUP,,delayed_streaming_900,stock,['common'],35.61730702956386,0.575,10000,1,false,0,USD,1.3215859030836918,19481545,12542187.499999998,USD,,,,0.0,Consumer services,Consumer Services,america,
5,NASDAQ:GTI,GTI,Graphjet Technology,energem,delayed_streaming_900,stock,['common'],32.897553144296715,0.104,10000,1,false,0,USD,42.465753424657535,452285749,15395849.424657535,USD,,,,0.0,Finance,Finance,america,
6,NASDAQ:CUE,CUE,"Cue Biopharma, Inc.",cue-biopharma,delayed_streaming_900,stock,['common'],27.71705190444818,0.856,10000,1,false,0,USD,22.285714285714292,6297960,64499499.72571429,USD,,-0.6647,37.662946637906785,0.0,Health technology,Health Technology,america,1.0
7,NASDAQ:TNFA,TNFA,"TNF Pharmaceuticals, Inc.",mymd-pharmaceuticals,delayed_streaming_900,stock,['common'],25.71520107911644,0.109,10000,1,false,0,USD,2.6365348399246673,171422532,1546065.4425612052,USD,,-6.9494,27.03812193559902,0.0,Health technology,Health Technology,america,
8,NASDAQ:BNRG,BNRG,Brenmiller Energy Ltd,brenmiller-energy-ltd,delayed_streaming_900,stock,['common'],23.84844766603338,2.09,100,1,false,0,USD,0.48076923076922046,8443023,5697030.519230769,USD,,-6.4674,80.6196997392946,0.0,Industrial services,Industrial Services,america,
9,NASDAQ:VCIG,VCIG,VCI Global Limited,vci-global-limited,delayed_streaming_900,stock,['common'],23.595991689860917,1.08,100,1,false,0,USD,3.8461538461538494,63154424,3024000.0,USD,,,,0.0,Commercial services,Commercial Services,america,
10,NASDAQ:NERV,NERV,"Minerva Neurosciences, Inc",minerva-neurosciences,delayed_streaming_900,stock,['common'],22.019565180146998,2.105,100,1,false,0,USD,16.067490074988967,128526,14721118.32818703,USD,2.547192642787996,0.8264,,0.0,Health technology,Health Technology,america,
11,NASDAQ:ONCO,ONCO,"Onconetix, Inc.",blue-water-biotech,delayed_streaming_900,stock,['common'],21.904405771124644,3.51,100,1,false,0,USD,-22.51655629139074,3485348,1831738.8278145695,USD,,-2700.3506,64.54308270210709,0.0,Health technology,Health Technology,america,
12,NASDAQ:CTOR,CTOR,"Citius Oncology, Inc.",citius-pharmaceuticals,delayed_streaming_900,stock,['common'],20.828059800870662,1.57,100,1,false,0,USD,1.9480519480519498,16241192,112337262.90259741,USD,,,,0.0,Health technology,Health Technology,america,2.0
13,NASDAQ:MLEC,MLEC,Moolec Science SA,moolec-science-sa,delayed_streaming_900,stock,['common'],20.086918814216165,4.07,100,1,false,0,USD,-11.52173913043477,1468408,16331622.641304351,USD,,-2.1491,-31.556072477962772,0.0,Commercial services,Commercial Services,america,
14,NASDAQ:CGBS,CGBS,Crown LNG Holdings Limited,crown-lng-limited,delayed_streaming_900,stock,['common'],18.934524886470534,0.0371,10000,1,false,0,USD,-39.47797716150082,197312416,18157407.557911906,USD,,,,0.0,Miscellaneous,Miscellaneous,america,
15,NYSE:HYAC,HYAC,Haymaker Acquisition Corp. 4,haymaker-acquisition-4,delayed_streaming_900,stock,['common'],18.027650343160268,11.13,100,1,false,0,USD,0.5874378671486786,2665060,328864788.0,USD,30.644273127753305,0.3632,41.70893484198208,0.0,Finance,Finance,america,
16,NASDAQ:RDGT,RDGT,"Ridgetech, Inc.",china-jo-jo-drugstores,delayed_streaming_900,stock,['common'],17.509568994676968,1.395,100,1,false,0,USD,16.250000000000007,196706,8618815.6875,USD,,,,0.0,Retail trade,Retail Trade,america,
17,NASDAQ:JDZG,JDZG,JIADE LIMITED,,delayed_streaming_900,stock,['common'],16.89806927424679,3.55,100,1,false,0,USD,22.837370242214522,1049387,10887615.7,USD,,,,0.0,Commercial services,Commercial Services,america,
18,NASDAQ:ANSS,ANSS,"ANSYS, Inc.",ansys,delayed_streaming_900,stock,['common'],14.004329107010866,374.3,100,1,false,0,USD,-4.690364636382159,18893246,32907010441.61973,USD,55.567927077302215,6.7359,35.602125860611196,0.0,Technology services,Technology Services,america,2.115385
19,NASDAQ:IROQ,IROQ,"IF Bancorp, Inc.",if-bancorp,delayed_streaming_900,stock,['common'],13.657662271156061,24.3,100,1,false,0,USD,-2.799999999999997,10668,81442076.94000001,USD,23.78621769772905,1.0216,69.13907284768214,1.6,Finance,Finance,america,
20,NASDAQ:RPTX,RPTX,Repare Therapeutics Inc.,repare-therapeutics,delayed_streaming_900,stock,['common'],12.95713767046174,1.53,100,1,false,0,USD,6.993006993006999,7069781,65623844.13986015,USD,,-3.0095,-173.989439184268,0.0,Health technology,Health Technology,america,1.5
21,NASDAQ:ILAG,ILAG,Intelligent Living Application Group Inc.,intelligent-living-application,delayed_streaming_900,stock,['common'],12.885244819227104,0.56305,10000,1,false,0,USD,6.235849056603778,546422,11694257.966200002,USD,,-0.2043,-5.363589479112956,0.0,Consumer durables,Consumer Durables,america,
22,NASDAQ:AGRI,AGRI,AgriFORCE Growing Systems Ltd.,agriforce-growing-systems-ltd,delayed_streaming_900,stock,['common'],11.240211083117112,0.7202,10000,1,false,0,USD,-10.53416149068324,13450992,2063838.2223602482,USD,,-17.5173,98.25432400435291,0.0,Commercial services,Commercial Services,america,
23,NASDAQ:SRM,SRM,"SRM Entertainment, Inc.",srm-entertainment,delayed_streaming_900,stock,['common'],10.801846849169653,10.3,100,1,false,0,USD,53.27380952380955,34835672,183686183.0,USD,,-0.2567,36.12839014680269,0.0,Consumer durables,Consumer Durables,america,
24,NASDAQ:SILO,SILO,"Silo Pharma, Inc.",silo-pharma,delayed_streaming_900,stock,['common'],10.49030990215144,0.6001,10000,1,false,0,USD,4.41969723333913,3686511,4325395.91404211,USD,,-1.1371,5.154725164734346,0.0,Health technology,Health Technology,america,
25,NASDAQ:GBIO,GBIO,Generation Bio Co.,generation-bio,delayed_streaming_900,stock,['common'],10.37354933488002,0.565,10000,1,false,0,USD,32.62910798122064,9831493,37874906.302816905,USD,,-1.0776,57.851918488676816,0.0,Health technology,Health Technology,america,1.333333
26,NASDAQ:YOSH,YOSH,Yoshiharu Global Co.,yoshiharu-global-co,delayed_streaming_900,stock,['common'],10.350113728217801,6.68,100,1,false,0,USD,-15.656565656565661,110119,11771796.6,USD,,-2.3057,-8.836440877979694,0.0,Consumer services,Consumer Services,america,
27,NASDAQ:MEIP,MEIP,"MEI Pharma, Inc.",mei-pharma,delayed_streaming_900,stock,['common'],10.17285249815446,3.86,100,1,false,0,USD,25.732899022801302,388605,25718628.03257329,USD,,-4.7521,-221.0602741121924,0.0,Health technology,Health Technology,america,
28,NASDAQ:CEPO,CEPO,"Cantor Equity Partners I, Inc.",cantor-equity-partners,delayed_streaming_900,stock,['common'],9.776760584651123,15.24,100,1,false,0,USD,3.5326086956521707,3560530,388620000.0,USD,,,,0.0,Finance,Finance,america,
29,NASDAQ:NXL,NXL,"Nexalin Technology, Inc.",nexalin-technology,delayed_streaming_900,stock,['common'],9.443230298218293,1.01,100,1,false,0,USD,-0.980392156862746,586350,17592109.69607843,USD,,-0.7594,-13.733712745244873,0.0,Health technology,Health Technology,america,1.0
30,NASDAQ:VCTR,VCTR,"Victory Capital Holdings, Inc. Class A Common Stock",victory-capital,delayed_streaming_900,stock,['common'],9.430562987172626,69.67,100,1,false,0,USD,9.389229078348256,2282399,4684352221.364737,USD,15.493239637075252,4.4968,37.740068000122534,2.84189040665725,Finance,Finance,america,1.5
31,NASDAQ:LVO,LVO,"LiveOne, Inc.",liveone,delayed_streaming_900,stock,['common'],9.044233246243488,0.77,10000,1,false,0,USD,2.6529796027196415,4151209,73991154.93934143,USD,,-0.1861,-18.535031847133748,0.0,Commercial services,Commercial Services,america,1.0
