,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:PTNM,PTNM,Pitanium Limited,,delayed_streaming_900,stock,['common'],198.0,6.61,100,1,false,0,USD,-50.70842654735272,2344330,,USD,,,,,Consumer non-durables,Consumer Non-Durables,america,,1.7873833227521005
1,NASDAQ:ATNF,ATNF,180 Life Sciences Corp.,180-life-sciences,delayed_streaming_900,stock,['common'],167.81903068030238,1.83,100,1,false,0,USD,107.88367601953881,64022696,5316315.0,USD,,-5.3767,87.15717513746435,0.0,Health technology,Health Technology,america,,554.3858543174812
2,NASDAQ:VLCN,VLCN,"Volcon, Inc.",,delayed_streaming_900,stock,['common'],167.38214114258287,21.61,100,1,false,0,USD,134.27251932395953,30489185,5022486.0,USD,,-361.4876,99.9798528265891,0.0,Consumer durables,Consumer Durables,america,,795.5803534151637
3,NASDAQ:CLSD,CLSD,"Clearside Biomedical, Inc.",clearside-biomedical,delayed_streaming_900,stock,['common'],161.87129022180574,0.6018,10000,1,false,0,USD,-28.014354066985643,3786223,46765001.934689,USD,,-0.4077,24.91712707182321,0.0,Health technology,Health Technology,america,1.428571,27.05718620407749
4,NASDAQ:PHOE,PHOE,Phoenix Asia Holdings Limited,phoenix-asia-limited,delayed_streaming_900,stock,['common'],151.06990014265338,10.96,100,1,false,0,USD,43.2661010967177,733777,,USD,,,,,Industrial services,Industrial Services,america,,32.32682928978311
5,NASDAQ:MRKR,MRKR,"Marker Therapeutics, Inc.",marker-therapeutics,delayed_streaming_900,stock,['common'],145.28557143697432,1.92,100,1,false,0,USD,19.99999999999999,62892278,21724483.2,USD,,-1.3265,18.524660647380387,0.0,Health technology,Health Technology,america,1.0,516.5070800544657
6,NASDAQ:XXII,XXII,"22nd Century Group, Inc",,delayed_streaming_900,stock,['common'],109.97782705099782,4.9,100,1,false,0,USD,6.986899563318784,25666080,2451621.92139738,USD,,-2825.5091,99.11402659823749,0.0,Health technology,Health Technology,america,1.5,70.91464297437179
7,NASDAQ:BTOG,BTOG,Bit Origin Limited,bit-origin-limited,delayed_streaming_900,stock,['common'],98.43243243243242,0.631,10000,1,false,0,USD,90.17480409885475,469582380,19314447.0,USD,,-1.6986,83.74452121652918,0.0,Consumer non-durables,Consumer Non-Durables,america,,4.953928142647983
8,NASDAQ:WINT,WINT,"Windtree Therapeutics, Inc.",windtree-therapeutics,delayed_streaming_900,stock,['common'],96.00000000000001,1.05,100,1,false,0,USD,16.666666666666668,127983922,12152766.500000002,USD,,-1261.3192,34.39137784851937,0.0,Health technology,Health Technology,america,,4.049498825171914
9,NYSE:OPAD,OPAD,Offerpad Solutions Inc.,offerpad-solutions,delayed_streaming_900,stock,['common'],94.08866995073893,2.23,100,1,false,0,USD,-3.87931034482758,8144928,61794095.87931035,USD,,-2.1734,21.222226249592232,0.0,Technology services,Technology Services,america,2.0,43.413267041123845
10,NASDAQ:ABVE,ABVE,Above Food Ingredients Inc.,above-food-ingredients,delayed_streaming_900,stock,['common'],92.67241379310347,3.4,100,1,false,0,USD,102.38095238095238,184383833,86002303.0,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,,2.2498890551252018
11,NASDAQ:YHC,YHC,LQR House Inc.,lqr-house,delayed_streaming_900,stock,['common'],85.9618717504333,6.57,100,1,false,0,USD,-38.769804287045666,21551796,7009112.960857409,USD,,-129.6442,85.61800101127781,0.0,Commercial services,Commercial Services,america,,2.05411003267831
12,NASDAQ:GVH,GVH,Globavend Holdings Limited - Ord Shares,globavend-limited-ord-shares,delayed_streaming_900,stock,['common'],83.74999999999999,0.047,10000,1,false,0,USD,-36.05442176870748,147499684,704008.2040816327,USD,,,,0.0,Transportation,Transportation,america,1.0,1.519185427549128
13,NASDAQ:CDNA,CDNA,"CareDx, Inc.",caredx,delayed_streaming_900,stock,['common'],75.1824817518248,11.81,100,1,false,0,USD,-38.48958333333333,16111017,657587317.0286459,USD,10.24995660475612,1.1522,,0.0,Health technology,Health Technology,america,1.375,18.75291227962354
14,NASDAQ:CASK,CASK,"Heritage Distilling Holding Company, Inc.",heritage-distilling-company,delayed_streaming_900,stock,['common'],74.51814768460576,0.417,10000,1,false,0,USD,-11.29546904913849,4809266,,USD,,,,,Consumer non-durables,Consumer Non-Durables,america,,10.94616373999872
15,NASDAQ:BSLK,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,delayed_streaming_900,stock,['common'],72.20338983050847,3.03,100,1,false,0,USD,37.10407239819004,72523562,6247190.932126696,USD,5.913348946135831,0.5124,,0.0,Finance,Finance,america,,20.180466056826535
