,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],24662055460.8,USD,316.9,100,1,false,0,1.08130522152403,77822832,0.7925143856137271,1019314297522.22,USD,174.27408710954683,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.8
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],22424656424.04,USD,164.07,100,1,false,0,-0.5154014067426597,136677372,0.7554780842140045,4003307955552.271,USD,52.84909003060074,3.1045,81.60280783854927,0.0242541838467136,Electronic technology,america,Electronic Technology,1.186567
2,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],12168044342.550001,USD,149.15,100,1,false,0,4.961294862772704,81582597,1.0075276443237222,351981225506.12494,USD,651.3100436681223,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.0
3,NASDAQ:MSTR,MSTR,MicroStrategy Incorporated,microstrategy,streaming,stock,['common'],8083399635.719999,USD,451.02,100,1,false,0,3.782962860693083,17922486,1.3006311859765658,123310238116.72995,USD,,-21.8108,-160.1634162342697,0.0,Technology services,america,Technology Services,1.235294
4,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],8082273217.860001,USD,208.62,100,1,false,0,-1.2028793332070429,38741603,0.6763280843652928,3115912110015.5,USD,32.55668783844941,6.4079,-0.35609877464701006,0.478310286039023,Electronic technology,america,Electronic Technology,1.5
5,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],8053204639.86,USD,225.69,100,1,false,0,0.2977513109945727,35682594,0.7445866357086942,2396004429633.9297,USD,36.80948575342912,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.098592
6,NASDAQ:AMD,AMD,"Advanced Micro Devices, Inc.",advanced-micro-devices,streaming,stock,['common'],6531274800.320001,USD,146.24,100,1,false,0,-0.1229340254063505,44661343,0.9930898766141389,237114161410.21176,USD,107.1983580120217,1.3642,99.18236238866992,0.0,Electronic technology,america,Electronic Technology,1.330357
7,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],6438418289.12,USD,720.92,100,1,false,0,0.4752547002829184,8930836,0.7766668403930074,1812499564219.5208,USD,28.12051426075017,25.6368,47.260915268451576,0.285710303689147,Technology services,america,Technology Services,1.219178
8,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],6062713439.58,USD,503.02,100,1,false,0,-0.05960422792656985,12052629,0.632338842648624,3738718309775.9595,USD,38.87145881952923,12.9406,12.125255606002842,0.64372566160693,Technology services,america,Technology Services,1.146154
9,NASDAQ:COIN,COIN,"Coinbase Global, Inc.",coinbase,streaming,stock,['common'],4904534037.4,USD,394.01,100,1,false,0,1.795587247455172,12447740,0.9062812316528913,100356303678.13165,USD,73.83718751171246,5.3362,6.572666813125351,0.0,Finance,america,Finance,1.631579
