,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,streaming,stock,['common'],37714870186.1,USD,315.65,100,1,false,0,4.968241827674504,119483194,1.0777051742283723,1015293590558.7487,USD,173.58666959964802,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.796296
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,streaming,stock,['common'],26924593612.25,USD,157.25,100,1,false,0,2.5766470971950346,171221581,0.8460949006599946,3836900076381.6484,USD,50.65227894991142,3.1045,81.60280783854927,0.0260926288323549,Electronic technology,america,Electronic Technology,1.192308
2,NASDAQ:AAPL,AAPL,Apple Inc.,apple,streaming,stock,['common'],14433278970.24,USD,212.44,100,1,false,0,2.2230776633625275,67940496,1.0867806192669542,3172967023777.9526,USD,33.152826979197556,6.4079,-0.35609877464701006,0.485997497834665,Electronic technology,america,Electronic Technology,1.5
3,NASDAQ:HOOD,HOOD,"Robinhood Markets, Inc.",robinhood,streaming,stock,['common'],11091748495.800001,USD,97.98,100,1,false,0,6.1193544893317515,113204210,2.25517843271386,86464308169.35428,USD,55.92146566976771,1.7521,1104.192439862543,0.0,Finance,america,Finance,1.395833
4,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,streaming,stock,['common'],8014398748.169999,USD,491.09,100,1,false,0,-0.19510212376791716,16319613,0.6810801757048233,3650047915551.5146,USD,37.94955411650155,12.9406,12.125255606002842,0.658469667716695,Technology services,america,Technology Services,1.15625
5,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],7891685351.280001,USD,132.12,100,1,false,0,1.1019283746556454,59731194,0.6888591846680361,311791853234.53174,USD,576.943231441048,0.229,80.74191002367797,0.0,Technology services,america,Technology Services,2.0
6,NASDAQ:MSTR,MSTR,MicroStrategy Incorporated,microstrategy,streaming,stock,['common'],7021512585.759999,USD,402.28,100,1,false,0,7.763193142244833,17454292,1.4011012532622582,109984573854.64569,USD,,-21.8108,-160.1634162342697,0.0,Technology services,america,Technology Services,1.235294
7,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,streaming,stock,['common'],6794245206.639999,USD,219.92,100,1,false,0,-0.24494239317791,30894167,0.5861337835407379,2334748106727.661,USD,35.86841289775414,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.098592
8,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,streaming,stock,['common'],6662411853.240001,USD,713.57,100,1,false,0,-0.7855732599204662,9336732,0.6742788046459367,1794020479045.545,USD,27.83381701304375,25.6368,47.260915268451576,0.285031005811852,Technology services,america,Technology Services,1.226027
9,NYSE:UNH,UNH,UnitedHealth Group Incorporated,unitedhealth,streaming,stock,['common'],5590560870.84,USD,307.56,100,1,false,0,-5.696939964432448,18177139,1.5207050053960898,279000126840.5608,USD,12.856838294617067,23.9219,46.134344952290185,2.60930888575458,Health services,america,Health Services,1.446429
