,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],12477.63136249377,10.36,100,1,false,0,USD,-29.04109589041096,1681709,5122905050.832876,USD,,-0.3142,13.204419889502766,0.0,Health technology,Health Technology,america,,0.9986498672848519
1,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],4867.5246572047145,20.65,100,1,false,0,USD,10.783261802575096,39487402,2909657880.984442,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.5,1.2500668959586028
2,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],2657.142857142858,9.65,100,1,false,0,USD,15.985576923076925,700535,263392913.1971154,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.8587610333940218
3,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],2026.492004254486,20.39,100,1,false,0,USD,-2.9509757258448404,1577953,300564485.95478344,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,1.0,0.8498724076234425
4,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],1973.9421690833547,122.29,100,1,false,0,USD,-7.2154779969651015,294799,679335172.9393778,USD,10.272758583033022,11.9043,,0.0,Health services,Health Services,america,1.0,1.322616870062322
5,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1379.6296296296296,15.98,100,1,false,0,USD,7.827260458839406,62914946,4993338632.531714,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,1.3890241038112667
6,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1225.3622454149356,13.08,100,1,false,0,USD,15.445719329214475,65576027,3825151131.3256836,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0625,1.9230482314819852
7,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],1204.2857142857144,9.13,100,1,false,0,USD,28.954802259887014,1330930,230709267.37429377,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,2.1867982078813
8,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,streaming,stock,['common'],1155.2845528455284,30.88,100,1,false,0,USD,7.7459874389392835,4304502,1699099239.1346822,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,1.085350873893003
9,NASDAQ:NEON,NEON,Neonode Inc.,neonode,streaming,stock,['common'],1147.087378640777,25.69,100,1,false,0,USD,9.458883681295282,370403,431153272.3753729,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,0.6040437334557937
10,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],1130.4347826086957,28.3,100,1,false,0,USD,6.3509958662157135,1975584,708080117.0311913,USD,79.71830985915494,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,0.6223011728342738
11,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],1088.2734855219946,172.3,100,1,false,0,USD,2.8165652225802593,847100,5735229008.818474,USD,58.23503565755231,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,0.8117965121020547
12,NASDAQ:BGL,BGL,Blue Gold Limited,,streaming,stock,['common'],1068.7170474516695,133.0,100,1,false,0,USD,84.85059068797776,439657,909527446.685198,USD,2006.0331825037708,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,5.342574286301038
13,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],1011.5023474178404,47.35,100,1,false,0,USD,-2.57201646090535,14215,1088754678.05,USD,,,,0.0,Technology services,Technology Services,america,,0.41536393653390996
14,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,streaming,stock,['common'],891.1142454160789,70.27,100,1,false,0,USD,6.85827250608271,825521,1616787584.991636,USD,19.911592190643503,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.3723941176245666
15,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,streaming,stock,['common'],881.0945273631842,9.86,100,1,false,0,USD,0.921187308085976,236354,345491754.8556807,USD,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,1.0,0.6125501324988177
16,NASDAQ:PHH,PHH,"Park Ha Biological Technology Co., Ltd.",park-ha-biological-technology-co-ltd,streaming,stock,['common'],870.7317073170732,39.8,100,1,false,0,USD,9.280615046677637,1197282,1049701239.3999997,USD,687.3920552677029,0.0579,-91.84507042253522,0.0,Consumer non-durables,Consumer Non-Durables,america,,1.258333444563288
17,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,streaming,stock,['common'],863.2876712328767,35.16,100,1,false,0,USD,4.767580452920125,60970,215010928.59833133,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.166667,0.7416408789241159
18,NASDAQ:DAVE,DAVE,Dave Inc.,dave,streaming,stock,['common'],797.1096345514949,270.03,100,1,false,0,USD,3.5907469213948504,362598,3602292500.391414,USD,74.2963268675196,3.6345,,0.0,Finance,Finance,america,1.0,0.6960796829422102
19,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],753.3653846153846,3.55,100,1,false,0,USD,-0.8379888268156493,7386231,1154961837.122905,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.6208295309134061
20,NASDAQ:PRCH,PRCH,"Porch Group, Inc.",porch,streaming,stock,['common'],723.841059602649,12.44,100,1,false,0,USD,2.894954507857731,2335176,1284122223.6989248,USD,,-0.2041,81.94923498717608,0.0,Finance,Finance,america,1.166667,0.9316438032842138
