,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,AMEX:AMZE,AMZE,"Amaze Holdings, Inc.",,streaming,stock,['common'],37630785.3,USD,7.13,100,1,false,0,USD,-37.4561403508772,878718,,-5.0142,64.16918558535384,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,8.42098504436092
1,NASDAQ:OFAL,OFAL,OFA Group,,streaming,stock,['common'],,USD,2.21,100,1,false,0,USD,-33.433734939759034,1869381,,,,,Industrial services,Industrial Services,america,,5.055523703924061
2,NASDAQ:SQFT,SQFT,"Presidio Property Trust, Inc.",presidio-property-trust-9375-series-d-cumulative-redeemable-perpetual-preferred-stock-001-par-value-per-share,streaming,stock,['common'],10893805.603676472,USD,9.07,100,1,false,0,USD,-33.30882352941176,878306,,-16.3848,-584.6140195208518,0.0,Finance,Finance,america,,0.17061603604175518
3,NASDAQ:INKT,INKT,"MiNK Therapeutics, Inc.",mink-therapeutics,streaming,stock,['common'],111638253.41836984,USD,28.01,100,1,false,0,USD,-31.026840679635555,1470106,,-2.5049,58.0031855142929,0.0,Health technology,Health Technology,america,2.0,0.27776395881008376
4,NASDAQ:BGL,BGL,Blue Gold Limited,,streaming,stock,['common'],626415473.4947935,USD,20.49,100,1,false,0,USD,-26.42728904847398,625913,309.0497737556561,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,1.5977239734536743
5,NASDAQ:SLP,SLP,"Simulations Plus, Inc.",simulations-plus,streaming,stock,['common'],260840254.28105327,USD,12.97,100,1,false,0,USD,-25.758443045220368,6143702,,-3.1431,-762.2629582806574,1.37378362907842,Technology services,Technology Services,america,1.333333,11.063236920878353
6,NASDAQ:WKHS,WKHS,"Workhorse Group, Inc.",workhorse,streaming,stock,['common'],20177606.733096085,USD,2.13,100,1,false,0,USD,-24.199288256227764,4940979,,-45.1637,65.2947323932839,0.0,Consumer durables,Consumer Durables,america,,0.3485535410989333
7,NASDAQ:GDC,GDC,GD Culture Group Limited,gd-culture-limited,streaming,stock,['common'],57440383.58333334,USD,3.42,100,1,false,0,USD,-20.83333333333334,599028,,-1.0553,94.41675660804606,0.0,Technology services,Technology Services,america,,7.00188422534026
8,NASDAQ:BTCT,BTCT,BTC Digital Ltd.,btc-digital-ltd,streaming,stock,['common'],23603302.10230179,USD,3.14,100,1,false,0,USD,-19.69309462915601,2324029,,-0.7783,96.38324666694548,0.0,Technology services,Technology Services,america,,1.0976704832438724
9,NASDAQ:NEGG,NEGG,"Newegg Commerce, Inc.",newegg-commerce,streaming,stock,['common'],568896444.3909442,USD,29.33,100,1,false,0,USD,-19.02263942573164,2062741,,,,0.0,Retail trade,Retail Trade,america,,2.164326703905175
10,NASDAQ:BMGL,BMGL,Basel Medical Group Ltd,basel-medical-ltd,streaming,stock,['common'],48091520.0,USD,2.56,100,1,false,0,USD,-16.33986928104575,1589826,120.18779342723005,0.0213,-81.44599303135888,0.0,Health services,Health Services,america,,0.12387446272629053
11,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],141031701.77289376,USD,4.58,100,1,false,0,USD,-16.117216117216117,1581838,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.7961841658890241
12,NASDAQ:JWEL,JWEL,Jowell Global Ltd.,jowell-global-ltd,streaming,stock,['common'],4340950.420168067,USD,2.0,100,1,false,0,USD,-15.966386554621845,831,,-3.6695,31.238991117940255,0.0,Distribution services,Distribution Services,america,,0.03093186428691072
13,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],159702364.46933332,USD,6.32,100,1,false,0,USD,-15.733333333333329,1281111,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,2.577477055701877
14,NASDAQ:TCRT,TCRT,"Alaunos Therapeutics, Inc.",alaunos-therapeutics,streaming,stock,['common'],6686471.4799999995,USD,3.38,100,1,false,0,USD,-15.500000000000004,88451,,-2.5424,84.80598103138128,0.0,Health technology,Health Technology,america,,1.3963066567318743
