,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:PTNM,PTNM,Pitanium Limited,,delayed_streaming_900,stock,['common'],,USD,6.61,100,1,false,0,USD,-50.70842654735272,2344330,,,,,Consumer non-durables,Consumer Non-Durables,america,,1.7873833227521005
1,NASDAQ:YHC,YHC,LQR House Inc.,lqr-house,delayed_streaming_900,stock,['common'],7009112.960857409,USD,6.57,100,1,false,0,USD,-38.769804287045666,21551796,,-129.6442,85.61800101127781,0.0,Commercial services,Commercial Services,america,,2.05411003267831
2,NASDAQ:CDNA,CDNA,"CareDx, Inc.",caredx,delayed_streaming_900,stock,['common'],657587317.0286459,USD,11.81,100,1,false,0,USD,-38.48958333333333,16111017,10.24995660475612,1.1522,,0.0,Health technology,Health Technology,america,1.375,18.75291227962354
3,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,delayed_streaming_900,stock,['common'],6409748.429065743,USD,4.32,100,1,false,0,USD,-25.259515570934255,605255,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,,0.05559833190398651
4,NASDAQ:EPSM,EPSM,Epsium Enterprise Limited,epsium-enterprise-limited,delayed_streaming_900,stock,['common'],269701342.38,USD,20.07,100,1,false,0,USD,-25.167785234899327,211887,,,,0.0,Distribution services,Distribution Services,america,,1.0213351148747138
5,NYSE:PEW,PEW,GrabAGun Digital Holdings Inc.,,delayed_streaming_900,stock,['common'],215049998.45731708,USD,10.12,100,1,false,0,USD,-22.865853658536587,8367653,53.09548793284365,0.1906,,0.0,Retail trade,Retail Trade,america,,2.445829341669608
6,NASDAQ:NB,NB,NioCorp Developments Ltd.,niocorp-developments-ltd,delayed_streaming_900,stock,['common'],178269324.51127818,USD,3.2,100,1,false,0,USD,-19.799498746867165,8764035,,-0.1949,55.904977375565615,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,3.630452180872349
7,NASDAQ:FCUV,FCUV,Focus Universal Inc.,focus-universal,delayed_streaming_900,stock,['common'],22344212.892223738,USD,2.99,100,1,false,0,USD,-18.41746248294679,71943,,-0.4335,42.77983104540655,0.0,Commercial services,Commercial Services,america,,6.041619429118463
8,NASDAQ:QLGN,QLGN,"Qualigen Therapeutics, Inc.",qualigen-therapeutics,delayed_streaming_900,stock,['common'],5331648.707379134,USD,3.26,100,1,false,0,USD,-17.048346055979653,941725,,-33.1731,73.75597792765174,0.0,Health technology,Health Technology,america,,0.19482891808355582
9,NASDAQ:QTTB,QTTB,Q32 Bio Inc.,homology-medicines,delayed_streaming_900,stock,['common'],28298467.884892084,USD,2.32,100,1,false,0,USD,-16.546762589928058,1533792,,-4.9453,84.78200662227201,0.0,Health technology,Health Technology,america,1.5,0.21494801833864552
10,AMEX:SBEV,SBEV,"Splash Beverage Group, Inc. (NV)",splash-beverage-nv,delayed_streaming_900,stock,['common'],4844725.54248366,USD,2.56,100,1,false,0,USD,-16.33986928104575,86189,,-48.402,-138.45229180625074,0.0,Health services,Health Services,america,,4.88727219116096
11,AMEX:DDC,DDC,DDC Enterprise Limited,ddc-enterprise-limited,delayed_streaming_900,stock,['common'],139758910.72333336,USD,15.22,100,1,false,0,USD,-15.444444444444441,115185,,,,0.0,Technology services,Technology Services,america,1.0,0.7032901412991315
12,NASDAQ:ASST,ASST,Asset Entities Inc.,asset-entities,delayed_streaming_900,stock,['common'],84615241.9191919,USD,5.1,100,1,false,0,USD,-14.141414141414153,3576515,,-1.3462,28.431685273790535,0.0,Commercial services,Commercial Services,america,,0.2762826382169074
13,NASDAQ:VWAV,VWAV,"VisionWave Holdings, Inc.",,delayed_streaming_900,stock,['common'],7975944.363636362,USD,3.04,100,1,false,0,USD,-13.636363636363635,1654879,,-0.4182,-733.0677290836653,0.0,Technology services,Technology Services,america,,13.301795190426509
