,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:BNZI,,BNZI,5.45,-52.559999999999995,-90.60506809170832,9852,-90.19134631960007,4.64,-92.0013790725737,574387,14320252.3034,-46.01488360327478,"Banzai International, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
1,NASDAQ:MAMK,,MAMK,2.9,-0.79,-21.40921409214092,691606,-3.5230352303523005,2.9,-21.40921409214092,1812101,,,MaxsMaking Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
2,AMEX:LGPS,logprostyle,LGPS,1.41,-0.29000000000000004,-17.058823529411768,446192,-9.999999999999996,1.69,-0.5882352941176475,2139961,39972065.9,,LogProstyle Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
3,NASDAQ:WINT,windtree-therapeutics,WINT,0.685,-0.11299999999999999,-14.160401002506266,886486,-3.5087719298245648,0.7855,-1.566416040100259,3430822,2875942.881578947,12.285684770315626,"Windtree Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
4,NASDAQ:ENGS,energys-limited,ENGS,2.1,-0.33999999999999986,-13.93442622950819,128244,5.327868852459012,2.03,-16.803278688524596,1303795,28927500.0,,Energys Group Limited,stock,['common'],streaming,100,1,false,0,USD,USD
5,NASDAQ:DRMA,dermata-therapeutics,DRMA,0.6011,-0.09389999999999998,-13.510791366906474,436805,-0.8345323741007075,0.63,-9.352517985611504,716914,4018214.3309352524,279.16928736619036,"Dermata Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
6,NASDAQ:BGL,,BGL,64.76,-9.909999999999997,-13.271728940672286,3180,-10.74059193785991,54.4,-27.14610954868086,168379,1663103974.8011248,,Blue Gold Limited,stock,['common'],streaming,100,1,false,0,USD,USD
7,NASDAQ:BTOG,bit-origin-limited,BTOG,0.2237,-0.032299999999999995,-12.617187499999998,5261461,-10.937499999999998,0.2165,-15.429687500000004,37954683,12602706.025390623,-95.06156622202433,Bit Origin Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
8,NASDAQ:SKBL,skyline-builders-limited,SKBL,1.37,-0.16999999999999993,-11.038961038961034,467516,-1.9480519480519498,1.21,-21.428571428571434,6872923,36572250.0,,Skyline Builders Group Holding Limited,stock,['common'],streaming,100,1,false,0,USD,USD
9,NASDAQ:MDIA,mediaco,MDIA,1.23,-0.14000000000000012,-10.218978102189789,230176,-8.759124087591248,1.28,-6.569343065693436,825353,68707207.47445256,-56.38893425461828,Mediaco Holding Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
