,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:INKT,INKT,"MiNK Therapeutics, Inc.",mink-therapeutics,streaming,stock,['common'],337.970297029703,64.17,100,1,false,0,USD,730.1423027166882,47855786,255759601.00000003,USD,,-2.5049,58.0031855142929,0.0,Health technology,Health Technology,america,1.5,18226.609536867883
1,NASDAQ:AZI,AZI,Autozi Internet Technology (Global) Ltd.,autozi-internet-technology-global-ltd,streaming,stock,['common'],192.49999999999994,0.363,10000,1,false,0,USD,78.02844531633153,199345673,38108175.6,USD,,,,0.0,Retail trade,Retail Trade,america,,228.7464285923292
2,NASDAQ:FTFT,FTFT,Future FinTech Group Inc.,future-fintech,streaming,stock,['common'],115.606936416185,3.94,100,1,false,0,USD,160.92715231788077,96588146,19708720.0,USD,,,,0.0,Finance,Finance,america,,1443.2900592030746
3,AMEX:CVM,CVM,Cel-Sci Corporation,cel-sci,streaming,stock,['common'],108.52941176470588,3.53,100,1,false,0,USD,-7.5916230366492155,27061673,18784334.0,USD,,-12.2634,35.03385143511013,0.0,Health technology,Health Technology,america,,131.80043063834518
4,NASDAQ:ABVE,ABVE,Above Food Ingredients Inc.,above-food-ingredients,streaming,stock,['common'],106.34328358208957,3.63,100,1,false,0,USD,134.1935483870968,287344850,185826417.0,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,,6.13386397868124
5,NASDAQ:WKHS,WKHS,"Workhorse Group, Inc.",workhorse,streaming,stock,['common'],95.47038327526133,4.42,100,1,false,0,USD,51.89003436426116,50812571,41870903.0,USD,,-45.1637,65.2947323932839,0.0,Consumer durables,Consumer Durables,america,,6.281152976409413
6,NASDAQ:NEGG,NEGG,"Newegg Commerce, Inc.",newegg-commerce,streaming,stock,['common'],95.32612486920125,49.24,100,1,false,0,USD,71.38879220327185,3156195,955078790.9999999,USD,,,,0.0,Retail trade,Retail Trade,america,,5.616920836207467
7,AMEX:SGN,SGN,"Signing Day Sports, Inc.",signing-day-sports,streaming,stock,['common'],93.63636363636363,2.38,100,1,false,0,USD,93.4959349593496,110879426,9276719.0,USD,,-12.7143,47.50777208490048,0.0,Technology services,Technology Services,america,,48.412242684738224
8,NASDAQ:FAAS,FAAS,DigiAsia Corp.,stonebridge-acquisition,streaming,stock,['common'],87.11627906976743,0.516,10000,1,false,0,USD,26.13053043265705,94420673,31316986.000000004,USD,,,,0.0,Technology services,Technology Services,america,,111.41843554857613
9,NASDAQ:MIST,MIST,Milestone Pharmaceuticals Inc.,milestone-pharmaceuticals,streaming,stock,['common'],75.34246575342466,1.56,100,1,false,0,USD,-39.0625,21239226,83404261.00000001,USD,,-0.829,38.018691588785046,0.0,Health technology,Health Technology,america,1.5,22.6741166593788
10,NASDAQ:CIGL,CIGL,Concorde International Group Ltd,concorde-international-ltd,streaming,stock,['common'],70.99697885196375,4.21,100,1,false,0,USD,-25.61837455830389,1954733,93994085.06,USD,,,,0.0,Commercial services,Commercial Services,america,,1.7133437661442255
11,NASDAQ:CAPR,CAPR,"Capricor Therapeutics, Inc.",capricor-therapeutics,streaming,stock,['common'],69.13946587537092,7.64,100,1,false,0,USD,-32.98245614035088,19658634,349207746.0,USD,,-1.4193,-62.11307824100515,0.0,Health technology,Health Technology,america,1.0,12.60599065988931
12,NASDAQ:SLNH,SLNH,"Soluna Holdings, Inc.",soluna,streaming,stock,['common'],66.99029126213593,1.51,100,1,false,0,USD,41.1214953271028,14181307,28773232.0,USD,,-9.4223,47.47061971768169,0.0,Electronic technology,Electronic Technology,america,,7.0287579064380115
13,NASDAQ:SUGP,SUGP,SU Group Holdings Limited,su-ltd,streaming,stock,['common'],63.14072202926009,1.04,100,1,false,0,USD,-32.903225806451616,5770118,14401398.999999998,USD,,-0.0373,,0.0,Commercial services,Commercial Services,america,,0.24475204656033778
14,NASDAQ:HOLO,HOLO,MicroCloud Hologram Inc.,microcloud-hologram,streaming,stock,['common'],62.59805708308901,6.91,100,1,false,0,USD,14.403973509933776,52505576,32668286.0,USD,,-453.508,82.87201256911504,0.0,Electronic technology,Electronic Technology,america,,31.793559756946188
15,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,streaming,stock,['common'],62.223674971550345,5.27,100,1,false,0,USD,-16.349206349206355,1496032,801408900.0000001,USD,,,,0.0,Commercial services,Commercial Services,america,,2.5643305817649145
16,NASDAQ:SDM,SDM,Smart Digital Group Limited,smart-digital-limited,streaming,stock,['common'],61.336336336336316,16.5,100,1,false,0,USD,29.61508248232521,519998,,USD,,,,,Commercial services,Commercial Services,america,,0.6900702228776145
17,NASDAQ:ZBAI,ZBAI,ATIF Holdings Limited,atif-limited,streaming,stock,['common'],59.45701357466064,0.54,10000,1,false,0,USD,38.1074168797954,120822624,9351424.0,USD,,-0.393,25.39863325740319,0.0,Finance,Finance,america,,143.81558676187362
18,NASDAQ:JUNS,JUNS,"Jupiter Neurosciences, Inc.",jupiter-neurosciences,streaming,stock,['common'],54.802259887005654,2.29,100,1,false,0,USD,19.89528795811519,1731290,75807835.99999999,USD,,-0.1007,71.7769058295964,0.0,Health technology,Health Technology,america,1.0,2.039984300290063
19,NASDAQ:HSCS,HSCS,HeartSciences Inc.,heart-test-laboratories,streaming,stock,['common'],54.447439353099746,4.16,100,1,false,0,USD,-27.399650959860388,627960,4496736.0,USD,,-10.2095,78.90686335275402,0.0,Health technology,Health Technology,america,,3.7049886011243114
20,NASDAQ:EDHL,EDHL,Everbright Digital Holding Limited,everbright-digital-limited,streaming,stock,['common'],54.166666666666664,4.3,100,1,false,0,USD,-24.825174825174827,8458658,,USD,,,,,Commercial services,Commercial Services,america,,2.520334444830169
21,AMEX:PTHS,PTHS,Pelthos Therapeutics Inc.,,streaming,stock,['common'],54.043048283885966,18.32,100,1,false,0,USD,-30.815709969788518,176924,11880538.32,USD,,,,0.0,Health technology,Health Technology,america,,0.5970375297702126
22,NASDAQ:WLGS,WLGS,"Wang & Lee Group, Inc.",wang-and-lee-group,streaming,stock,['common'],53.653846153846146,0.0576,10000,1,false,0,USD,22.29299363057324,381866865,1828966.2336000002,USD,,-0.0215,-290.90909090909093,0.0,Industrial services,Industrial Services,america,,8.491843279291755
23,NASDAQ:SMX,SMX,SMX (Security Matters) Public Limited Company,,streaming,stock,['common'],51.08000000000001,2.3,100,1,false,0,USD,-26.04501607717042,629778,6095625.0,USD,,-3394.843,98.98726507511302,0.0,Technology services,Technology Services,america,,12.454968317630586
24,NASDAQ:BGL,BGL,Blue Gold Limited,,streaming,stock,['common'],49.878699660359054,21.43,100,1,false,0,USD,-30.624797669148595,373968,655152933.0,USD,323.22775263951735,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,1.315699574049792
25,NASDAQ:BTOG,BTOG,Bit Origin Limited,bit-origin-limited,streaming,stock,['common'],49.82871379632515,0.4401,10000,1,false,0,USD,51.758620689655174,213061886,25618710.000000004,USD,,-1.6986,83.74452121652918,0.0,Consumer non-durables,Consumer Non-Durables,america,,3.1627615059836116
26,NASDAQ:YHC,YHC,LQR House Inc.,lqr-house,streaming,stock,['common'],47.59615384615386,2.6,100,1,false,0,USD,31.313131313131322,7174503,2773774.0,USD,,-129.6442,85.61800101127781,0.0,Commercial services,Commercial Services,america,,17.83949607329843
27,AMEX:UMAC,UMAC,"Unusual Machines, Inc.",unusual-machines,streaming,stock,['common'],46.277486910994774,12.12,100,1,false,0,USD,39.47065592635213,26639043,300941654.0,USD,,-3.7622,-542.67167748548,0.0,Electronic technology,Electronic Technology,america,1.0,9.97254270191044
28,NASDAQ:MULN,MULN,"Mullen Automotive, Inc.",mullen-automotive,streaming,stock,['common'],45.10948905109488,0.1437,10000,1,false,0,USD,-4.771371769383705,135295520,1514457.0,USD,,-505005847.6198,99.3037844756923,0.0,Technology services,Technology Services,america,,2.333794708028242
29,NASDAQ:CASK,CASK,"Heritage Distilling Holding Company, Inc.",heritage-distilling-company,streaming,stock,['common'],44.680851063829806,0.582,10000,1,false,0,USD,20.797011207970105,1769863,,USD,,,,,Consumer non-durables,Consumer Non-Durables,america,,7.520956195750373
30,NYSE:WOLF,WOLF,"Wolfspeed, Inc.",wolfspeed,streaming,stock,['common'],43.2,1.33,100,1,false,0,USD,-16.352201257861633,69769387,206983550.0,USD,,-8.3521,-30.356947761077556,0.0,Electronic technology,Electronic Technology,america,2.285714,0.34519930165998164
31,AMEX:CLDI,CLDI,"Calidi Biotherapeutics, Inc.",first-light-acquisition,streaming,stock,['common'],42.571428571428584,0.76,10000,1,false,0,USD,-23.847695390781563,14783869,26235638.000000004,USD,,-1.842,81.7339825272949,0.0,Health technology,Health Technology,america,1.0,0.1872524728108875
32,NASDAQ:MTEN,MTEN,Mingteng International Corporation Inc.,mingteng-international,streaming,stock,['common'],42.40506329113923,16.65,100,1,false,0,USD,-2.6884862653419104,221457,113879340.0,USD,,-0.117,,0.0,Producer manufacturing,Producer Manufacturing,america,,1.9756470942981479
33,NASDAQ:BMGL,BMGL,Basel Medical Group Ltd,basel-medical-ltd,streaming,stock,['common'],41.9047619047619,2.25,100,1,false,0,USD,-24.24242424242425,2146449,42267937.5,USD,105.63380281690141,0.0213,-81.44599303135888,0.0,Health services,Health Services,america,,0.22564857846480532
