,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:XPON,XPON,Expion360 Inc.,expion360,delayed_streaming_900,stock,['common'],1115.7745751351265,1.58,100,1,false,0,USD,51.92307692307693,54434290,5331659.865384616,USD,,-55.2215,50.037547726326835,0.0,Producer manufacturing,Producer Manufacturing,america,
1,NASDAQ:MEIP,MEIP,"MEI Pharma, Inc.",mei-pharma,delayed_streaming_900,stock,['common'],342.2863258846333,5.92,100,1,false,0,USD,31.555555555555554,41286782,39444114.09777778,USD,,-4.7521,-221.0602741121924,0.0,Health technology,Health Technology,america,
2,NASDAQ:WGRX,WGRX,"Wellgistics Health, Inc.",wellgistics-health,delayed_streaming_900,stock,['common'],149.98361216086278,1.01,100,1,false,0,USD,9.78260869565217,32865294,72579110.48913044,USD,,-0.6581,-1271.0416666666665,0.0,Distribution services,Distribution Services,america,
3,NASDAQ:BZAI,BZAI,"Blaize Holdings, Inc.",blaize,delayed_streaming_900,stock,['common'],56.38878239983727,4.81,100,1,false,0,USD,58.745874587458744,73515939,489092429.72277236,USD,,-1.8813,-10774.56647398844,0.0,Electronic technology,Electronic Technology,america,1.333333
4,NASDAQ:HCWB,HCWB,HCW Biologics Inc.,hcw-biologics,delayed_streaming_900,stock,['common'],48.111623747484806,4.5,100,1,false,0,USD,-4.458598726114649,1420284,10860746.178343948,USD,,-25.4428,15.714361434288291,0.0,Health technology,Health Technology,america,1.0
5,NYSE:AAM,AAM,AA Mission Acquisition Corp.,aa-mission-acquisition,delayed_streaming_900,stock,['common'],46.110943893530305,10.45,100,1,false,0,USD,0.14374700527071194,566828,459528299.99999994,USD,49.69091773656681,0.2103,,0.0,Finance,Finance,america,
6,NASDAQ:DHAI,DHAI,"DIH Holding US, Inc.",dih-us,delayed_streaming_900,stock,['common'],44.49629712841991,0.248,10000,1,false,0,USD,4.201680672268911,25191810,11739404.067226889,USD,,-0.3202,,0.0,Health technology,Health Technology,america,
7,NASDAQ:TELO,TELO,"Telomir Pharmaceuticals, Inc.",telomir-pharmaceuticals,delayed_streaming_900,stock,['common'],43.27641440293697,2.28,100,1,false,0,USD,88.4297520661157,137200926,67858895.70247933,USD,,-0.422,35.11685116851169,0.0,Health technology,Health Technology,america,
8,NASDAQ:AIRG,AIRG,"Airgain, Inc.",airgain,delayed_streaming_900,stock,['common'],32.37848367494237,4.8,100,1,false,0,USD,11.627906976744185,417200,56611604.09302326,USD,,-0.692,39.81038531790902,0.0,Electronic technology,Electronic Technology,america,1.0
9,AMEX:UAVS,UAVS,"AgEagle Aerial Systems, Inc.",ageagle-aerial-systems,delayed_streaming_900,stock,['common'],25.576094985180475,2.02,100,1,false,0,USD,37.41496598639456,145838152,28129968.965986393,USD,,-31.4033,90.76290667251033,0.0,Electronic technology,Electronic Technology,america,
10,NASDAQ:CTNM,CTNM,"Contineum Therapeutics, Inc.",contineum-therapeutics,delayed_streaming_900,stock,['common'],20.466416307594702,4.35,100,1,false,0,USD,13.281249999999995,2477517,112541239.10156249,USD,,-1.9306,-294.5384925433293,0.0,Health technology,Health Technology,america,1.083333
11,NASDAQ:CCEC,CCEC,Capital Clean Energy Carriers Corp.,capital-product,delayed_streaming_900,stock,['common'],15.222131327440875,23.93,100,1,false,0,USD,-2.1267893660531683,381459,2802313760.176278,USD,,,,,Transportation,Transportation,america,1.416667
12,NASDAQ:GCTK,GCTK,"GlucoTrack, Inc.",,delayed_streaming_900,stock,['common'],13.939335461282827,5.83,100,1,false,0,USD,-1.520270270270268,2325898,3308268.9527027025,USD,,-3420.2214,-48.43164774502657,0.0,Health technology,Health Technology,america,
13,NASDAQ:CPOP,CPOP,"Pop Culture Group Co., Ltd",pop-culture-group-co,delayed_streaming_900,stock,['common'],12.936322128802406,0.7375,10000,1,false,0,USD,15.36055060222119,33039553,11017542.839824809,USD,,-3.1349,-75.58530301333035,0.0,Commercial services,Commercial Services,america,
14,NASDAQ:SEGG,SEGG,"Lottery.com, Inc.",lottery-com,delayed_streaming_900,stock,['common'],12.856460731675023,1.16,100,1,false,0,USD,-0.8547008547008554,7320965,30972068.410256416,USD,,-3.527,64.48351559825186,0.0,Consumer services,Consumer Services,america,
15,NASDAQ:NAOV,NAOV,"NanoVibronix, Inc.",nanovibronix,delayed_streaming_900,stock,['common'],12.805022641595189,1.01,100,1,false,0,USD,0.0,9409954,2610683.0,USD,,-15.1283,-23.60227133461334,0.0,Health technology,Health Technology,america,
16,NASDAQ:GTEN,GTEN,"Gores Holdings X, Inc.",,delayed_streaming_900,stock,['common'],12.790328084676995,10.2,100,1,false,0,USD,0.0,2612413,459764999.99999994,USD,,,,0.0,Finance,Finance,america,
17,NASDAQ:SRPT,SRPT,"Sarepta Therapeutics, Inc.",sarepta-therapeutics,delayed_streaming_900,stock,['common'],12.200960791384043,14.075,100,1,false,0,USD,-35.93536640873919,78426163,1383249167.0755577,USD,,-2.5773,-3975.6390977443607,0.0,Health technology,Health Technology,america,1.685185
18,NASDAQ:AVTX,AVTX,"Avalo Therapeutics, Inc.",avalo-therapeutics,delayed_streaming_900,stock,['common'],12.071906868535887,6.25,100,1,false,0,USD,10.424028268551234,801169,67672625.88339221,USD,,-21.5306,93.24826319311562,0.0,Health technology,Health Technology,america,1.0
19,NYSE:STEM,STEM,"Stem, Inc.",stem,delayed_streaming_900,stock,['common'],11.33116505256052,13.5,100,1,false,0,USD,45.63106796116506,3806876,112725010.19417475,USD,,-99.385,-574.8397522950731,0.0,Producer manufacturing,Producer Manufacturing,america,2.0
20,NASDAQ:LEE,LEE,"Lee Enterprises, Incorporated",lee-enterprises,delayed_streaming_900,stock,['common'],10.51780042350446,6.96,100,1,false,0,USD,4.504504504504501,63578,43291645.18918919,USD,,-7.2284,-258.26724821570184,0.0,Consumer services,Consumer Services,america,
21,NASDAQ:OPTX,OPTX,"Syntec Optics Holdings, Inc.",syntec-optics,delayed_streaming_900,stock,['common'],10.071838920495663,1.59,100,1,false,0,USD,20.454545454545457,361857,58334346.40909091,USD,,,,0.0,Electronic technology,Electronic Technology,america,
22,AMEX:WWR,WWR,"Westwater Resources, Inc.",westwater-resources,delayed_streaming_900,stock,['common'],9.872785115187408,0.89,10000,1,false,0,USD,28.612716763005793,17168953,69144106.43063584,USD,,-0.2039,-30.03826530612245,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0
23,NASDAQ:SONM,SONM,"Sonim Technologies, Inc.",sonim-technologies,delayed_streaming_900,stock,['common'],9.634247354015413,0.6902,10000,1,false,0,USD,-11.964285714285714,9498127,12243391.773214286,USD,,-6.1889,-728.5006693440429,0.0,Electronic technology,Electronic Technology,america,
24,NASDAQ:TVGN,TVGN,Tevogen Bio Holdings Inc.,tevogen-bio,delayed_streaming_900,stock,['common'],9.578471211584382,1.23,100,1,false,0,USD,-0.8064516129032264,3319810,228402927.62903225,USD,,-0.1912,44.675925925925924,0.0,Health technology,Health Technology,america,1.0
25,NASDAQ:CRAQ,CRAQ,Cal Redwood Acquisition Corp.,,delayed_streaming_900,stock,['common'],9.217504056359124,9.99,100,1,false,0,USD,0.20060180541624445,664665,312945741.0,USD,,,,0.0,Finance,Finance,america,
26,NASDAQ:SPAI,SPAI,Safe Pro Group Inc.,safe-pro,delayed_streaming_900,stock,['common'],8.959154609054403,4.0,100,1,false,0,USD,-8.045977011494246,976340,60688738.3908046,USD,,-0.7188,,0.0,Electronic technology,Electronic Technology,america,1.0
27,NASDAQ:MGRX,MGRX,"Mangoceuticals, Inc.",mangoceuticals,delayed_streaming_900,stock,['common'],8.600020223016772,1.66,100,1,false,0,USD,5.063291139240497,1037632,17669800.658227846,USD,,-4.0208,43.35784520891443,0.0,Health technology,Health Technology,america,
28,NASDAQ:ECDA,ECDA,"ECD Automotive Design, Inc.",ecd-automotive-design,delayed_streaming_900,stock,['common'],8.118313558253263,0.2755,10000,1,false,0,USD,-1.9572953736654821,54484782,13393008.955516014,USD,,-0.2752,-162.59541984732823,0.0,Producer manufacturing,Producer Manufacturing,america,1.0
29,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,delayed_streaming_900,stock,['common'],8.07371052098239,7.72,100,1,false,0,USD,33.56401384083044,5792285,197411905.20415223,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,
30,NASDAQ:MOBX,MOBX,"Mobix Labs, Inc.",mobix-labs,delayed_streaming_900,stock,['common'],7.954335948557176,0.861,10000,1,false,0,USD,7.356608478802985,1489346,46010401.42144638,USD,,-1.2725,-89.52934167411378,0.0,Electronic technology,Electronic Technology,america,
