,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:SKBL,SKBL,Skyline Builders Group Holding Limited,skyline-builders-limited,streaming,stock,['common'],764.5763888888889,1.54,100,1,false,0,USD,-87.58064516129032,12882257,374790000.0,USD,,,,0.0,Industrial services,Industrial Services,america,,10.57456710562585
1,NASDAQ:WAI,WAI,Top KingWin Ltd,top-kingwin-ltd,streaming,stock,['common'],505.0,0.721,100,1,false,0,USD,-80.13774104683196,12101640,40535536.0,USD,,-0.8067,,0.0,Commercial services,Commercial Services,america,,6.520323032295794
2,AMEX:PTHS,PTHS,Pelthos Therapeutics Inc.,,streaming,stock,['common'],230.2416918429003,25.95,100,1,false,0,USD,60.33364226135311,1812357,16828600.95,USD,,,,0.0,Health technology,Health Technology,america,,278.62740003597463
3,NASDAQ:JSPR,JSPR,"Jasper Therapeutics, Inc.",jasper-therapeutics,streaming,stock,['common'],198.89624724061804,3.04,100,1,false,0,USD,-55.096011816838995,13096074,101699768.0,USD,,-5.25,6.285143071348245,0.0,Health technology,Health Technology,america,1.0,23.54231030444839
4,NASDAQ:MBIO,MBIO,"Mustang Bio, Inc.",mustang-bio,streaming,stock,['common'],179.87616099071207,3.34,100,1,false,0,USD,180.67226890756302,278253831,5209626.0,USD,,-20.6455,84.51509301219711,0.0,Health technology,Health Technology,america,,83.79548383343115
5,NASDAQ:BGL,BGL,Blue Gold Limited,,streaming,stock,['common'],168.2282581609768,74.67,100,1,false,0,USD,-30.6298773690078,406275,2282793678.953456,USD,1126.2443438914029,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,2.810938079450038
6,NASDAQ:ASST,ASST,Asset Entities Inc.,asset-entities,streaming,stock,['common'],154.25790754257903,6.98,100,1,false,0,USD,63.46604215456677,91045442,115806741.1007026,USD,,-1.3462,28.431685273790535,0.0,Commercial services,Commercial Services,america,,45.08945641332436
7,NASDAQ:WW,WW,"WW International, Inc.",,streaming,stock,['common'],114.80583333333334,40.0,100,1,false,0,USD,14242.058085335248,402177,3211212000.0,USD,,-0.8823,79.56266938454056,0.0,Consumer services,Consumer Services,america,,0.01422214437355193
8,NASDAQ:ABVE,ABVE,Above Food Ingredients Inc.,above-food-ingredients,streaming,stock,['common'],112.30769230769228,0.6792,10000,1,false,0,USD,-8.685130411400912,10523730,34769502.66630815,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,,45.03829894317342
9,NYSE:WOLF,WOLF,"Wolfspeed, Inc.",wolfspeed,streaming,stock,['common'],111.1888111888112,2.31,100,1,false,0,USD,95.7627118644068,459234920,183639526.0,USD,,-8.3521,-30.356947761077556,0.0,Electronic technology,Electronic Technology,america,2.285714,3.7154253953882472
10,AMEX:LGPS,LGPS,LogProstyle Inc.,logprostyle,streaming,stock,['common'],105.55555555555556,1.7,10000,1,false,0,USD,102.38095238095238,71750985,19867772.4,USD,,,,0.0,Finance,Finance,america,,920.4166126824614
