,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:ZIMV,ZIMV,ZimVie Inc.,zimvie,delayed_streaming_900,stock,['common'],235657861.0,USD,18.76,100,1,false,0,USD,122.27488151658773,10652584,,-0.7012,94.89397646510544,0.0,Health technology,Health Technology,america,2.0,76.12060581591857
1,NASDAQ:FGF,FGF,Fundamental Global Inc.,fg-financial-800-cumulative-series-a-preferred-stock,delayed_streaming_900,stock,['common'],35599510.55869565,USD,27.98,100,1,false,0,USD,52.065217391304365,150074,,-5.59,-33.98849472674977,0.0,Finance,Finance,america,,82.13331873905409
2,NASDAQ:ATNF,ATNF,180 Life Sciences Corp.,180-life-sciences,delayed_streaming_900,stock,['common'],16970174.420212768,USD,2.81,100,1,false,0,USD,49.46808510638299,25610377,,-5.3767,87.15717513746435,0.0,Health technology,Health Technology,america,,3.744892851433792
3,NASDAQ:LMFA,LMFA,"LM Funding America, Inc.",lm-funding,delayed_streaming_900,stock,['common'],24332371.764705885,USD,4.74,100,1,false,0,USD,46.74922600619196,25398843,,-6.7576,-64.95227866331436,0.0,Commercial services,Commercial Services,america,2.0,3.609393456573587
4,NYSE:OPAD,OPAD,Offerpad Solutions Inc.,offerpad-solutions,delayed_streaming_900,stock,['common'],86179216.11214952,USD,3.11,100,1,false,0,USD,45.327102803738306,25665256,,-2.1734,21.222226249592232,0.0,Technology services,Technology Services,america,2.0,24.833663526325694
5,NASDAQ:OPEN,OPEN,Opendoor Technologies Inc,opendoor,delayed_streaming_900,stock,['common'],2340500850.04,USD,3.21,100,1,false,0,USD,42.666666666666664,1875506728,,-0.5185,-23.27627199239182,0.0,Finance,Finance,america,2.055556,7.912071385066673
6,NASDAQ:ANPA,ANPA,Rich Sparkle Holdings Limited,,delayed_streaming_900,stock,['common'],,USD,10.98,100,1,false,0,USD,40.58898847631243,398987,,,,,Commercial services,Commercial Services,america,,
7,NASDAQ:TRUG,TRUG,"TruGolf Holdings, Inc.",,delayed_streaming_900,stock,['common'],8075140.767747591,USD,7.99,100,1,false,0,USD,40.05258545135846,469195,,-21.0925,-985.2842809364549,0.0,Technology services,Technology Services,america,1.0,10.674925488590086
8,NASDAQ:GCTK,GCTK,"GlucoTrack, Inc.",,delayed_streaming_900,stock,['common'],4522623.66380789,USD,7.97,100,1,false,0,USD,36.706689536878216,18572321,,-3420.2214,-48.43164774502657,0.0,Health technology,Health Technology,america,,49.59236538570402
9,AMEX:LUD,LUD,Luda Technology Group Limited,luda-technology-limited,delayed_streaming_900,stock,['common'],,USD,7.84,100,1,false,0,USD,36.347826086956516,154779,,,,,Non-energy minerals,Non-Energy Minerals,america,,5.4967451870318875
10,NASDAQ:CTNM,CTNM,"Contineum Therapeutics, Inc.",contineum-therapeutics,delayed_streaming_900,stock,['common'],146174252.954023,USD,5.65,100,1,false,0,USD,29.885057471264385,784662,,-1.9306,-294.5384925433293,0.0,Health technology,Health Technology,america,1.083333,2.2139388689658284
11,NASDAQ:SLE,SLE,"Super League Enterprise, Inc.",super-league-enterprise,delayed_streaming_900,stock,['common'],5131253.681917212,USD,5.8,100,1,false,0,USD,26.361655773420477,275885,,-73.5156,81.30977695473503,0.0,Technology services,Technology Services,america,1.0,1.0049935486033144
12,NASDAQ:NVTS,NVTS,Navitas Semiconductor Corporation,navitas-semiconductor,delayed_streaming_900,stock,['common'],1626102606.3711343,USD,8.47,100,1,false,0,USD,24.74226804123712,119770298,,-0.5259,-1.9976726144298078,0.0,Electronic technology,Electronic Technology,america,1.611111,6.059120712728089
13,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,delayed_streaming_900,stock,['common'],177367383.9136069,USD,5.76,100,1,false,0,USD,24.406047516198704,2172297,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.9619607180453504
14,NASDAQ:VERI,VERI,"Veritone, Inc.",veritone,delayed_streaming_900,stock,['common'],151214097.8761062,USD,2.8,100,1,false,0,USD,23.893805309734518,12924643,,-2.4826,-7.962600565340293,0.0,Commercial services,Commercial Services,america,1.25,5.421997658387429
15,NYSE:STEM,STEM,"Stem, Inc.",stem,delayed_streaming_900,stock,['common'],138944006.16296297,USD,16.64,100,1,false,0,USD,23.259259259259263,3854444,,-99.385,-574.8397522950731,0.0,Producer manufacturing,Producer Manufacturing,america,2.0,5.77984592651774
16,NYSE:BYON,BYON,"Beyond, Inc.",overstock,delayed_streaming_900,stock,['common'],625245400.2937853,USD,10.84,100,1,false,0,USD,22.485875706214692,9433292,,-4.6647,43.050909534855336,0.0,Retail trade,Retail Trade,america,1.777778,3.3214808761790398
17,NASDAQ:CDLX,CDLX,"Cardlytics, Inc. Common Stock",cardlytics,delayed_streaming_900,stock,['common'],106579851.45833333,USD,2.03,100,1,false,0,USD,20.833333333333325,2368385,,-3.5505,19.71009248999345,0.0,Technology services,Technology Services,america,2.083333,2.5655884425163293
