,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:MLGO,MLGO,"MicroAlgo, Inc.",,delayed_streaming_900,stock,['common'],3794.3065693430653,14.66,100,1,false,0,USD,-97.25221172589595,1103297,1228452659.0,USD,8.816454173682944,1.6628,,0.0,Technology services,Technology Services,america,,0.9919891124320893
1,NASDAQ:CREG,CREG,Smart Powerr Corp.,,delayed_streaming_900,stock,['common'],932.9670329670329,2.21,100,1,false,0,USD,-88.24468085106383,311316,46884975.0,USD,,-0.2345,-99.4047619047619,0.0,Utilities,Utilities,america,,4.041465669364339
2,NASDAQ:PTNM,PTNM,Pitanium Limited,,delayed_streaming_900,stock,['common'],428.8,2.13,100,1,false,0,USD,-67.77609682299547,4618255,,USD,,,,,Consumer non-durables,Consumer Non-Durables,america,,3.2763838268235173
3,NASDAQ:YHC,YHC,LQR House Inc.,lqr-house,delayed_streaming_900,stock,['common'],211.35965120136487,2.38,100,1,false,0,USD,-63.77473363774734,9934770,7009113.0,USD,,-129.6442,85.61800101127781,0.0,Commercial services,Commercial Services,america,,0.7871767484077724
4,NYSE:DTC,DTC,"Solo Brands, Inc.",,delayed_streaming_900,stock,['common'],182.66301369863012,21.1,100,1,false,0,USD,22346.808510638297,77518,48691370.935742974,USD,,-83.3592,4.977988331878053,0.0,Distribution services,Distribution Services,america,,0.07836472299549402
5,NASDAQ:CYCC,CYCC,"Cyclacel Pharmaceuticals, Inc.",cyclacel-pharmaceuticals,delayed_streaming_900,stock,['common'],125.0,13.07,100,1,false,0,USD,58.80923450789793,22367648,20702421.04131227,USD,,-733.968,86.27797620115943,0.0,Health technology,Health Technology,america,,2.976549232224383
6,NASDAQ:KMRK,KMRK,K-Tech Solutions Company Limited,,delayed_streaming_900,stock,['common'],117.35159817351598,2.45,100,1,false,0,USD,-44.9438202247191,12918326,52675000.00000001,USD,,,,0.0,Commercial services,Commercial Services,america,,
7,NASDAQ:MJID,MJID,MAJESTIC IDEAL HOLDINGS LTD,,delayed_streaming_900,stock,['common'],112.18074656188608,3.3,100,1,false,0,USD,,4823614,,USD,,,,,Distribution services,Distribution Services,america,,
8,NASDAQ:TELO,TELO,"Telomir Pharmaceuticals, Inc.",telomir-pharmaceuticals,delayed_streaming_900,stock,['common'],92.6470588235294,2.28,100,1,false,0,USD,88.4297520661157,137200926,67858895.70247933,USD,,-0.422,35.11685116851169,0.0,Health technology,Health Technology,america,,43.27641440293697
9,NASDAQ:WGRX,WGRX,"Wellgistics Health, Inc.",wellgistics-health,delayed_streaming_900,stock,['common'],87.42004264392325,1.01,100,1,false,0,USD,9.78260869565217,32865294,72579110.48913044,USD,,-0.6581,-1271.0416666666665,0.0,Distribution services,Distribution Services,america,,149.98361216086278
