,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,AMEX:BMNR,BMNR,"BitMine Immersion Technologies, Inc.",,streaming,stock,['common'],411182291.2573991,USD,66.72,100,1,false,0,USD,-40.16143497757847,22492629,,-2.8796,-96.26499454743728,0.0,Finance,Finance,america,,0.8820698423777977
1,NASDAQ:RXST,RXST,"RxSight, Inc.",rxsight,streaming,stock,['common'],323064005.79358876,USD,7.95,100,1,false,0,USD,-37.842064112587956,16722141,,-0.6667,46.68106206014075,0.0,Electronic technology,Electronic Technology,america,1.863636,19.488084888179287
2,NASDAQ:BGL,BGL,Blue Gold Limited,,streaming,stock,['common'],1140021148.3819854,USD,37.29,100,1,false,0,USD,-31.452205882352942,491115,562.4434389140272,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,2.425752795136591
3,NYSE:EVTL,EVTL,Vertical Aerospace Ltd.,vertical-aerospace,streaming,stock,['common'],410323191.3021583,USD,4.85,100,1,false,0,USD,-30.215827338129504,12507379,,,,0.0,Electronic technology,Electronic Technology,america,1.5,13.867047131342247
4,NASDAQ:BTCS,BTCS,BTCS Inc.,btcs,streaming,stock,['common'],87967775.66497461,USD,4.17,100,1,false,0,USD,-29.441624365482237,24690905,,-1.7316,-241.4474759026303,0.0,Finance,Finance,america,1.0,1.624442319917563
5,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],172228953.8271752,USD,6.31,100,1,false,0,USD,-24.791418355184753,2752067,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,2.011858123593214
6,NASDAQ:MFI,MFI,mF International Limited,mf-international-limited,streaming,stock,['common'],53006668.0,USD,4.0,100,1,false,0,USD,-24.67043314500941,542220,,-0.2003,,0.0,Technology services,Technology Services,america,,0.9747179498241905
7,NASDAQ:TZUP,TZUP,Thumzup Media Corporation,thumzup-media,streaming,stock,['common'],90333543.0,USD,9.5,100,1,false,0,USD,-23.139158576051777,1158878,,-0.6744,-531.4606741573034,0.0,Technology services,Technology Services,america,,3.6155157207255133
8,AMEX:MCRP,MCRP,Micropolis Holding Company,micropolis-company,streaming,stock,['common'],99913534.5186,USD,2.8638,100,1,false,0,USD,-22.390243902439025,305358,,-0.1792,-87.44769874476987,0.0,Producer manufacturing,Producer Manufacturing,america,,5.535789067216333
9,NYSE:WOLF,WOLF,"Wolfspeed, Inc.",wolfspeed,streaming,stock,['common'],314365980.4920635,USD,2.02,100,1,false,0,USD,-19.841269841269842,108276002,,-8.3521,-30.356947761077556,0.0,Electronic technology,Electronic Technology,america,2.285714,0.5756388232878326
10,NASDAQ:BSLK,BSLK,"Bolt Projects Holdings, Inc.",bolt-projects,streaming,stock,['common'],5628656.653846154,USD,2.73,100,1,false,0,USD,-19.23076923076923,593949,5.327868852459017,0.5124,,0.0,Finance,Finance,america,,0.16638020575603368
11,NASDAQ:BREA,BREA,Brera Holdings PLC,,streaming,stock,['common'],16902955.999999996,USD,7.0,100,1,false,0,USD,-18.12865497076024,32887,,-4.0779,1.6757486618122333,0.0,Consumer services,Consumer Services,america,,1.6163706244900764
12,AMEX:PTHS,PTHS,Pelthos Therapeutics Inc.,,streaming,stock,['common'],10680811.469999999,USD,16.47,100,1,false,0,USD,-17.15291750503018,65883,,,,0.0,Health technology,Health Technology,america,,0.30859532334497414
