,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,delayed_streaming_900,stock,['common'],347681000000.0,USD,710978.5,100,1,false,0,USD,0.16321039136682539,240,1022296633070.0,12.63076609199112,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.6083650190114068
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,delayed_streaming_900,stock,['common'],98251000000.0,USD,226.13,100,1,false,0,USD,1.0050026800071468,37833799,2400675630665.9995,36.88124867483241,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.098592,1.0143812756394124
2,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,delayed_streaming_900,stock,['common'],96862000000.0,USD,64.05,100,1,false,0,USD,7.773851590106003,15013991,27915279654.0,33.548082966687616,1.9092,21.01159916333903,0.417642466822795,Finance,Finance,america,1.4,2.921356165403884
3,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,delayed_streaming_900,stock,['common'],95328000000.0,USD,185.94,100,1,false,0,USD,0.6713589604764533,21033266,2250507017029.0,20.73533839617276,8.9673,37.528948054537366,0.435624394966118,Technology services,Technology Services,america,1.222222,0.930454429691624
4,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,delayed_streaming_900,stock,['common'],79618000000.0,USD,510.05,100,1,false,0,USD,-0.32245456322063265,21209656,3790968948577.0,39.41471029164027,12.9406,12.125255606002842,0.635231840015685,Technology services,Technology Services,america,1.146154,1.4039215905878086
5,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,delayed_streaming_900,stock,['common'],77800000000.0,USD,95.8,100,1,false,0,USD,2.90010741138561,23553975,174065763821.0,25.7922084915058,3.7143,54.33165745626793,1.08559498956159,Finance,Finance,america,1.326087,3.073408399701662
6,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,delayed_streaming_900,stock,['common'],70301000000.0,USD,704.28,100,1,false,0,USD,0.40917580302533535,12779640,1770664191332.0002,27.471447294514135,25.6368,47.260915268451576,0.291077412392798,Technology services,Technology Services,america,1.219178,1.236141393371207
7,NYSE:AXP,AXP,American Express Company,american-express,delayed_streaming_900,stock,['common'],57937000000.0,USD,307.95,100,1,false,0,USD,-2.3465990169652873,5481072,215746350203.0,21.6208436306448,14.2432,6.257646742860547,0.948205877577529,Finance,Finance,america,1.734375,2.2145877882421274
8,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,delayed_streaming_900,stock,['common'],53691000000.0,USD,172.41,100,1,false,0,USD,-0.3410404624277476,146453845,4206804089355.0005,55.535512965050735,3.1045,81.60280783854927,0.023200510411229,Electronic technology,Electronic Technology,america,1.186567,0.8853146440615134
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,delayed_streaming_900,stock,['common'],48498000000.0,USD,211.18,100,1,false,0,USD,0.5523283496809811,48974436,3154147661583.0,32.95619469717068,6.4079,-0.35609877464701006,0.478264987214698,Electronic technology,Electronic Technology,america,1.5,1.118935662994511
10,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,delayed_streaming_900,stock,['common'],37411000000.0,USD,329.65,100,1,false,0,USD,3.2059108982185753,94250908,1060324839035.0,181.28574571051473,1.8184,-53.531636512317284,0.0,Consumer durables,Consumer Durables,america,1.8,1.0729070861658887
11,NYSE:F,F,Ford Motor Company,ford,delayed_streaming_900,stock,['common'],35226000000.0,USD,11.16,100,1,false,0,USD,0.0896860986547066,68812552,44379935428.0,8.942307692307692,1.248,28.659793814432994,6.72043010752688,Consumer durables,Consumer Durables,america,2.019231,0.9687027043799694
12,NYSE:GM,GM,General Motors Company,general-motors,delayed_streaming_900,stock,['common'],30449000000.0,USD,53.22,100,1,false,0,USD,0.01879345987595943,6497268,51167558751.0,7.666047275398642,6.9423,-15.105899041283502,0.958286358511838,Consumer durables,Consumer Durables,america,1.633333,0.8745323911242325
13,NYSE:BA,BA,Boeing Company (The),boeing,delayed_streaming_900,stock,['common'],23674000000.0,USD,229.34,100,1,false,0,USD,-0.7186147186147172,5974525,172923617040.99997,,-17.9353,-406.76141500904157,0.0,Electronic technology,Electronic Technology,america,1.354839,0.7511543677435234
14,NYSE:BN,BN,Brookfield Corporation,brookfield,delayed_streaming_900,stock,['common'],21832058148.57,USD,67.27,100,1,false,0,USD,-1.276783093630767,1946938,110865902981.52724,243.9860255598411,0.275712512,-54.16701778202436,0.513978983858737,Finance,Finance,america,1.4,0.7888100629925587
15,NYSE:SYF,SYF,Synchrony Financial,synchrony,delayed_streaming_900,stock,['common'],21629000000.0,USD,70.04,100,1,false,0,USD,-0.21370565607635203,3230906,26660777219.999996,9.615199813297092,7.2843,4.506326934664713,1.49914334665905,Finance,Finance,america,1.395833,1.1454668187854933
16,NASDAQ:INTC,INTC,Intel Corporation,intel,delayed_streaming_900,stock,['common'],21048000000.0,USD,23.1,100,1,false,0,USD,1.3157894736842135,60195598,100762201664.0,,-4.4723,-565.913115949578,2.16450216450216,Electronic technology,Electronic Technology,america,2.056818,0.9142265887034371
