,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:CYCC,CYCC,"Cyclacel Pharmaceuticals, Inc.",cyclacel-pharmaceuticals,streaming,stock,['common'],350.32967032967036,12.33,100,1,false,0,USD,272.5075528700906,63623212,5242924.0,USD,,-733.968,86.27797620115943,0.0,Health technology,Health Technology,america,,93.35492260315826
1,NASDAQ:ANPA,ANPA,Rich Sparkle Holdings Limited,,streaming,stock,['common'],135.5040289426081,4.58,100,1,false,0,USD,50.6578947368421,13155255,,USD,,,,,Commercial services,Commercial Services,america,,
2,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,streaming,stock,['common'],113.17907444668009,5.7,100,1,false,0,USD,115.50094517958414,104169432,2655567.0,USD,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,,338.47332976781456
3,AMEX:KAPA,KAPA,"Kairos Pharma, Ltd.",kairos-pharma-ltd,streaming,stock,['common'],111.26470588235294,1.17,10000,1,false,0,USD,70.77798861480073,242687442,19713688.02,USD,,-0.252,-62.79069767441862,0.0,Health technology,Health Technology,america,1.0,445.4559708138738
4,NASDAQ:RVYL,RVYL,Ryvyl Inc.,ryvyl,streaming,stock,['common'],102.07816377171214,0.3379,10000,1,false,0,USD,-48.13507290867229,11212927,10396244.0,USD,,-3.8647,56.12881987013577,0.0,Technology services,Technology Services,america,,12.466785135065871
5,AMEX:AMZE,AMZE,"Amaze Holdings, Inc.",,streaming,stock,['common'],85.97063621533442,7.13,100,1,false,0,USD,-37.4561403508772,878718,37630785.3,USD,,-5.0142,64.16918558535384,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,8.42098504436092
6,NASDAQ:RANI,RANI,"Rani Therapeutics Holdings, Inc.",rani-therapeutics,streaming,stock,['common'],80.46511627906976,0.4266,10000,1,false,0,USD,-38.917525773195884,11577590,26964357.371134017,USD,,-0.9849,23.574144486692013,0.0,Health technology,Health Technology,america,1.0,1.777978409344039
7,NASDAQ:PLRZ,PLRZ,Polyrizon Ltd.,polyrizon-ltd,streaming,stock,['common'],79.49693251533743,1.04,10000,1,false,0,USD,52.47031227092801,120426665,5541464.887846356,USD,,-92.0875,-157.49737853897238,0.0,Health technology,Health Technology,america,,657.311324101726
8,NASDAQ:BLMZ,BLMZ,BloomZ Inc.,bloomz,streaming,stock,['common'],78.24555952565896,0.2127,10000,1,false,0,USD,40.67460317460318,315027622,3068396.5872,USD,,,,0.0,Commercial services,Commercial Services,america,,59.76325203632065
9,NASDAQ:CMBM,CMBM,Cambium Networks Corporation,cambium-networks,streaming,stock,['common'],76.93061544492357,0.713,10000,1,false,0,USD,40.492610837438434,16772305,20137835.72216749,USD,,,,0.0,Communications,Communications,america,1.0,56.276746235143406
10,NASDAQ:OFAL,OFAL,OFA Group,,streaming,stock,['common'],74.73684210526316,2.21,100,1,false,0,USD,-33.433734939759034,1869381,,USD,,,,,Industrial services,Industrial Services,america,,5.055523703924061
11,NASDAQ:MSW,MSW,Ming Shing Group Holdings Limited,ming-shing-limited,streaming,stock,['common'],69.56521739130436,3.19,100,1,false,0,USD,-8.06916426512969,909982,41390249.99999999,USD,,,,0.0,Industrial services,Industrial Services,america,,2.901723689853811
12,NASDAQ:TROO,TROO,"TROOPS, Inc.",troops,streaming,stock,['common'],66.50099403578531,0.93,100,1,false,0,USD,-30.597014925373134,3710935,104634453.38059703,USD,,-0.1312,-58.83777239709443,0.0,Finance,Finance,america,,0.3971782702798485
13,NASDAQ:VWAV,VWAV,Bannix Acquisition Corp.,,streaming,stock,['common'],62.862326484114604,3.27,100,1,false,0,USD,,641303,8579388.189368773,USD,,-0.4182,-733.0677290836653,0.0,Finance,Finance,america,,
14,NASDAQ:SNAL,SNAL,"Snail, Inc.",snail,streaming,stock,['common'],61.556958220619165,1.51,100,1,false,0,USD,8.633093525179865,2610715,56192626.60000001,USD,40.48257372654155,0.0373,,0.0,Technology services,Technology Services,america,1.0,43.82342820213685
15,NASDAQ:SANW,SANW,S&W Seed Company,sandw-seed-company,streaming,stock,['common'],60.66666666666668,1.78,100,1,false,0,USD,-26.141078838174277,491034,3821315.0788381747,USD,,-12.1194,-7.265566225605167,0.0,Process industries,Process Industries,america,,6.978840370435645
16,NASDAQ:IXHL,IXHL,Incannex Healthcare Inc.,incannex-healthcare,streaming,stock,['common'],59.38775510204083,0.34,10000,1,false,0,USD,44.06779661016951,551499138,31856423.898305092,USD,,-1.2508,-3384.1225626740943,0.0,Health technology,Health Technology,america,,14.171655266286681
17,NASDAQ:JXG,JXG,JX Luxventure Group Inc.,jx-luxventure-limited,streaming,stock,['common'],59.37101572460688,1.12,10000,1,false,0,USD,16.666666666666682,2934723,4525866.333333333,USD,0.524467337859986,2.1355,6.349601593625495,0.0,Consumer non-durables,Consumer Non-Durables,america,,10.502774282487236
18,NASDAQ:SQFT,SQFT,"Presidio Property Trust, Inc.",presidio-property-trust-9375-series-d-cumulative-redeemable-perpetual-preferred-stock-001-par-value-per-share,streaming,stock,['common'],59.0643274853801,9.07,100,1,false,0,USD,-33.30882352941176,878306,10893805.603676472,USD,,-16.3848,-584.6140195208518,0.0,Finance,Finance,america,,0.17061603604175518
19,NASDAQ:INTJ,INTJ,Intelligent Group Limited,intelligent-limited,streaming,stock,['common'],58.82242990654205,1.4,100,1,false,0,USD,-15.151515151515152,771227,18375000.0,USD,,-0.0042,-110.60606060606062,0.0,Commercial services,Commercial Services,america,,2.759926638335943
20,NASDAQ:EJH,EJH,E-Home Household Service Holdings Limited,,streaming,stock,['common'],57.585857122156185,2.94,100,1,false,0,USD,-1.6722408026755942,2134144,10801119.491638795,USD,,-3524.4625,98.81212251227049,0.0,Consumer services,Consumer Services,america,,10.050990973085977
21,AMEX:PLAG,PLAG,Planet Green Holdings Corp.,planet-green,streaming,stock,['common'],57.40740740740739,1.27,100,1,false,0,USD,14.414414414414406,454214,9249047.306306304,USD,,-0.9674,66.21498917370957,0.0,Consumer non-durables,Consumer Non-Durables,america,,3.017471832482993
22,NASDAQ:YHC,YHC,LQR House Inc.,lqr-house,streaming,stock,['common'],55.932203389830484,3.95,100,1,false,0,USD,-14.130434782608686,3552636,4214002.543478262,USD,,-129.6442,85.61800101127781,0.0,Commercial services,Commercial Services,america,,0.6613017001792789
23,NASDAQ:ZKIN,ZKIN,"ZK International Group Co., Ltd",zk-international-co-ltd,streaming,stock,['common'],55.00000000000001,2.64,100,1,false,0,USD,30.04926108374386,2012193,13632816.94581281,USD,,,,0.0,Producer manufacturing,Producer Manufacturing,america,,29.956900145303827
24,NASDAQ:ABVE,ABVE,Above Food Ingredients Inc.,above-food-ingredients,streaming,stock,['common'],54.999999999999986,1.88,100,1,false,0,USD,-24.19354838709678,14831109,96240676.48387097,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,,0.18903173994585215
25,NASDAQ:RYET,RYET,Ruanyun Edai Technology Inc.,ruanyun-edai-technology,streaming,stock,['common'],53.749999999999986,1.94,100,1,false,0,USD,2.105263157894739,8892572,65475007.76000001,USD,,,,0.0,Technology services,Technology Services,america,,5.051548382904096
26,NASDAQ:PTNM,PTNM,Pitanium Limited,,streaming,stock,['common'],51.351351351351354,13.97,100,1,false,0,USD,46.97527617043661,1468515,,USD,,,,,Consumer non-durables,Consumer Non-Durables,america,,1.1300881729111898
27,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,streaming,stock,['common'],50.91396986307654,5.45,100,1,false,0,USD,22.47191011235955,1641411,828781500.0,USD,,,,0.0,Commercial services,Commercial Services,america,,2.338628385264432
28,NASDAQ:PFSA,PFSA,"Profusa, Inc.",,streaming,stock,['common'],49.629629629629626,1.43,100,1,false,0,USD,-29.20792079207921,1613891,7648084.574257425,USD,,-1.5665,-8413.58695652174,0.0,Electronic technology,Electronic Technology,america,,
