,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:CYCC,CYCC,"Cyclacel Pharmaceuticals, Inc.",cyclacel-pharmaceuticals,streaming,stock,['common'],5242924.0,USD,12.33,100,1,false,0,USD,272.5075528700906,63623212,,-733.968,86.27797620115943,0.0,Health technology,Health Technology,america,,93.35492260315826
1,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,streaming,stock,['common'],2655567.0,USD,5.7,100,1,false,0,USD,115.50094517958414,104169432,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,,338.47332976781456
2,NASDAQ:ANPA,ANPA,Rich Sparkle Holdings Limited,,streaming,stock,['common'],,USD,4.58,100,1,false,0,USD,50.6578947368421,13155255,,,,,Commercial services,Commercial Services,america,,
3,NASDAQ:PTNM,PTNM,Pitanium Limited,,streaming,stock,['common'],,USD,13.97,100,1,false,0,USD,46.97527617043661,1468515,,,,,Consumer non-durables,Consumer Non-Durables,america,,1.1300881729111898
4,NASDAQ:CRML,CRML,Critical Metals Corp.,critical-metals,streaming,stock,['common'],393422703.02013427,USD,3.99,100,1,false,0,USD,33.892617449664435,20893135,,-1.9609,-195.8955786932247,0.0,Non-energy minerals,Non-Energy Minerals,america,,4.930992744763571
5,NASDAQ:HTOO,HTOO,Fusion Fuel Green PLC,fusion-fuel-green-plc,streaming,stock,['common'],4112724.0530303027,USD,5.25,100,1,false,0,USD,32.57575757575758,533652,,-28.2436,,0.0,Process industries,Process Industries,america,,3.347946159172585
6,NASDAQ:USAR,USAR,"USA Rare Earth, Inc.",usa-rare-earth,streaming,stock,['common'],1497254364.1822786,USD,15.54,100,1,false,0,USD,31.139240506329113,15928993,19.258892056016855,0.8069,160.6266149870801,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,6.221696862031576
7,NASDAQ:ZKIN,ZKIN,"ZK International Group Co., Ltd",zk-international-co-ltd,streaming,stock,['common'],13632816.94581281,USD,2.64,100,1,false,0,USD,30.04926108374386,2012193,,,,0.0,Producer manufacturing,Producer Manufacturing,america,,29.956900145303827
8,AMEX:ZONE,ZONE,CleanCore Solutions Inc.,cleancore-solutions,streaming,stock,['common'],26652328.650000002,USD,3.35,100,1,false,0,USD,26.415094339622648,126954,,-0.4502,,0.0,Distribution services,Distribution Services,america,,2.9240013911313074
9,NASDAQ:RAYA,RAYA,Erayak Power Solution Group Inc.,erayak-power-solution,streaming,stock,['common'],138251120.96361455,USD,3.07,100,1,false,0,USD,22.750899640143942,3851496,,-0.0721,-170.96456692913387,0.0,Producer manufacturing,Producer Manufacturing,america,,3.1227835328638545
