,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,delayed_streaming_900,stock,['common'],17491.269805567932,14.86,100,1,false,0,USD,-2.8122956180510124,1055527,7348104911.134073,USD,,-0.3142,13.204419889502766,0.0,Health technology,Health Technology,america,,0.294748588538033
1,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,delayed_streaming_900,stock,['common'],2888.571140667193,26.74,100,1,false,0,USD,-11.923583662714101,3871527,394168436.2378129,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,1.0,1.7233910544008197
2,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,delayed_streaming_900,stock,['common'],2688.434414668547,19.77,100,1,false,0,USD,7.445652173913049,25705685,3121906952.1961956,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.5,1.2360900953477805
3,NASDAQ:WW,WW,"WW International, Inc.",,delayed_streaming_900,stock,['common'],2436.231884057971,35.0,100,1,false,0,USD,0.28653295128940237,134667,2809810500.0000005,USD,,-0.8823,79.56266938454056,0.0,Consumer services,Consumer Services,america,1.0,0.5492287908826071
4,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,delayed_streaming_900,stock,['common'],1482.5714285714287,110.78,100,1,false,0,USD,6.437355880092239,328830,615395781.0488087,USD,9.305881068185446,11.9043,,0.0,Health services,Health Services,america,1.0,0.94419316751353
5,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,delayed_streaming_900,stock,['common'],1455.1643192488264,66.25,100,1,false,0,USD,0.5921651989067728,33203,1523336798.75,USD,,-0.1859,-7.023603914795634,0.0,Technology services,Technology Services,america,,0.6358121383187735
6,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,delayed_streaming_900,stock,['common'],1426.9841269841268,19.24,100,1,false,0,USD,13.778829095209923,101936640,6012004781.059727,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,2.719937931073108
7,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,delayed_streaming_900,stock,['common'],1271.2,17.14,100,1,false,0,USD,3.5024154589372096,83128676,5012468556.975845,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0625,1.6011555407508211
8,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,delayed_streaming_900,stock,['common'],1178.7550744248986,47.25,100,1,false,0,USD,15.047479912344777,59697,288943853.4696859,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.166667,1.0671669672879904
9,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,delayed_streaming_900,stock,['common'],1058.5365853658536,4.75,100,1,false,0,USD,-9.695817490494294,1017431,146266507.9847909,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,0.4665674312471425
10,NASDAQ:NEON,NEON,Neonode Inc.,neonode,delayed_streaming_900,stock,['common'],1051.9823788546255,26.15,100,1,false,0,USD,-7.760141093474436,522823,438873435.4814814,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,1.5421042603032986
11,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,delayed_streaming_900,stock,['common'],998.0276714748306,3.73,100,1,false,0,USD,-0.26737967914439115,8299968,444248601.98128337,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,1.2443830506458957
12,NASDAQ:RKLB,RKLB,Rocket Lab Corporation,rocket-lab,delayed_streaming_900,stock,['common'],841.8348623853211,51.33,100,1,false,0,USD,7.63262738519606,46759841,24604455511.9004,USD,,-0.4128,-10.522088353413656,0.0,Electronic technology,Electronic Technology,america,1.3125,2.1405830697102015
13,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,delayed_streaming_900,stock,['common'],828.1778595346013,140.48,100,1,false,0,USD,-3.090507726269328,860100,4676059197.231787,USD,47.480312299320644,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,0.7711567126542415
14,NASDAQ:MTEN,MTEN,Mingteng International Corporation Inc.,mingteng-international,delayed_streaming_900,stock,['common'],784.0707964601771,19.98,100,1,false,0,USD,1.1645569620253184,64436,136655208.0,USD,,-0.117,,0.0,Producer manufacturing,Producer Manufacturing,america,,0.4714341736366776
15,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,delayed_streaming_900,stock,['common'],747.5138121546961,30.68,100,1,false,0,USD,11.320754716981137,3593769,1688094686.0377362,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,1.195684956754113
16,NASDAQ:NNNN,NNNN,Anbio Biotechnology,anbio-biotechnology,delayed_streaming_900,stock,['common'],731.7490494296578,43.75,100,1,false,0,USD,-6.115879828326183,116951,6295239838.519314,USD,721.9471947194719,0.0606,5.208333333333338,0.0,Health technology,Health Technology,america,,0.6650505422717182
17,NYSE:OKLO,OKLO,Oklo Inc.,altc,delayed_streaming_900,stock,['common'],670.2981651376147,67.17,100,1,false,0,USD,4.349852415721605,20810222,9820062551.41277,USD,,-5.399,-2987.16577540107,0.0,Producer manufacturing,Producer Manufacturing,america,1.384615,1.3648965317148856
18,NASDAQ:CNVS,CNVS,Cineverse Corp.,cinedigm,delayed_streaming_900,stock,['common'],643.2432432432433,6.49,100,1,false,0,USD,-1.0670731707316983,261225,111031326.6143293,USD,44.02985074626866,0.1474,,0.0,Consumer services,Consumer Services,america,1.0,0.3815608640153451
19,NASDAQ:TOI,TOI,"The Oncology Institute, Inc.",the-oncology-institute,delayed_streaming_900,stock,['common'],640.3651115618661,3.65,100,1,false,0,USD,13.003095975232196,4355083,335485132.6934985,USD,,-0.6963,13.856241494494617,0.0,Health services,Health Services,america,1.0,1.900807996038364
20,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,delayed_streaming_900,stock,['common'],639.7007042253522,84.03,100,1,false,0,USD,2.1206781308865583,638868,1933380708.52464,USD,23.81060326995551,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.9122633961573352
21,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,delayed_streaming_900,stock,['common'],631.934731934732,3.14,100,1,false,0,USD,1.9480519480519498,5275768,1021571875.7012987,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.9419689978228597
22,AMEX:UMAC,UMAC,"Unusual Machines, Inc.",unusual-machines,delayed_streaming_900,stock,['common'],631.4814814814814,11.85,100,1,false,0,USD,-3.6585365853658622,7947992,294237515.4634146,USD,,-3.7622,-542.67167748548,0.0,Electronic technology,Electronic Technology,america,1.0,1.025262860931299
23,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,delayed_streaming_900,stock,['common'],623.4948053573664,5.78,100,1,false,0,USD,-4.934210526315787,1923612,147803206.30592105,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,2.922724236702113
24,NASDAQ:VBIX,VBIX,Viewbix Inc.,viewbix,delayed_streaming_900,stock,['common'],578.75,5.43,100,1,false,0,USD,-0.7312614259597813,54956,50023726.09689213,USD,,-3.3207,-55.95266049875545,0.0,Electronic technology,Electronic Technology,america,,0.2819968637367509
25,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,delayed_streaming_900,stock,['common'],568.9440993788819,21.54,100,1,false,0,USD,-2.622061482820985,2595679,538941553.4457504,USD,60.67605633802817,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,1.1088896872894676
26,NASDAQ:GRRR,GRRR,Gorilla Technology Group Inc.,gorilla-technology-group-inc,delayed_streaming_900,stock,['common'],560.9836065573771,20.16,100,1,false,0,USD,-1.249081557678173,1683363,457007380.69066864,USD,,,,0.0,Technology services,Technology Services,america,1.0,0.5508548467538462
27,AMEX:AREN,AREN,"The Arena Group Holdings, Inc.",the-arena,delayed_streaming_900,stock,['common'],544.3181818181819,5.67,100,1,false,0,USD,6.179775280898878,143961,269670601.3651685,USD,101.25,0.056,,0.0,Technology services,Technology Services,america,,0.8537194297506938
28,AMEX:CTM,CTM,"Castellum, Inc.",castellum,delayed_streaming_900,stock,['common'],543.6781609195401,1.4,100,1,false,0,USD,5.26315789473683,4259463,127139725.26315787,USD,,-0.1196,66.41392867172144,0.0,Process industries,Process Industries,america,1.0,1.299634048919877
29,NASDAQ:RCAT,RCAT,"Red Cat Holdings, Inc.",red-cat,delayed_streaming_900,stock,['common'],539.2670157068063,12.21,100,1,false,0,USD,6.544502617801047,14667833,1201758578.5026178,USD,,,,0.0,Technology services,Technology Services,america,1.0,1.1620677070597407
30,NASDAQ:ALMU,ALMU,"Aeluma, Inc.",aeluma,delayed_streaming_900,stock,['common'],513.125,19.62,100,1,false,0,USD,7.037643207855989,427638,309907049.57774144,USD,,-0.2675,,0.0,Commercial services,Commercial Services,america,1.0,1.4043784075974193
31,NASDAQ:PRCH,PRCH,"Porch Group, Inc.",porch,delayed_streaming_900,stock,['common'],490.9090909090909,13.0,100,1,false,0,USD,1.7214397496087688,1088982,1341928324.256651,USD,,-0.2041,81.94923498717608,0.0,Finance,Finance,america,1.166667,0.5669559491374317
32,NASDAQ:PTHL,PTHL,Pheton Holdings Ltd,pheton-ltd,delayed_streaming_900,stock,['common'],477.92553191489367,21.73,100,1,false,0,USD,3.77268385864374,8461064,309652499.99999994,USD,,-0.046,-177.10843373493975,0.0,Health technology,Health Technology,america,,5.602974421201426
33,NASDAQ:ROMA,ROMA,Roma Green Finance Limited,roma-green-finance-limited,delayed_streaming_900,stock,['common'],474.5762711864407,3.39,100,1,false,0,USD,0.2958579881656873,411780,40559896.71301776,USD,,,,0.0,Commercial services,Commercial Services,america,,1.6354318953304523
