,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:PLRZ,PLRZ,Polyrizon Ltd.,polyrizon-ltd,streaming,stock,['common'],657.311324101726,1.04,10000,1,false,0,USD,52.47031227092801,120426665,5541464.887846356,USD,,-92.0875,-157.49737853897238,0.0,Health technology,Health Technology,america,
1,AMEX:KAPA,KAPA,"Kairos Pharma, Ltd.",kairos-pharma-ltd,streaming,stock,['common'],445.4559708138738,1.17,10000,1,false,0,USD,70.77798861480073,242687442,19713688.02,USD,,-0.252,-62.79069767441862,0.0,Health technology,Health Technology,america,1.0
2,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,streaming,stock,['common'],338.47332976781456,5.7,100,1,false,0,USD,115.50094517958414,104169432,2655567.0,USD,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,
3,NASDAQ:SKYQ,SKYQ,Sky Quarry Inc.,sky-quarry,streaming,stock,['common'],151.78519604284315,0.6379,10000,1,false,0,USD,9.793459552495708,16516582,13657196.598000001,USD,,,,0.0,Energy minerals,Energy Minerals,america,
4,NASDAQ:SMX,SMX,SMX (Security Matters) Public Limited Company,,streaming,stock,['common'],142.35454455941246,1.48,100,1,false,0,USD,-11.904761904761903,27324542,3922402.595238095,USD,,-3394.843,98.98726507511302,0.0,Technology services,Technology Services,america,
5,NASDAQ:BKHA,BKHA,Black Hawk Acquisition Corporation,blackhawk-growth,streaming,stock,['common'],141.75962116656643,10.865,100,1,false,0,USD,-5.439512619669277,377194,97019017.5,USD,34.47017766497462,0.3152,,0.0,Finance,Finance,america,
6,NASDAQ:CELU,CELU,Celularity Inc.,celularity,streaming,stock,['common'],102.51704845937596,2.48,100,1,false,0,USD,10.714285714285703,7734573,59394086.85714286,USD,,-2.6508,76.60040252815932,0.0,Commercial services,Commercial Services,america,
7,NASDAQ:CYCC,CYCC,"Cyclacel Pharmaceuticals, Inc.",cyclacel-pharmaceuticals,streaming,stock,['common'],93.35492260315826,12.33,100,1,false,0,USD,272.5075528700906,63623212,5242924.0,USD,,-733.968,86.27797620115943,0.0,Health technology,Health Technology,america,
8,NASDAQ:DTST,DTST,Data Storage Corporation,data-storage-corporation,streaming,stock,['common'],75.03705950519921,3.38,100,1,false,0,USD,-1.4577259475218736,1929608,24132839.335276965,USD,131.0077519379845,0.0258,-72.92759706190975,0.0,Technology services,Technology Services,america,1.0
9,NASDAQ:VRAR,VRAR,"The Glimpse Group, Inc.",the-glimpse,streaming,stock,['common'],62.43361703425201,1.495,100,1,false,0,USD,-10.479041916167654,13513669,31477980.55688623,USD,,-0.3463,76.15998898526779,0.0,Technology services,Technology Services,america,1.0
10,NASDAQ:SXTP,SXTP,"60 Degrees Pharmaceuticals, Inc.",60-degrees-pharmaceuticals,streaming,stock,['common'],62.16084517087226,1.75,100,1,false,0,USD,-19.168591224018478,23463071,2577559.2378752884,USD,,-31.1818,-206.98603973457773,0.0,Health technology,Health Technology,america,1.0
11,NASDAQ:BLMZ,BLMZ,BloomZ Inc.,bloomz,streaming,stock,['common'],59.76325203632065,0.2127,10000,1,false,0,USD,40.67460317460318,315027622,3068396.5872,USD,,,,0.0,Commercial services,Commercial Services,america,
12,NASDAQ:CMBM,CMBM,Cambium Networks Corporation,cambium-networks,streaming,stock,['common'],56.276746235143406,0.713,10000,1,false,0,USD,40.492610837438434,16772305,20137835.72216749,USD,,,,0.0,Communications,Communications,america,1.0
13,NASDAQ:SYBX,SYBX,"Synlogic, Inc.",synlogic,streaming,stock,['common'],49.86652702029556,1.32,100,1,false,0,USD,6.451612903225811,390420,15438864.77419355,USD,11.262798634812288,0.1172,,0.0,Health technology,Health Technology,america,
14,NASDAQ:MOVE,MOVE,Movano Inc.,movano,streaming,stock,['common'],46.60646474024444,0.697,10000,1,false,0,USD,26.70423559352843,18915271,4904756.437011451,USD,,-4.1956,56.729886657797316,0.0,Technology services,Technology Services,america,1.0
15,NASDAQ:MLEC,MLEC,Moolec Science SA,moolec-science-sa,streaming,stock,['common'],46.441763554076445,4.6,100,1,false,0,USD,-1.498929336188443,647505,18458346.124197003,USD,,-2.1491,-31.556072477962772,0.0,Commercial services,Commercial Services,america,
16,NASDAQ:SNAL,SNAL,"Snail, Inc.",snail,streaming,stock,['common'],43.82342820213685,1.51,100,1,false,0,USD,8.633093525179865,2610715,56192626.60000001,USD,40.48257372654155,0.0373,,0.0,Technology services,Technology Services,america,1.0
17,NASDAQ:GIG,GIG,GigCapital7 Corp.,gigcapital7,streaming,stock,['common'],34.06712307208058,10.3856,100,1,false,0,USD,0.2955094157411853,432925,346186663.20479995,USD,86.33083956774729,0.1203,,0.0,Finance,Finance,america,
18,NASDAQ:RPTX,RPTX,Repare Therapeutics Inc.,repare-therapeutics,streaming,stock,['common'],31.945145736115812,1.43,100,1,false,0,USD,-8.917197452229306,4030075,61334708.37579618,USD,,-3.0095,-173.989439184268,0.0,Health technology,Health Technology,america,1.5
19,NASDAQ:ZKIN,ZKIN,"ZK International Group Co., Ltd",zk-international-co-ltd,streaming,stock,['common'],29.956900145303827,2.64,100,1,false,0,USD,30.04926108374386,2012193,13632816.94581281,USD,,,,0.0,Producer manufacturing,Producer Manufacturing,america,
20,NASDAQ:FSHP,FSHP,Flag Ship Acquisition Corp.,flag-ship-acquisition,streaming,stock,['common'],28.632015790272785,10.45,100,1,false,0,USD,0.09578544061302478,56574,92618344.99521072,USD,27.645502645502642,0.378,,0.0,Finance,Finance,america,
21,NASDAQ:DTSQ,DTSQ,DT Cloud Star Acquisition Corporation,dt-cloud-star-acquisition,streaming,stock,['common'],24.926853799030813,10.4,100,1,false,0,USD,0.0,54525,92569360.0,USD,50.46094129063562,0.2061,,0.0,Finance,Finance,america,
22,NASDAQ:IVP,IVP,"Inspire Veterinary Partners, Inc.",inspire-veterinary-partners,streaming,stock,['common'],23.85575456271469,0.65,10000,1,false,0,USD,-29.801825152546037,4347425,3604272.6389113883,USD,,-30.7027,99.3320090725642,0.0,Process industries,Process Industries,america,
23,NASDAQ:ASPC,ASPC,A SPAC III Acquisition Corp.,a-spac-iii-acquisition,streaming,stock,['common'],21.604938271604937,10.25,100,1,false,0,USD,0.0,45150,82563750.0,USD,3416.6666666666665,0.003,,0.0,Finance,Finance,america,
24,AMEX:GRO,GRO,Brazil Potash Corp.,brazil-potash,streaming,stock,['common'],21.521489368738298,1.92,100,1,false,0,USD,32.41379310344827,34751967,73754380.8,USD,,,,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0
25,NASDAQ:EDBL,EDBL,Edible Garden AG Incorporated,edible-garden-ag-incorporated,streaming,stock,['common'],20.51051196646256,2.6,100,1,false,0,USD,-1.5151515151515165,1269131,7180467.272727273,USD,,-59.4832,94.95620837166709,0.0,Process industries,Process Industries,america,
26,NASDAQ:LSTA,LSTA,"Lisata Therapeutics, Inc.",lisata-therapeutics,streaming,stock,['common'],17.896597133285578,2.7,100,1,false,0,USD,2.6615969581749157,494687,23215151.29277567,USD,,-2.2974,6.556576913690719,0.0,Health technology,Health Technology,america,1.0
27,NASDAQ:CEPO,CEPO,"Cantor Equity Partners I, Inc.",cantor-equity-partners,streaming,stock,['common'],17.329638685059297,14.72,100,1,false,0,USD,22.71779908295124,2336167,375360000.00000006,USD,,,,0.0,Finance,Finance,america,
28,NASDAQ:NUWE,NUWE,"Nuwellis, Inc.",,streaming,stock,['common'],16.789241472201763,6.895,100,1,false,0,USD,-11.715749039692703,2621540,784837.2797695262,USD,,-765.925,93.72153305338138,0.0,Health technology,Health Technology,america,
29,NASDAQ:ENVB,ENVB,"Enveric Biosciences, Inc.",enveric-biosciences,streaming,stock,['common'],16.70979913473894,1.23,100,1,false,0,USD,-8.208955223880604,1066401,3040136.8432835815,USD,,-13.3393,86.1420380584122,0.0,Health technology,Health Technology,america,
30,NASDAQ:KZR,KZR,"Kezar Life Sciences, Inc.",kezar-life-sciences,streaming,stock,['common'],15.29226271198797,4.62,100,1,false,0,USD,0.873362445414848,419479,33752794.99126637,USD,,-10.7777,22.704485961200565,0.0,Health technology,Health Technology,america,1.25
31,NASDAQ:IXHL,IXHL,Incannex Healthcare Inc.,incannex-healthcare,streaming,stock,['common'],14.171655266286681,0.34,10000,1,false,0,USD,44.06779661016951,551499138,31856423.898305092,USD,,-1.2508,-3384.1225626740943,0.0,Health technology,Health Technology,america,
32,NASDAQ:UFG,UFG,Uni-Fuels Holdings Limited,uni-fuels-limited,streaming,stock,['common'],14.162320743925946,2.24,100,1,false,0,USD,-7.438016528925609,668589,72609600.0,USD,,,,0.0,Distribution services,Distribution Services,america,
33,NASDAQ:RAPT,RAPT,"RAPT Therapeutics, Inc.",rapt-therapeutics,streaming,stock,['common'],13.53218861018409,10.61,100,1,false,0,USD,21.674311926605487,754203,175447868.9071101,USD,,-19.2461,21.68709996378567,0.0,Health technology,Health Technology,america,1.6
34,NASDAQ:IKNA,IKNA,"Ikena Oncology, Inc.",ikena-oncology,streaming,stock,['common'],13.167558346140922,1.42,100,1,false,0,USD,3.649635036496337,1877150,68526516.51094891,USD,,-0.8642,45.2032211020227,0.0,Health technology,Health Technology,america,1.5
35,NASDAQ:BWEN,BWEN,"Broadwind, Inc.",broadwind,streaming,stock,['common'],12.755118841188937,2.18,100,1,false,0,USD,15.34391534391536,1092342,49457826.0952381,USD,,-0.0325,-108.36550836550838,0.0,Producer manufacturing,Producer Manufacturing,america,1.0
36,NASDAQ:SAGT,SAGT,SAGTEC GLOBAL LIMITED,sagtec-global-limited,streaming,stock,['common'],12.546188766151218,2.29,100,1,false,0,USD,9.569377990430631,1341234,28739500.000000004,USD,2.6058261265361855,0.8788,61.722488038277525,0.0,Technology services,Technology Services,america,
37,NASDAQ:RVYL,RVYL,Ryvyl Inc.,ryvyl,streaming,stock,['common'],12.466785135065871,0.3379,10000,1,false,0,USD,-48.13507290867229,11212927,10396244.0,USD,,-3.8647,56.12881987013577,0.0,Technology services,Technology Services,america,
38,NASDAQ:BACQ,BACQ,Bleichroeder Acquisition Corp. I,bleichroeder-acquisition-i,streaming,stock,['common'],12.33529003772436,10.33,100,1,false,0,USD,-0.1932367149758413,364588,348723579.89,USD,87.91489361702128,0.1175,,0.0,Finance,Finance,america,
39,NASDAQ:SLP,SLP,"Simulations Plus, Inc.",simulations-plus,streaming,stock,['common'],11.063236920878353,12.97,100,1,false,0,USD,-25.758443045220368,6143702,260840254.28105327,USD,,-3.1431,-762.2629582806574,1.37378362907842,Technology services,Technology Services,america,1.333333
40,NASDAQ:TWG,TWG,Top Wealth Group Holding Limited,top-wealth-limited,streaming,stock,['common'],10.804941640792576,0.1435,10000,1,false,0,USD,4.060913705583752,11686103,8036000.0,USD,,-0.0046,,0.0,Distribution services,Distribution Services,america,
41,NASDAQ:FORA,FORA,Forian Inc.,forian,streaming,stock,['common'],10.514854510412258,1.93,100,1,false,0,USD,-4.455445544554459,89473,60220462.88613861,USD,,-0.1184,-227.72384034519953,0.0,Technology services,Technology Services,america,1.0
42,NASDAQ:JXG,JXG,JX Luxventure Group Inc.,jx-luxventure-limited,streaming,stock,['common'],10.502774282487236,1.12,10000,1,false,0,USD,16.666666666666682,2934723,4525866.333333333,USD,0.524467337859986,2.1355,6.349601593625495,0.0,Consumer non-durables,Consumer Non-Durables,america,
43,NASDAQ:EJH,EJH,E-Home Household Service Holdings Limited,,streaming,stock,['common'],10.050990973085977,2.94,100,1,false,0,USD,-1.6722408026755942,2134144,10801119.491638795,USD,,-3524.4625,98.81212251227049,0.0,Consumer services,Consumer Services,america,
44,NASDAQ:UG,UG,"United-Guardian, Inc.",united-guardian,streaming,stock,['common'],9.869215291750502,9.0799,100,1,false,0,USD,11.973116290541377,31392,41715957.34451843,USD,14.45383635784782,0.6282,4.927342575580419,8.63238377111851,Process industries,Process Industries,america,
45,NASDAQ:JCTC,JCTC,Jewett-Cameron Trading Company,jewett-cameron-trading-company,streaming,stock,['common'],9.802831952978893,3.53,100,1,false,0,USD,-6.860158311345653,110076,12418959.129287597,USD,,-0.59,-271.6114019778941,0.0,Distribution services,Distribution Services,america,
46,NASDAQ:RDGT,RDGT,"Ridgetech, Inc.",china-jo-jo-drugstores,streaming,stock,['common'],9.738162623929991,1.2,100,1,false,0,USD,13.20754716981131,56085,7414034.537444933,USD,,,,0.0,Retail trade,Retail Trade,america,
