,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:LFMD,LFMD,"LifeMD, Inc.",lifemd,delayed_streaming_900,stock,['common'],296772865.5033784,USD,6.53,100,1,false,0,USD,-44.84797297297297,16783287,,-0.2124,69.67880085653104,0.0,Health services,Health Services,america,1.125,10.521097941766659
1,NASDAQ:SDM,SDM,Smart Digital Group Limited,smart-digital-limited,delayed_streaming_900,stock,['common'],,USD,10.68,100,1,false,0,USD,-40.99447513812156,1043879,,,,,Commercial services,Commercial Services,america,,1.1880516857835415
2,NASDAQ:BINI,BINI,"Bollinger Innovations, Inc.",mullen-automotive,delayed_streaming_900,stock,['common'],4550634.0,USD,2.97,100,1,false,0,USD,-35.85313174946004,3102813,,-126251461526.239,99.3037844776171,0.0,Technology services,Technology Services,america,,2.8983707975900326
3,NASDAQ:BLMN,BLMN,"Bloomin' Brands, Inc.",bloomin-brands,delayed_streaming_900,stock,['common'],527805652.831285,USD,6.205,100,1,false,0,USD,-30.670391061452506,11537900,,,,8.71508379888268,Consumer services,Consumer Services,america,2.038462,5.982654920760765
4,NASDAQ:LNTH,LNTH,"Lantheus Holdings, Inc.",lantheus,delayed_streaming_900,stock,['common'],3588669218.56423,USD,51.87,100,1,false,0,USD,-28.583230070218917,13957159,,,,0.0,Health technology,Health Technology,america,1.076923,17.000970202658465
5,NASDAQ:EOLS,EOLS,"Evolus, Inc. Common Stock",evolus,delayed_streaming_900,stock,['common'],410709524.0998877,USD,6.37,100,1,false,0,USD,-28.50729517396184,13692657,,-0.9729,-7.230243579852308,0.0,Health technology,Health Technology,america,1.142857,8.514950570633511
6,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,delayed_streaming_900,stock,['common'],395382000.0,USD,2.6,100,1,false,0,USD,-27.77777777777778,871649,,,,0.0,Commercial services,Commercial Services,america,,3.9334767163543285
7,NASDAQ:PAYS,PAYS,"Paysign, Inc.",paysign,delayed_streaming_900,stock,['common'],283016254.7022472,USD,5.22,100,1,false,0,USD,-26.68539325842697,2663252,43.06930693069307,0.1212,-15.422191207257507,0.0,Commercial services,Commercial Services,america,1.0,2.7821688521636028
8,NASDAQ:AIP,AIP,"Arteris, Inc.",arteris,delayed_streaming_900,stock,['common'],414949821.51,USD,9.885,100,1,false,0,USD,-23.961538461538463,4918039,,-0.817,16.53897231586475,0.0,Electronic technology,Electronic Technology,america,1.25,1.659665731528823
9,NASDAQ:ATOM,ATOM,Atomera Incorporated,atomera,delayed_streaming_900,stock,['common'],110381351.361588,USD,3.595,100,1,false,0,USD,-22.854077253218883,2050933,,-0.6642,8.988764044943819,0.0,Commercial services,Commercial Services,america,1.0,5.829856434740144
10,NASDAQ:PSNL,PSNL,"Personalis, Inc.",personalis,delayed_streaming_900,stock,['common'],389072241.2313831,USD,4.405,100,1,false,0,USD,-21.897163120567367,3626844,,-1.2723,22.12633125229526,0.0,Health services,Health Services,america,1.125,4.189681642120877
11,NYSE:KMPR,KMPR,Kemper Corporation,kemper,delayed_streaming_900,stock,['common'],3098633684.8063097,USD,48.42,100,1,false,0,USD,-21.25548869734916,4993533,9.121220683808986,5.3085,585.0561362756486,2.04911367702065,Finance,Finance,america,1.571429,9.1279022049583
12,NASDAQ:BIVI,BIVI,BioVie Inc.,,delayed_streaming_900,stock,['common'],7272936.606854839,USD,3.91,100,1,false,0,USD,-21.169354838709676,287775,,-21.0395,78.12032029950082,0.0,Health technology,Health Technology,america,1.0,5.00169460593894
13,NYSE:FUN,FUN,Six Flags Entertainment Corporation,six-flags-entertainment,delayed_streaming_900,stock,['common'],2458782082.334853,USD,24.32,100,1,false,0,USD,-20.78175895765472,26843382,,,,0.977198697068404,Consumer services,Consumer Services,america,1.285714,9.851107019967117
14,NASDAQ:AUUD,AUUD,Auddia Inc.,auddia,delayed_streaming_900,stock,['common'],1799264.5901639343,USD,2.9,100,1,false,0,USD,-20.76502732240438,336346,,-32.6192,82.6649816601424,0.0,Technology services,Technology Services,america,,0.19884567045426801
15,NASDAQ:CLOV,CLOV,"Clover Health Investments, Corp.",clover-health,delayed_streaming_900,stock,['common'],1150151404.982456,USD,2.26,100,1,false,0,USD,-20.70175438596492,30056715,,-0.0869,66.16043613707164,0.0,Finance,Finance,america,1.5,3.3844074388217544
16,NASDAQ:KRNT,KRNT,Kornit Digital Ltd.,kornit-digital,delayed_streaming_900,stock,['common'],690337884.5542232,USD,15.23,100,1,false,0,USD,-20.594369134515116,2090204,,,,0.0,Process industries,Process Industries,america,1.142857,8.250428565958897
17,NYSE:SBDS,SBDS,"Solo Brands, Inc.",,delayed_streaming_900,stock,['common'],27691775.200000003,USD,12.0,100,1,false,0,USD,-20.0,25001,,-83.3592,4.977988331878053,0.0,Distribution services,Distribution Services,america,,1.7885067996308668
18,NASDAQ:NVFY,NVFY,"Nova Lifestyle, Inc",nova-lifestyle,delayed_streaming_900,stock,['common'],30296908.8,USD,2.2,100,1,false,0,USD,-19.999999999999993,289641,,-1.1187,73.94069277178598,0.0,Consumer durables,Consumer Durables,america,,1.838731302635438
19,NASDAQ:HCTI,HCTI,"Healthcare Triangle, Inc.",,delayed_streaming_900,stock,['common'],19303309.921568625,USD,3.31,100,1,false,0,USD,-18.872549019607842,1255418,,-227.845,45.83958800576678,0.0,Technology services,Technology Services,america,,0.27508575330152424
20,NASDAQ:BOOM,BOOM,DMC Global Inc.,dmc-global,delayed_streaming_900,stock,['common'],136263298.71794873,USD,6.65,100,1,false,0,USD,-18.803418803418793,530477,,-8.6378,-1438.3638053920051,0.0,Industrial services,Industrial Services,america,1.666667,3.661873925291772
21,NASDAQ:UPST,UPST,"Upstart Holdings, Inc.",upstart,delayed_streaming_900,stock,['common'],6388026066.827887,USD,67.14,100,1,false,0,USD,-18.7363834422658,23741002,,-0.0763,96.72714794320765,0.0,Finance,Finance,america,1.823529,3.99374068969058
22,NASDAQ:SMCI,SMCI,"Super Micro Computer, Inc.",super-micro-computer,delayed_streaming_900,stock,['common'],27925095946.895214,USD,46.79,100,1,false,0,USD,-18.285015717778553,115214581,28.234371228578325,1.6572,-12.957613320027308,0.0,Electronic technology,Electronic Technology,america,1.789474,2.556764489018911
23,NASDAQ:MIDD,MIDD,The Middleby Corporation,middleby,delayed_streaming_900,stock,['common'],6326863848.536383,USD,118.3,100,1,false,0,USD,-18.250293690829942,4885597,,,,0.0,Producer manufacturing,Producer Manufacturing,america,1.65,6.37095444926471
24,NYSE:KMT,KMT,Kennametal Inc.,kennametal,delayed_streaming_900,stock,['common'],1566599735.0318346,USD,20.55,100,1,false,0,USD,-18.225228810187023,6196466,,,,3.18344608038201,Producer manufacturing,Producer Manufacturing,america,2.388889,6.9525690032094305
25,NASDAQ:LMB,LMB,"Limbach Holdings, Inc.",limbach,delayed_streaming_900,stock,['common'],1274990409.2123923,USD,109.68,100,1,false,0,USD,-18.21943854155016,870068,37.48205864260816,2.9262,33.70801919122688,0.0,Miscellaneous,Miscellaneous,america,1.0,4.733865987654824
26,NYSE:AMRC,AMRC,"Ameresco, Inc.",ameresco,delayed_streaming_900,stock,['common'],1071534898.0731512,USD,20.37,100,1,false,0,USD,-18.127009646302245,1633708,17.500000000000004,1.164,8.693622186945557,0.0,Industrial services,Industrial Services,america,1.545455,2.0295777487711346
27,NASDAQ:VERX,VERX,"Vertex, Inc.",vertex,delayed_streaming_900,stock,['common'],4294977309.032356,USD,27.1,100,1,false,0,USD,-18.05261566374357,8876291,,,,0.0,Technology services,Technology Services,america,1.40625,9.50524854349906
28,NASDAQ:DAVE,DAVE,Dave Inc.,dave,delayed_streaming_900,stock,['common'],2616174318.647406,USD,196.11,100,1,false,0,USD,-17.887200100489885,2652725,,,,0.0,Finance,Finance,america,1.0,5.311160559833933
29,NYSE:MNTN,MNTN,"MNTN, Inc.",mntn,delayed_streaming_900,stock,['common'],1995146128.9304104,USD,25.92,100,1,false,0,USD,-17.635843660629163,2837137,,-1.0307,-59.77367849945744,0.0,Technology services,Technology Services,america,1.333333,4.5923851991513
30,AMEX:PAPL,PAPL,Pineapple Financial Inc.,,delayed_streaming_900,stock,['common'],,USD,2.86,100,1,false,0,USD,-17.579250720461104,224014,,-8.126,4.264844486333649,0.0,Finance,Finance,america,,0.036657622236406895
31,NASDAQ:PBM,PBM,Psyence Biomedical Ltd.,psyence,delayed_streaming_900,stock,['common'],2917118.549494949,USD,4.09,100,1,false,0,USD,-17.37373737373738,733783,,,,0.0,Health technology,Health Technology,america,,0.07495479343893582
32,NASDAQ:CYCN,CYCN,"Cyclerion Therapeutics, Inc.",cyclerion-therapeutics,delayed_streaming_900,stock,['common'],7672124.121941936,USD,2.39,100,1,false,0,USD,-17.298176407488143,60397,,-0.7426,85.69584898391601,0.0,Health technology,Health Technology,america,,1.066555296751966
33,NASDAQ:ACHC,ACHC,"Acadia Healthcare Company, Inc.",acadia-healthcare,delayed_streaming_900,stock,['common'],1658198930.790441,USD,18.0,100,1,false,0,USD,-17.279411764705888,6388865,11.860051393556038,1.5177,,0.0,Health services,Health Services,america,1.266667,3.2974700298853405
34,NYSE:ESAB,ESAB,ESAB Corporation,esab,delayed_streaming_900,stock,['common'],6624263180.616904,USD,109.27,100,1,false,0,USD,-17.238506400060597,2072780,24.541268950028076,4.4525,15.742545946086445,0.257517230932364,Producer manufacturing,Producer Manufacturing,america,1.611111,6.58258399401693
35,NYSE:SNAP,SNAP,Snap Inc.,snap,delayed_streaming_900,stock,['common'],13001766265.090523,USD,7.78,100,1,false,0,USD,-17.14589989350373,185515336,,-0.3259,54.37491250174996,0.0,Technology services,Technology Services,america,1.911111,4.323189004573197
36,NASDAQ:BTBD,BTBD,"BT Brands, Inc.",bt-brands,delayed_streaming_900,stock,['common'],12948597.587786257,USD,2.18,100,1,false,0,USD,-16.79389312977099,1187384,,-0.3564,-72.09077740222114,0.0,Consumer services,Consumer Services,america,,0.09167025824007949
37,NASDAQ:BWIN,BWIN,"The Baldwin Insurance Group, Inc.",brp-group,delayed_streaming_900,stock,['common'],3601196323.141799,USD,30.385,100,1,false,0,USD,-16.662095447065276,2787681,,-0.2875,64.18784255107126,0.0,Finance,Finance,america,1.5,4.322605955117594
38,NASDAQ:CING,CING,Cingulate Inc.,cingulate,delayed_streaming_900,stock,['common'],23260999.96309963,USD,4.52,100,1,false,0,USD,-16.60516605166052,408986,,-10.1489,96.46212142339226,0.0,Health technology,Health Technology,america,1.0,3.919840824095576
39,NASDAQ:RUBI,RUBI,Rubico Inc.,,delayed_streaming_900,stock,['common'],,USD,3.47,100,1,false,0,USD,-16.18357487922704,547226,,,,,Transportation,Transportation,america,,
40,NYSE:CDRE,CDRE,"Cadre Holdings, Inc.",cadre-holdings,delayed_streaming_900,stock,['common'],1173029030.9098866,USD,28.85,100,1,false,0,USD,-15.864683581219008,1566470,31.021505376344084,0.93,-9.73502863243715,1.0644502770487,Electronic technology,Electronic Technology,america,1.285714,6.403763269207263
41,NASDAQ:DAWN,DAWN,"Day One Biopharmaceuticals, Inc.",day-one-biopharmaceuticals,delayed_streaming_900,stock,['common'],587902350.7848837,USD,5.8,100,1,false,0,USD,-15.69767441860465,9263105,,-0.9125,52.78137128072444,0.0,Health technology,Health Technology,america,1.111111,5.182344802337159
42,NASDAQ:ARVN,ARVN,"Arvinas, Inc.",arvinas,delayed_streaming_900,stock,['common'],469334671.5821287,USD,6.43,100,1,false,0,USD,-15.505913272010519,5434691,,,,0.0,Health technology,Health Technology,america,1.475,2.8870647787925785
43,NASDAQ:SNEX,SNEX,StoneX Group Inc.,stonex,delayed_streaming_900,stock,['common'],4008226419.498143,USD,81.94,100,1,false,0,USD,-15.490924092409239,1824055,13.967442256882297,5.8665,22.053469260376584,0.0,Finance,Finance,america,1.0,3.519361887926367
44,NASDAQ:ACMR,ACMR,"ACM Research, Inc.",acm-research,delayed_streaming_900,stock,['common'],1602998942.3811133,USD,25.1,100,1,false,0,USD,-15.345699831365927,4676714,15.20474921250303,1.6508,31.307667833280302,0.0,Producer manufacturing,Producer Manufacturing,america,1.125,4.631566875567046
45,NASDAQ:CPIX,CPIX,Cumberland Pharmaceuticals Inc.,cumberland-pharmaceuticals,delayed_streaming_900,stock,['common'],48025248.72823219,USD,3.21,100,1,false,0,USD,-15.303430079155675,142996,,-0.2133,70.8845208845209,0.0,Health technology,Health Technology,america,,2.2537972818129233
46,NYSE:ACEL,ACEL,"Accel Entertainment, Inc.",accel-entertainment,delayed_streaming_900,stock,['common'],888733556.7796609,USD,10.5,100,1,false,0,USD,-15.254237288135597,1431374,25.73529411764706,0.408,-27.58253461128861,0.0,Consumer services,Consumer Services,america,1.0,4.604118692823407
47,NASDAQ:CBLL,CBLL,"CeriBell, Inc.",ceribell,delayed_streaming_900,stock,['common'],461907850.1777188,USD,12.78,100,1,false,0,USD,-15.251989389920428,1172064,,-1.3736,,0.0,Health technology,Health Technology,america,1.0,4.740641990249048
48,AMEX:CLDI,CLDI,"Calidi Biotherapeutics, Inc.",,delayed_streaming_900,stock,['common'],17778099.76551724,USD,6.18,100,1,false,0,USD,-14.758620689655178,268425,,-22.1044,81.7336519804713,0.0,Health technology,Health Technology,america,1.0,0.15773404300969726
49,NASDAQ:APPS,APPS,"Digital Turbine, Inc.",digital-turbine,delayed_streaming_900,stock,['common'],502000271.3878677,USD,4.65,100,1,false,0,USD,-14.52205882352941,15418090,,-0.7754,82.00427033048645,0.0,Technology services,Technology Services,america,1.666667,3.6045121832759137
50,NASDAQ:AGRI,AGRI,AgriFORCE Growing Systems Ltd.,,delayed_streaming_900,stock,['common'],2730539.9671232877,USD,3.13,100,1,false,0,USD,-14.246575342465754,145704,,-17.5173,98.25432400435291,0.0,Commercial services,Commercial Services,america,,0.12873135701978936
51,NYSE:VSH,VSH,"Vishay Intertechnology, Inc.",vishay-intertechnology,delayed_streaming_900,stock,['common'],1865229754.1236722,USD,13.76,100,1,false,0,USD,-14.05371642723299,6438614,,-0.4882,-128.0978417266187,2.49843847595253,Electronic technology,Electronic Technology,america,1.8,3.387519176617761
52,NYSE:GFF,GFF,Griffon Corporation,griffon-corporation,delayed_streaming_900,stock,['common'],3339780480.6261845,USD,71.02,100,1,false,0,USD,-13.747874666018955,1594685,,,,0.837988826815642,Producer manufacturing,Producer Manufacturing,america,1.0625,5.124346998708538
53,NYSE:NRG,NRG,"NRG Energy, Inc.",nrg-energy,delayed_streaming_900,stock,['common'],29045029389.397068,USD,148.56,100,1,false,0,USD,-13.607815771109562,9532996,,,,0.98569434752268,Utilities,Utilities,america,1.607143,3.0068483815701974
54,NASDAQ:PN,PN,Skycorp Solar Group Limited,skycorp-solar-limited,delayed_streaming_900,stock,['common'],80730000.0,USD,2.99,100,1,false,0,USD,-13.33333333333333,296528,,,,0.0,Utilities,Utilities,america,,1.1287313610377412
55,NYSE:MOS,MOS,Mosaic Company (The),mosaic,delayed_streaming_900,stock,['common'],9811948865.05241,USD,30.93,100,1,false,0,USD,-13.312780269058297,17983851,10.48865678727661,2.9489,299.03924221921517,2.41031390134529,Process industries,Process Industries,america,1.404762,4.216290212022964
56,NASDAQ:LICN,LICN,Lichen International Limited,lichen-international-limited,delayed_streaming_900,stock,['common'],2778510.0,USD,3.93,100,1,false,0,USD,-13.245033112582782,108846,,-8.808,,0.0,Commercial services,Commercial Services,america,,0.37896663125801
57,NASDAQ:MNKD,MNKD,MannKind Corporation,mannkind,delayed_streaming_900,stock,['common'],1053127261.4210526,USD,3.465,100,1,false,0,USD,-13.157894736842113,9519028,,,,0.0,Health technology,Health Technology,america,1.0,3.725360456622416
58,NASDAQ:MRVI,MRVI,"Maravai LifeSciences Holdings, Inc.",maravai-lifesciences,delayed_streaming_900,stock,['common'],518231927.7008548,USD,2.035,100,1,false,0,USD,-13.034188034188023,2223151,,-1.1486,-15.821316930523347,0.0,Health technology,Health Technology,america,1.5,1.7346494342290268
59,NASDAQ:REPL,REPL,"Replimune Group, Inc.",replimune,delayed_streaming_900,stock,['common'],427939472.0727848,USD,5.5,100,1,false,0,USD,-12.9746835443038,7662679,,-3.2086,3.130755064456719,0.0,Health technology,Health Technology,america,1.888889,0.21533691809335903
60,NASDAQ:AISP,AISP,"Airship AI Holdings, Inc",airship-ai,delayed_streaming_900,stock,['common'],141071010.54223967,USD,4.43,100,1,false,0,USD,-12.966601178781929,1751958,,-1.6064,-3618.5185185185182,0.0,Technology services,Technology Services,america,1.0,2.5793363703097136
61,NASDAQ:VBIX,VBIX,Viewbix Inc.,viewbix,delayed_streaming_900,stock,['common'],41387975.79365079,USD,3.85,100,1,false,0,USD,-12.698412698412701,22613,,-3.3207,-55.95266049875545,0.0,Electronic technology,Electronic Technology,america,,0.9578410982578162
62,NYSE:VLN,VLN,Valens Semiconductor Ltd.,valens,delayed_streaming_900,stock,['common'],219894835.697479,USD,2.08,100,1,false,0,USD,-12.605042016806717,1405939,,,,0.0,Electronic technology,Electronic Technology,america,1.0,0.7609519044540675
63,NASDAQ:BGL,BGL,Blue Gold Limited,blue-gold-limited,delayed_streaming_900,stock,['common'],304494775.85224277,USD,9.96,100,1,false,0,USD,-12.401055408970961,168398,150.2262443438914,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,1.1041905315193095
