,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:RBNE,robin-energy-ltd,RBNE,7.28,-6.72,-48.0,1261425,-6.928571428571432,5.52,-60.57142857142858,5653800,33414248.0,,Robin Energy Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
1,NASDAQ:SRPT,sarepta-therapeutics,SRPT,21.28,-14.899999999999999,-41.18297401879491,2994567,-22.609176340519625,20.94,-42.12271973466003,44091458,2057921045.5887234,-67.7435973751778,"Sarepta Therapeutics, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
2,AMEX:TOPS,top-ships,TOPS,6.02,-3.5999999999999996,-37.42203742203743,29395,-6.340956340956335,6.32,-34.30353430353429,448913,29237563.63409564,-59.48406114371542,"TOP Ships, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
3,AMEX:KULR,kulr-technology,KULR,0.869,-0.2809999999999999,-24.434782608695645,4056648,-20.869565217391294,0.8966,-22.03478260869565,90931903,276861115.55930436,496.0268139842902,"KULR Technology Group, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
4,NASDAQ:DFLI,,DFLI,0.2481,-0.05510000000000004,-18.172823218997372,1900186,-7.420844327176787,0.2201,-27.407651715039588,13789827,2060828.5310026384,-94.09713311530165,Dragonfly Energy Holdings Corp,stock,['common'],streaming,10000,1,false,0,USD,USD
5,NASDAQ:WLGS,wang-and-lee-group,WLGS,0.056,-0.012400000000000001,-18.128654970760234,8510460,-0.5847953216374233,0.0562,-17.836257309941523,47972635,1784510.451,,"Wang & Lee Group, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
6,NASDAQ:FTEL,fitell,FTEL,0.3788,-0.07545999999999997,-16.61163210496191,1603312,0.16290230264606578,0.544,19.75520626953728,2611560,11380587.712000001,,Fitell Corporation,stock,['common'],streaming,10000,1,false,0,USD,USD
7,NASDAQ:ICON,icon-energy,ICON,2.46,-0.45999999999999996,-15.753424657534246,494351,1.0273972602739811,2.3,-21.23287671232877,1608807,,,Icon Energy Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
8,NASDAQ:SAFX,,SAFX,3.03,-0.4700000000000002,-13.428571428571434,31245,-0.28571428571427965,2.21,-36.85714285714286,1164971,12623126.62,,"XCF Global, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
9,AMEX:VTAK,ra-medical-systems,VTAK,0.319,-0.045999999999999985,-12.602739726027393,694464,1.3698630136986314,0.345,-5.479452054794526,3633927,4344886.520547945,-45.425736502808036,"Catheter Precision, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
10,AMEX:HUSA,,HUSA,13.68,-1.9700000000000006,-12.587859424920131,356030,10.734824281150146,10.6,-32.26837060702876,3250746,16627721.495207667,-47.29917895040092,Houston American Energy Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
11,NASDAQ:MLGO,microalgo,MLGO,0.7535,-0.10660000000000003,-12.393907685152893,8193707,-4.150680153470521,0.6334,-26.357400302290436,90162907,43752916.909661666,728.9369474950897,"MicroAlgo, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
12,NASDAQ:JUNS,jupiter-neurosciences,JUNS,0.99,-0.1399999999999999,-12.389380530973444,63329,0.8849557522123902,0.9401,-16.805309734513262,324980,31120937.288495578,,"Jupiter Neurosciences, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
13,AMEX:INDO,indonesia-energy-limited,INDO,4.55,-0.6299999999999999,-12.162162162162161,1789850,6.563706563706562,3.99,-22.972972972972965,11223144,55501049.43243244,9.604188538827197,Indonesia Energy Corporation Limited,stock,['common'],streaming,100,1,false,0,USD,USD
14,NASDAQ:PHOE,phoenix-asia-limited,PHOE,4.15,-0.5599999999999996,-11.889596602972391,280,-3.184713375796186,5.82,23.566878980891726,253620,,,Phoenix Asia Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
15,NASDAQ:GCTK,,GCTK,5.02,-0.673991,-11.836882074453579,156,-11.836882074453579,6.305,10.730768629595659,170120,185290295.0,-66.23591718026583,"GlucoTrack, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
16,NASDAQ:XTIA,inpixon,XTIA,3.58,-0.47999999999999954,-11.822660098522157,204696,-0.7389162561576198,2.77,-31.77339901477832,7264007,17416485.527093597,4.328547945747986,"XTI Aerospace, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
17,NASDAQ:CGBS,crown-lng-limited,CGBS,0.0992,-0.013300000000000006,-11.822222222222226,62825578,-15.02222222222222,0.0957,-14.93333333333334,110405615,44147298.09599999,-83.32123755178176,Crown LNG Holdings Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
18,AMEX:AMZE,,AMZE,6.64,-0.8498999999999999,-11.347281005086849,3799,-6.5408082884951675,6.869,-8.289830304810476,17121,5547218.937,,"Amaze Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
19,NASDAQ:MULN,mullen-automotive,MULN,1.8,-0.19999999999999996,-9.999999999999998,340352,4.0000000000000036,2.16,8.000000000000007,18079866,4751043.12,-89.32402480183111,"Mullen Automotive, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
20,NASDAQ:PCSA,processa-pharmaceuticals,PCSA,0.2331,-0.025400000000000006,-9.825918762088977,17088715,0.3481624758220549,0.2251,-12.920696324951649,26253506,2675168.5129593806,-20.20337709889449,"Processa Pharmaceuticals, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
21,NASDAQ:CODX,co-diagnostics,CODX,0.25,-0.02579999999999999,-9.354604786076864,500,-9.282088469905734,0.271,-1.7403915881073138,213401,9136095.852066716,-70.43691196518688,"Co-Diagnostics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
22,NASDAQ:PRZO,parazero-technologies-ltd,PRZO,1.28,-0.11999999999999988,-8.571428571428562,631141,0.714285714285715,1.23,-12.142857142857139,3449583,20988265.77857143,110.3465161665686,ParaZero Technologies Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
23,NASDAQ:ICU,seastar-medical,ICU,1.08,-0.09999999999999987,-8.474576271186429,32266,-2.2966101694915175,1.09,-7.627118644067784,340853,11286993.415254239,-55.00841027301742,SeaStar Medical Holding Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
24,NASDAQ:EUDA,euda-health-limited,EUDA,3.4,-0.31000000000000005,-8.35579514824798,8691,-13.477088948787062,3.6,-2.9649595687331503,101460,133762981.77897575,50.140365851122205,Euda Health Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
25,NASDAQ:SLGL,sol-gel-technologies-ltd,SLGL,6.9,-0.6199999999999992,-8.24468085106382,100,-8.24468085106382,7.04,-6.382978723404249,8750,19611765.191489365,0.07627949631933133,Sol-Gel Technologies Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
26,NASDAQ:WNW,meiwu-technology-company-limited,WNW,1.4502,-0.12980000000000014,-8.21518987341773,1896,-4.430379746835446,1.66,5.063291139240497,13401,5259031.291139239,88.05246459023444,Meiwu Technology Company Limited,stock,['common'],streaming,100,1,false,0,USD,USD
27,NASDAQ:CHSN,chanson-international,CHSN,0.2072,-0.01780000000000001,-7.911111111111116,491241,0.5777777777777758,0.2065,-8.222222222222229,7813571,5637389.426666666,-40.46879121175809,Chanson International Holding,stock,['common'],streaming,10000,1,false,0,USD,USD
28,NASDAQ:FAAS,stonebridge-acquisition,FAAS,0.601,-0.05149999999999999,-7.892720306513409,142035,-3.7547892720306466,0.6198,-5.011494252873556,1565227,37616799.01241379,-18.907640493210828,DigiAsia Corp.,stock,['common'],streaming,10000,1,false,0,USD,USD
29,NASDAQ:PRTG,portage-biotech,PRTG,5.53,-0.45999999999999996,-7.679465776293822,720,-2.0033388981636078,6.03,0.6677796327212026,29797,6759985.357262103,79.03118207414249,Portage Biotech Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
30,NASDAQ:PTLE,ptl-ltd,PTLE,0.1848,-0.015200000000000019,-7.600000000000009,1558884,0.0,0.18,-10.000000000000009,5710742,6747750.0,,PTL LTD,stock,['common'],streaming,10000,1,false,0,USD,USD
31,NASDAQ:CLRB,cellectar-biosciences,CLRB,0.382,-0.031200000000000006,-7.550822846079382,135903,-7.599225556631181,0.3822,-7.502420135527596,1948136,17611727.90125847,-88.83739681146398,"Cellectar Biosciences, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
32,NASDAQ:USEA,united-maritime,USEA,1.6,-0.1299999999999999,-7.514450867052017,34464,-1.7341040462427761,1.58,-8.670520231213867,330964,14542741.028901733,-50.46016535240633,United Maritime Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
33,NASDAQ:RELI,reliance-industrial-infrastructure,RELI,1.13,-0.09080000000000021,-7.437745740498052,961334,6.4875491480996015,1.18,-3.3420707732634476,5107870,3510392.7096985574,59.886303584720245,"Reliance Global Group, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
34,NASDAQ:BFRI,biofrontera,BFRI,0.6103,-0.04870000000000008,-7.389984825493183,2861,-7.7541729893778495,0.66,0.15174506828528087,87154,6234490.1972685885,12.134742146723921,Biofrontera Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
35,NASDAQ:NAMM,,NAMM,15.0,-1.1799999999999997,-7.292954264524103,1409,-5.377008652657597,16.6,2.595797280593336,114164,1079693024.3510506,,Namib Minerals,stock,['common'],streaming,100,1,false,0,USD,USD
36,NASDAQ:APVO,aptevo-therapeutics,APVO,4.07,-0.3199999999999994,-7.289293849658302,17092,-2.961275626423688,3.66,-16.62870159453302,148371,2562000.0000000005,11.14252829996186,Aptevo Therapeutics Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
37,NASDAQ:HLP,hongli,HLP,0.8718,-0.06830000000000003,-7.265184554834595,1150,-3.0209552175300596,0.93,-1.074353792149771,137985,68298039.60216999,283.8378579851361,Hongli Group Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
38,NASDAQ:IMNN,celsion,IMNN,1.33,-0.09999999999999987,-6.993006993006984,105676,-3.4965034965034993,1.14,-20.279720279720284,3543560,19997574.67132867,154.33364392770517,"Imunon, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
39,NASDAQ:AERT,aeries-technology,AERT,0.7802,-0.05740000000000001,-6.852913085004777,494,-6.578319006685773,0.99,18.194842406876788,1266602,44112415.50859598,-51.2177740811608,"Aeries Technology, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
40,AMEX:EONR,hnr-acquisition,EONR,0.5377,-0.0373,-6.48695652173913,3816909,6.000000000000016,0.4726,-17.808695652173903,14954969,9217509.852521742,-54.59692585854994,EON Resources Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
41,NASDAQ:CTRM,castor-maritime,CTRM,2.33,-0.16000000000000014,-6.425702811244985,23269,1.2048192771084258,2.37,-4.819277108433739,209677,22899777.590361446,-52.136901681195795,Castor Maritime Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
42,NASDAQ:BTAI,bioxcel-therapeutics,BTAI,1.46,-0.10000000000000009,-6.410256410256415,13053,-1.2820512820512833,1.69,8.333333333333325,118555,10234716.916666664,-88.8497074396851,"BioXcel Therapeutics, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
43,NASDAQ:CYCC,cyclacel-pharmaceuticals,CYCC,0.3867,-0.025400000000000034,-6.163552535792291,211791,0.0,0.341,-17.253093909245326,2327547,7594870.162581896,1105.6282548482077,"Cyclacel Pharmaceuticals, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
44,NASDAQ:TORO,toro,TORO,2.31,-0.1499999999999999,-6.097560975609753,416820,0.0,2.21,-10.16260162601626,948751,42197415.13,,Toro Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
45,NASDAQ:SHPH,,SHPH,3.12,-0.19999999999999973,-6.024096385542161,2420,4.518072289156637,3.26,-1.8072289156626522,160600,36467846.0,,"Shuttle Pharmaceuticals Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
46,NASDAQ:JFBR,jeffs-brands-ltd,JFBR,4.65,-0.2969999999999997,-6.0036385688295875,1981,-6.407923994340008,5.6,13.19991914291489,226182,25424329.0,,Jeffs' Brands Ltd,stock,['common'],streaming,100,1,false,0,USD,USD
47,NASDAQ:VERO,venus-concept,VERO,2.36,-0.1499999999999999,-5.976095617529877,3898,-3.1314741035856493,2.48,-1.1952191235059684,94564,4610625.306772909,2.397037857043466,Venus Concept Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
48,NASDAQ:ATXG,addentax,ATXG,0.621,-0.039000000000000035,-5.909090909090914,86544,-6.439393939393937,0.6823,3.3787878787878762,1543923,4123664.0642424244,-27.450976893394007,Addentax Group Corp.,stock,['common'],streaming,10000,1,false,0,USD,USD
49,NASDAQ:ARTL,,ARTL,6.77,-0.4250000000000007,-5.9068797776233595,724,-9.520500347463523,6.4,-11.04933981931897,14231,3499768.172341904,-21.835512856983254,"Artelo Biosciences, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
50,AMEX:VNTG,,VNTG,4.05,-0.25,-5.813953488372093,10430,-3.0232558139534857,4.09,-4.883720930232557,665079,134375000.0,,Vantage Corp,stock,['common'],streaming,100,1,false,0,USD,USD
51,NASDAQ:PXS,pyxis-tankers,PXS,2.92,-0.18000000000000016,-5.806451612903231,182751,0.6451612903225812,2.95,-4.838709677419352,428055,30933302.225806456,-44.35834198133006,Pyxis Tankers Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
52,NASDAQ:SGBX,sg-blocks,SGBX,0.5611,-0.034499999999999975,-5.792478173270648,66771,-0.923438549361998,0.7333,23.11954331766285,4571436,7421473.703828073,131.30239076184924,Safe & Green Holdings Corp.,stock,['common'],streaming,10000,1,false,0,USD,USD
53,AMEX:GPUS,bitnile,GPUS,4.23,-0.2599999999999998,-5.790645879732734,39535,-2.895322939866367,2.04,-54.56570155902004,4340591,12576494.0,8.020521285786813,"Hyperscale Data, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
54,NASDAQ:YHC,lqr-house,YHC,1.14,-0.07000000000000006,-5.7851239669421535,29327,-3.305785123966945,1.21,0.0,248107,1290871.9999999998,-69.82573782148812,LQR House Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
55,NASDAQ:ELAB,pmgc,ELAB,1.96,-0.1200000000000001,-5.7692307692307745,419909,-2.7115384615384617,2.06,-0.9615384615384623,614368,2833293.298076923,-76.41862334622735,PMGC Holdings Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
56,NASDAQ:KBSX,fst,KBSX,1.67,-0.10000000000000009,-5.649717514124299,16810,-3.3898305084745792,1.86,5.084745762711869,115905,83264764.20338982,-10.059711180856718,FST Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
57,AMEX:INUV,,INUV,3.35,-0.19999999999999973,-5.633802816901401,22435,-9.57746478873239,3.6,1.4084507042253596,228732,52019998.98591549,50.2073893222504,"Inuvo, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
58,NASDAQ:EDBL,,EDBL,2.73,-0.16000000000000014,-5.536332179930801,877,-2.4221453287197328,2.71,-6.22837370242215,193450,4485765.47750865,10.908705074983487,Edible Garden AG Incorporated,stock,['common'],streaming,100,1,false,0,USD,USD
59,NASDAQ:CISS,c3is,CISS,4.0,-0.23000000000000043,-5.437352245862893,124905,-4.491725768321522,3.6,-14.893617021276603,331160,2810765.1063829786,-69.661642540247,C3is Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
60,NASDAQ:NITO,save-foods,NITO,0.2488,-0.014200000000000018,-5.399239543726242,4245282,-1.1406844106463887,0.2398,-8.821292775665398,5801726,6332857.228897339,131.81712817656413,"N2OFF, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
61,NYSE:LOCL,local-bounti,LOCL,1.93,-0.1100000000000001,-5.392156862745103,100,-5.392156862745103,2.04,0.0,7097,22265996.0,-7.589564451716136,Local Bounti Corporation,stock,['common'],streaming,100,1,false,0,USD,USD
62,NYSE:MAX,mediaalpha,MAX,10.31,-0.5800000000000001,-5.325987144168963,200,-5.325987144168963,10.91,0.18365472910927064,309722,736094168.5261707,-41.89549240627161,"MediaAlpha, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
63,NASDAQ:GVH,globavend-limited-ord-shares,GVH,1.6,-0.08999999999999986,-5.32544378698224,100,-5.32544378698224,1.42,-15.976331360946746,63523,21202194.769230768,11.997708891440235,Globavend Holdings Limited - Ord Shares,stock,['common'],streaming,100,1,false,0,USD,USD
