,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,AMEX:VTAK,ra-medical-systems,VTAK,0.73,0.5036,222.43816254416964,162662138,107.99469964664313,0.6001,165.06183745583039,684821510,2851253.0,-45.425736502808036,"Catheter Precision, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
1,NASDAQ:VXRT,vaxart,VXRT,0.5996,0.2067,52.60880631203868,44101083,84.06719266989053,0.5041,28.302367014507496,94363771,115091121.03792313,-25.90167071686178,"Vaxart, Inc. - Common Stock",stock,['common'],streaming,10000,1,false,0,USD,USD
2,NASDAQ:CNET,,CNET,1.6,0.3350000000000002,26.482213438735197,5488783,41.501976284585,1.76,39.13043478260871,8987625,4050120.347826087,-45.70595635209849,ZW Data Action Technologies Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
3,NASDAQ:CHNR,china-natural-resources,CHNR,0.5295,-0.030500000000000083,-5.446428571428585,2958464,30.357142857142843,0.705,25.892857142857125,9705159,6955365.080357142,-36.47726285822623,"China Natural Resources, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
4,AMEX:FOXO,,FOXO,0.2949,-0.005099999999999993,-1.699999999999998,168726,30.233333333333334,0.303,1.0000000000000009,26961878,2002721.9300000002,-6.057128271049732,FOXO Technologies Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
5,NASDAQ:WLGS,wang-and-lee-group,WLGS,0.074,-0.007199999999999998,-8.866995073891625,39617331,19.458128078817747,0.0882,8.620689655172423,93644904,1867199.733,,"Wang & Lee Group, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
6,NASDAQ:ABCL,abcellera-biologics,ABCL,3.5,0.48,15.894039735099339,740601,19.205298013245034,3.23,6.95364238410596,20123459,964105412.013245,-48.74417966632204,AbCellera Biologics Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
7,AMEX:SSY,sunlink-health-systems,SSY,1.14,0.1499999999999999,15.151515151515143,282949,18.181818181818176,1.05,6.060606060606066,1171963,7392633.181818182,49.216662776532885,"SunLink Health Systems, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
8,NASDAQ:NVFY,nova-lifestyle,NVFY,1.34,0.10000000000000009,8.064516129032265,250,14.51612903225806,1.25,0.8064516129032264,50688,17136028.225806452,252.72510942654543,"Nova Lifestyle, Inc",stock,['common'],streaming,100,1,false,0,USD,USD
9,NASDAQ:EVTV,envirotech-vehicles,EVTV,0.1989,0.0005000000000000004,0.25201612903225834,2263124,14.314516129032262,0.2001,0.856854838709681,4754286,5136609.359879033,-79.38558921142587,"Envirotech Vehicles, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
10,NASDAQ:ZCMD,zhongchao,ZCMD,1.3,-0.030000000000000027,-2.2556390977443628,1111147,12.781954887218038,1.04,-21.80451127819549,1818148,26264049.744360905,213.63406756144806,Zhongchao Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
11,NASDAQ:UNCY,unicycive-therapeutics,UNCY,0.584,0.051899999999999946,9.753805675624871,468507,12.76075925577898,0.6299,18.380003758691974,8418015,75984387.15598571,124.97319762487962,"Unicycive Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
12,NASDAQ:KBSX,fst,KBSX,1.95,0.3899999999999999,24.999999999999993,9343052,12.179487179487175,2.26,44.871794871794854,18366935,101171162.8974359,-10.059711180856718,FST Corp.,stock,['common'],streaming,100,1,false,0,USD,USD
13,NASDAQ:ALXO,alx-oncology,ALXO,0.5585,0.024699999999999944,4.627201198950908,11236,12.176845260397142,0.5485,2.753840389659036,507070,29314045.097414754,-95.49998712211831,ALX Oncology Holdings Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
14,NASDAQ:NTCL,netclass-technology,NTCL,2.26,0.1299999999999999,6.103286384976521,35190,11.737089201877934,2.29,7.511737089201885,952956,36090400.00000001,,NETCLASS TECHNOLOGY INC,stock,['common'],streaming,100,1,false,0,USD,USD
15,NASDAQ:MWYN,marwynn,MWYN,1.4895,0.0645,4.526315789473684,19228,10.877192982456142,1.62,13.684210526315793,989418,27627488.1,,"Marwynn Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
16,NASDAQ:WBUY,webuy-global-ltd,WBUY,6.96,0.3099999999999996,4.66165413533834,3769,10.827067669172928,6.95,4.5112781954887184,74231,8504242.609022558,200.08083631296745,WEBUY GLOBAL LTD.,stock,['common'],streaming,100,1,false,0,USD,USD
17,NYSE:SSTK,shutterstock,SSTK,20.0,1.0100000000000016,5.3185887309110145,9394,10.057925223802004,19.0,0.05265929436546374,392499,669820369.0363351,-56.18535129977252,"Shutterstock, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
18,NASDAQ:ARBB,,ARBB,6.57,0.1800000000000006,2.816901408450714,1602,10.01564945226918,6.75,5.633802816901413,37173,11915613.0,,ARB IOT Group Limited,stock,['common'],streaming,100,1,false,0,USD,USD
19,NASDAQ:NUWE,nuwellis,NUWE,0.2412,0.007000000000000006,2.9888983774551696,4645941,9.90606319385142,0.369,57.55764304013664,436340160,1614000.0128095646,-19.697437567429663,"Nuwellis, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
20,NASDAQ:JYD,jayud-global-logistics-limited,JYD,0.229,0.016999000000000014,8.018358403969799,1906901,9.857972368054869,0.227132,7.137230484761867,5027531,21313125.95798699,,Jayud Global Logistics Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
21,NASDAQ:WTO,utime-limited,WTO,0.98,0.0796,8.840515326521546,262,9.72900932918703,0.8969,-0.3887161261661426,32586,3232438.955686362,-55.16186582697071,UTime Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
22,NYSE:GETY,getty-images,GETY,1.78,0.09000000000000008,5.3254437869822535,1002608,9.467455621301783,1.89,11.834319526627217,6288971,781358429.7159762,-48.266483142550214,"Getty Images Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
23,NASDAQ:NRSN,neurosense-therapeutics,NRSN,2.2999,0.16990000000000016,7.976525821596252,43002,9.389671361502357,2.49,16.901408450704242,1636667,59731792.85915494,91.4253603475543,NeuroSense Therapeutics Ltd.,stock,['common'],streaming,100,1,false,0,USD,USD
