,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:INZY,INZY,"Inozyme Pharma, Inc.",inozyme-pharma,streaming,stock,['common'],255019195.99999997,USD,3.95,100,1,false,0,USD,178.16901408450707,49878783,,-1.6824,-23.054417788180217,0.0,Health technology,Health Technology,america,1.875,20.509830999063258
1,NASDAQ:SYTA,SYTA,"Siyata Mobile, Inc.",siyata-mobile,streaming,stock,['common'],6968159.0,USD,2.31,100,1,false,0,USD,75.0,44254335,,-132.7291,81.57843603428351,0.0,Electronic technology,Electronic Technology,america,2.0,2.8942078193167857
2,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],324452963.0,USD,156.99,100,1,false,0,USD,74.45271696855208,389235,,-1.8085,51.44053916172167,0.0,Finance,Finance,america,,1.940895763523217
3,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],386316483.0,USD,15.44,100,1,false,0,USD,74.06989853438559,29157858,43.49295774647887,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,21.45288806442402
4,NASDAQ:AMST,AMST,Amesite Inc.,amesite,streaming,stock,['common'],15364315.0,USD,3.36,100,1,false,0,USD,49.99999999999998,64871017,,-1.3652,16.776396000975378,0.0,Technology services,Technology Services,america,,2367.1579588828154
5,NASDAQ:CAPS,CAPS,Capstone Holding Corp.,capstone-therapeutics,streaming,stock,['common'],12716115.0,USD,2.45,100,1,false,0,USD,47.59036144578315,21664787,,-22.428,39.02236770915181,0.0,Distribution services,Distribution Services,america,1.0,282.3332699114352
6,NYSE:SPCE,SPCE,"Virgin Galactic Holdings, Inc.",virgin-galactic,streaming,stock,['common'],199559260.99999997,USD,4.8,100,1,false,0,USD,43.28358208955223,109680515,,-11.9393,52.29737180665319,0.0,Electronic technology,Electronic Technology,america,2.0,50.228210307386725
7,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],1813428466.0000002,USD,12.87,100,1,false,0,USD,39.28571428571427,92116528,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,6.02785589499608
8,NASDAQ:ATPC,ATPC,Agape ATP Corporation,agape-atp,streaming,stock,['common'],102511032.0,USD,2.05,100,1,false,0,USD,36.66666666666665,496237,,-0.5216,16.67731629392972,0.0,Health technology,Health Technology,america,,3.073550361093562
9,NASDAQ:KIDZ,KIDZ,"Classover Holdings, Inc.",,streaming,stock,['common'],58601695.0,USD,3.5,100,1,false,0,USD,36.18677042801558,11567478,26.119402985074625,0.134,-25.966850828729278,0.0,Finance,Finance,america,,0.7227460069324018
10,NASDAQ:EVLV,EVLV,"Evolv Technologies Holdings, Inc.",evolv-technologies,streaming,stock,['common'],892547961.9999999,USD,5.46,100,1,false,0,USD,29.999999999999993,19879428,,-0.3478,51.76144244105409,0.0,Electronic technology,Electronic Technology,america,1.666667,7.168093824249869
11,NASDAQ:RYET,RYET,Ruanyun Edai Technology Inc.,ruanyun-edai-technology,streaming,stock,['common'],340537540.36,USD,10.09,100,1,false,0,USD,29.35897435897436,800234,,,,0.0,Technology services,Technology Services,america,,0.4584867143620791
12,NASDAQ:SMLR,SMLR,"Semler Scientific, Inc.",semler-scientific,streaming,stock,['common'],455876285.0,USD,40.88,100,1,false,0,USD,28.593897452028948,2419976,,-2.6101,-193.93241443840643,0.0,Health technology,Health Technology,america,,3.3739512763142923
13,NASDAQ:BTM,BTM,Bitcoin Depot Inc.,bitcoin-depot,streaming,stock,['common'],172357228.99999997,USD,2.68,100,1,false,0,USD,28.22966507177035,4490701,,-0.3004,66.63705019991116,0.0,Finance,Finance,america,1.0,3.661134433725182
14,NASDAQ:ACOG,ACOG,Alpha Cognition Inc.,alpha-cognition,streaming,stock,['common'],138571149.99999997,USD,8.65,100,1,false,0,USD,27.019089574155664,669678,,-1.2908,66.84730961859509,0.0,Finance,Finance,america,1.0,6.796277502638629
15,NASDAQ:CETX,CETX,Cemtrex Inc.,cemtrex,streaming,stock,['common'],4336532.0,USD,2.43,100,1,false,0,USD,26.56250000000001,832434,,-305.7854,97.0594226923011,0.0,Electronic technology,Electronic Technology,america,,2.5269409963342033
16,NASDAQ:ACAD,ACAD,ACADIA Pharmaceuticals Inc.,acadia-pharmaceuticals,streaming,stock,['common'],3725474751.0000005,USD,22.26,100,1,false,0,USD,26.477272727272727,17859352,16.20559114735003,1.3736,,0.0,Health technology,Health Technology,america,1.475,7.743498953679188
17,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],109877813.0,USD,4.35,100,1,false,0,USD,23.93162393162393,848123,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,2.3707135232107555
18,NASDAQ:ELPW,ELPW,Elong Power Holding Limited,elong-power-limited,streaming,stock,['common'],320288862.0,USD,6.9,100,1,false,0,USD,23.21428571428573,191762,31.82656826568266,0.2168,67.02619414483821,0.0,Producer manufacturing,Producer Manufacturing,america,,1.4318226278778394
19,NASDAQ:BTCS,BTCS,BTCS Inc.,btcs,streaming,stock,['common'],51894660.99999999,USD,2.46,100,1,false,0,USD,23.0,2854089,,-1.7316,-241.4474759026303,0.0,Finance,Finance,america,,1.1834999214411113
