,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:ZEO,ZEO,Zeo Energy Corporation,zeo-energy,streaming,stock,['common'],7759.265477750387,3.43,100,1,false,0,USD,117.08860759493672,104812934,77832928.0,USD,,-1.7188,-554.5316070068546,0.0,Utilities,Utilities,america,
1,NASDAQ:HBIO,HBIO,"Harvard Bioscience, Inc.",harvard-bioscience,streaming,stock,['common'],1019.8848849090456,0.6702,10000,1,false,0,USD,135.73689764333452,633822760,12569968.0,USD,,-1.3186,-549.8767865943814,0.0,Health technology,Health Technology,america,1.5
2,NASDAQ:ALZN,ALZN,"Alzamend Neuro, Inc.",alzamend-neuro,streaming,stock,['common'],739.9844057250007,5.44,100,1,false,0,USD,63.85542168674701,77821792,4357189.301204819,USD,,-27.5792,83.61972911781544,0.0,Health technology,Health Technology,america,1.5
3,NASDAQ:WETO,WETO,Webus International Limited,webus-international-limited,streaming,stock,['common'],471.9121553159459,3.31,100,1,false,0,USD,68.87755102040816,27805017,72820000.0,USD,,-0.0168,86.24078624078625,0.0,Transportation,Transportation,america,
4,NASDAQ:STRM,STRM,"Streamline Health Solutions, Inc.",streamline-health-solutions,streaming,stock,['common'],333.45085813816684,5.18,100,1,false,0,USD,126.2008733624454,3005626,9918711.0,USD,,-2.5177,49.21739481221509,0.0,Technology services,Technology Services,america,
5,NASDAQ:ENTO,ENTO,Entero Therapeutics Inc.,first-wave-biopharma,streaming,stock,['common'],193.8876639625608,0.412,10000,1,false,0,USD,4.568527918781716,52533087,1963480.1116751267,USD,,-7.3159,85.1381987640728,0.0,Health technology,Health Technology,america,
6,NASDAQ:VIVK,VIVK,"Vivakor, Inc.",vivakor,streaming,stock,['common'],158.33329475397946,0.8498,10000,1,false,0,USD,16.10875802705288,4104094,40193285.167919114,USD,,-0.7521,-53.961105424769706,0.0,Process industries,Process Industries,america,
7,NASDAQ:SGLY,SGLY,Singularity Future Technology Ltd.,singularity-future-technology,streaming,stock,['common'],126.28339861382102,1.08,100,1,false,0,USD,23.995407577497136,6938313,4539771.940298507,USD,,-1.0458,77.5405892964522,0.0,Transportation,Transportation,america,
8,NASDAQ:BOSC,BOSC,B.O.S. Better Online Solutions,bos-better-online-solutions,streaming,stock,['common'],109.51716895267798,4.65,100,1,false,0,USD,19.84536082474228,6882716,27544550.644329898,USD,9.689518649718693,0.4799,34.95500562429695,0.0,Electronic technology,Electronic Technology,america,
9,NASDAQ:INDP,INDP,"Indaptus Therapeutics, Inc.",indaptus-therapeutics,streaming,stock,['common'],93.33597954715844,0.4,10000,1,false,0,USD,25.70710245128851,11839473,6413777.498428661,USD,,-1.4867,16.500982869980348,0.0,Health technology,Health Technology,america,1.0
10,AMEX:MWG,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,streaming,stock,['common'],60.17459861717895,0.2918,10000,1,false,0,USD,0.1372683596431062,2326356,9725694.000000002,USD,,-0.0678,,0.0,Distribution services,Distribution Services,america,
11,NASDAQ:MODV,MODV,ModivCare Inc.,modivcare,streaming,stock,['common'],59.683636016577374,1.31,100,1,false,0,USD,46.581626944164704,23950691,18803504.296743874,USD,,-16.0922,-2.378104641693795,0.0,Transportation,Transportation,america,1.75
12,NASDAQ:IINN,IINN,Inspira Technologies Oxy B.H.N. Ltd.,inspira-technologies-oxy,streaming,stock,['common'],46.695177835639406,0.5398,10000,1,false,0,USD,25.65176908752327,9458211,13829285.222998137,USD,,-0.597,39.23045602605863,0.0,Health technology,Health Technology,america,
