,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],7446.082949308755,393.0,100,1,false,0,USD,-2.2388059701492535,35469,5114056346.0,USD,,,,0.0,Health technology,Health Technology,america,,0.23126878663597775
1,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2293.2876712328766,174.71,100,1,false,0,USD,0.5467311233885919,214611,972379828.0,USD,14.676209436926154,11.9043,,0.0,Health services,Health Services,america,1.0,1.2988110980322145
2,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],2031.6901408450706,90.81,100,1,false,0,USD,2.9591836734693873,41861,2088063618.03,USD,,-0.2462,,0.0,Technology services,Technology Services,america,,1.071074016457199
3,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],1717.013888888889,156.99,100,1,false,0,USD,74.45271696855208,389235,324452963.0,USD,,-1.8085,51.44053916172167,0.0,Finance,Finance,america,,1.940895763523217
4,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],1508.7499999999995,12.87,100,1,false,0,USD,39.28571428571427,92116528,1813428466.0000002,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.0,6.02785589499608
5,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,streaming,stock,['common'],1112.7937336814618,37.16,100,1,false,0,USD,-6.042983565107461,14847,227241346.99999997,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.25,0.7315378702773
6,NASDAQ:TSSI,TSSI,"TSS, Inc.",tss,streaming,stock,['common'],1078.6259541984732,15.44,100,1,false,0,USD,74.06989853438559,29157858,386316483.0,USD,43.49295774647887,0.355,814.9484536082474,0.0,Technology services,Technology Services,america,,21.45288806442402
7,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,streaming,stock,['common'],916.260162601626,2.5,100,1,false,0,USD,-3.1007751937984525,2052083,294807415.0,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.45136837720957274
8,AMEX:AREN,AREN,"The Arena Group Holdings, Inc.",the-arena,streaming,stock,['common'],877.9434607020814,7.87,100,1,false,0,USD,17.2876304023845,253399,374304681.0,USD,140.53571428571428,0.056,,0.0,Technology services,Technology Services,america,,1.1143565664841208
9,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],871.3114754098361,11.85,100,1,false,0,USD,2.6863084922010443,67584673,3440326191.0,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0,1.0892762041546957
10,NASDAQ:EOSE,EOSE,"Eos Energy Enterprises, Inc.",eos-energy-enterprises,streaming,stock,['common'],843.1157951628159,6.98,100,1,false,0,USD,-1.828410689170181,11005009,1588586380.0,USD,,-4.4203,-174.17814166976802,0.0,Producer manufacturing,Producer Manufacturing,america,1.571429,0.9358944066369681
11,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],807.4074074074074,12.25,100,1,false,0,USD,11.060743427017233,112473215,3579343110.0,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,1.360455653663588
12,NASDAQ:ASTS,ASTS,"AST SpaceMobile, Inc.",ast-spacemobile,streaming,stock,['common'],749.0445859872611,26.66,100,1,false,0,USD,1.6006097560975676,15837262,8749535769.0,USD,,-2.0026,-101.44854642390104,0.0,Communications,Communications,america,1.1875,1.3345774801979433
13,NASDAQ:AZ,AZ,A2Z Cust2Mate Solutions Corp.,a2z-smart-technologies,streaming,stock,['common'],748.1818181818181,9.33,100,1,false,0,USD,10.676156583629897,216091,325495254.0,USD,,-1.0767,-22.88290344670167,0.0,Finance,Finance,america,1.0,0.9012221849188095
14,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,streaming,stock,['common'],742.9545454545455,37.09,100,1,false,0,USD,7.8197674418604795,409476,853374837.9999999,USD,10.509761695616447,3.5291,172.98112623762376,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.0581841580934512
15,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],704.7619047619048,3.38,100,1,false,0,USD,2.4242424242424265,11060123,1099653867.0,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.8593616661050316
16,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],676.1501718375873,93.785,100,1,false,0,USD,4.089900110987794,1026029,3121755471.0,USD,31.698043059451788,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,0.5377402821390054
17,NASDAQ:AGFY,AGFY,Agrify Corporation,agrify,streaming,stock,['common'],578.5381750465549,29.15,100,1,false,0,USD,7.8830495928941495,9128,56901210.0,USD,,-28.493,62.63438533544207,0.0,Producer manufacturing,Producer Manufacturing,america,,0.094301319991198
18,NASDAQ:ATGL,ATGL,Alpha Technology Group Limited,alpha-technology-limited,streaming,stock,['common'],574.0084673125373,25.95,100,1,false,0,USD,-0.15390534821084706,7388,396061882.00000006,USD,,-0.046,99.84849283305228,0.0,Technology services,Technology Services,america,,0.5357116960336451
19,NASDAQ:NNE,NNE,Nano Nuclear Energy Inc.,nano-nuclear-energy,streaming,stock,['common'],548.8095238095237,27.25,100,1,false,0,USD,4.52627541235136,2596669,1021909719.0,USD,,-0.9085,,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.232937989510762
20,NASDAQ:RCAT,RCAT,"Red Cat Holdings, Inc.",red-cat,streaming,stock,['common'],537.037037037037,6.88,100,1,false,0,USD,6.009244992295835,5004353,625497054.0000001,USD,,,,0.0,Technology services,Technology Services,america,1.0,0.8845151134658811
21,NASDAQ:PLTR,PLTR,Palantir Technologies Inc.,palantir,streaming,stock,['common'],495.7681692732292,129.52,100,1,false,0,USD,1.0927255697783371,56999564,305656103743.00006,USD,565.589519650655,0.229,80.74191002367797,0.0,Technology services,Technology Services,america,2.038462,0.4950195128327552
22,NASDAQ:RKLB,RKLB,"Rocket Lab USA, Inc.",rocket-lab,streaming,stock,['common'],489.1705069124424,25.57,100,1,false,0,USD,1.3877874702617028,24451010,11798826418.0,USD,,-0.4128,-10.522088353413656,0.0,Electronic technology,Electronic Technology,america,1.34375,1.3822190154558207
23,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],480.77436582109476,4.35,100,1,false,0,USD,23.93162393162393,848123,109877813.0,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,2.3707135232107555
24,NASDAQ:PDYN,PDYN,Palladyne AI Corp.,sarcos-technology-and-robotics,streaming,stock,['common'],442.5373134328358,7.27,100,1,false,0,USD,18.790849673202604,2486935,259637345.99999997,USD,,-1.8738,52.43800289362134,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.8579319518933208
25,NASDAQ:CURI,CURI,CuriosityStream Inc.,curiositystream,streaming,stock,['common'],439.09090909090907,5.93,100,1,false,0,USD,9.007352941176459,609655,337596453.0,USD,,-0.1378,84.16637940939906,1.5177065767285,Consumer services,Consumer Services,america,1.0,0.348399509838798
26,NASDAQ:SMMT,SMMT,Summit Therapeutics Inc.,summit-therapeutics,streaming,stock,['common'],434.00447427293074,23.87,100,1,false,0,USD,3.3780857514075406,1657241,17727436958.999996,USD,,-0.3309,-99.69824984912495,0.0,Health technology,Health Technology,america,1.0,0.47489357497669654
27,NASDAQ:ETON,ETON,"Eton Pharmaceuticals, Inc.",eton-pharmaceuticals,streaming,stock,['common'],420.7702888583219,18.93,100,1,false,0,USD,-3.9086294416243637,400195,507655953.0,USD,,-0.1757,-619.8224852071006,0.0,Health technology,Health Technology,america,1.0,1.244453220474963
28,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,streaming,stock,['common'],415.0837988826816,18.44,100,1,false,0,USD,8.279506752789196,4127962,1014617586.0,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,1.4410900158912359
29,NASDAQ:COMM,COMM,"CommScope Holding Company, Inc.",commscope,streaming,stock,['common'],402.5641025641026,5.88,100,1,false,0,USD,2.977232924693519,4992142,1273590565.0,USD,,-0.594,93.28896973257562,0.0,Electronic technology,Electronic Technology,america,2.3125,0.949097951974462
30,AMEX:UMAC,UMAC,"Unusual Machines, Inc.",unusual-machines,streaming,stock,['common'],391.9642857142856,5.51,100,1,false,0,USD,0.5474452554744409,1378498,136814241.00000003,USD,,-3.7622,-542.67167748548,0.0,Electronic technology,Electronic Technology,america,1.0,0.6451488201598604
31,NASDAQ:OCG,OCG,Oriental Culture Holding LTD,oriental-culture-ltd,streaming,stock,['common'],381.3095528951869,5.91,100,1,false,0,USD,8.639705882352935,25812,109744794.99999999,USD,,-0.3056,63.86425446375784,0.0,Retail trade,Retail Trade,america,,0.4351263555554807
32,NASDAQ:NEON,NEON,Neonode Inc.,neonode,streaming,stock,['common'],372.3684210526316,10.77,100,1,false,0,USD,6.52818991097923,113191,180752086.0,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,1.031614386149749
33,NYSE:HIMS,HIMS,"Hims & Hers Health, Inc.",hims-and-hers-health,streaming,stock,['common'],367.4620390455532,64.65,100,1,false,0,USD,10.36189825879141,51618338,14470708510.0,USD,94.10480349344978,0.687,,0.0,Health services,Health Services,america,1.71875,0.6890196087105181
34,NYSE:FTK,FTK,"Flotek Industries, Inc.",flotek,streaming,stock,['common'],346.85714285714283,15.64,100,1,false,0,USD,1.8892508143322537,496363,466486439.0,USD,34.25317564607972,0.4566,816.8674698795181,0.0,Industrial services,Industrial Services,america,1.0,0.7080893685665913
35,NYSE:LB,LB,LandBridge Company LLC,landbridge-company-llc,streaming,stock,['common'],344.7368421052632,84.5,100,1,false,0,USD,5.20418326693228,504293,6459906589.0,USD,,-3.1618,,0.236686390532544,Commercial services,Commercial Services,america,1.388889,1.2765987070303264
