,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:DGLY,DGLY,"Digital Ally, Inc.",,streaming,stock,['common'],13112.435233160622,2.5,100,1,false,0,USD,-99.01960784313727,2276190,4171230.0,USD,,-5855.52,65.07119951133848,0.0,Commercial services,Commercial Services,america,,2.847106109122657
1,NASDAQ:QVCGA,QVCGA,"QVC Group, Inc. - Series A",qurate-retail,streaming,stock,['common'],6498.14323607427,3.99,100,1,false,0,USD,-98.39597989949749,257205,67059845.999999985,USD,,-177.8965,-410.99273566018184,0.0,Consumer services,Consumer Services,america,,3.33857188172869
2,NASDAQ:PMAX,PMAX,Powell Max Limited,powell-max-limited,streaming,stock,['common'],256.34743875278394,0.5099,10000,1,false,0,USD,57.37654320987654,367817387,7489548.0,USD,,-0.158,-353.6115569823435,0.0,Communications,Communications,america,,1148.680179520419
3,NASDAQ:GDHG,GDHG,Golden Heaven Group Holdings Ltd.,,streaming,stock,['common'],207.18954248366012,1.87,100,1,false,0,USD,-59.34782608695651,2611509,2941406.0000000005,USD,1.3277477989207611,1.4084,-78.59086417876415,0.0,Industrial services,Industrial Services,america,,20.302724512841245
4,NASDAQ:GORV,GORV,"Lazydays Holdings, Inc.",lazydays,streaming,stock,['common'],156.7251461988304,0.2881,10000,1,false,0,USD,54.64304884594742,253076129,31756042.0,USD,,-7.0639,26.174700054345557,0.0,Retail trade,Retail Trade,america,,13.180618093155166
5,NASDAQ:SZZL,SZZL,Sizzle Acquisition Corp. II,,streaming,stock,['common'],128.19472616632862,9.91,100,1,false,0,USD,-55.955555555555556,1451985,207854000.0,USD,,,,0.0,Finance,Finance,america,,7.503445574394176
6,NASDAQ:BCAX,BCAX,Bicara Therapeutics Inc.,bicara-therapeutics,streaming,stock,['common'],100.76923076923077,9.27,100,1,false,0,USD,-40.80459770114943,7213720,505550789.0,USD,,,,0.0,Health technology,Health Technology,america,1.142857,11.461836513610626
7,NASDAQ:IMNN,IMNN,"Imunon, Inc.",celsion,streaming,stock,['common'],100.46391752577318,1.16,100,1,false,0,USD,179.18170878459688,413579632,20348409.0,USD,,-1.4064,30.500098833761612,0.0,Health technology,Health Technology,america,1.25,146.13207301168796
8,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],93.0167597765363,6.72,100,1,false,0,USD,78.72340425531915,6066503,4694579.0,USD,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,51.30326204524563
9,NASDAQ:FAAS,FAAS,DigiAsia Corp.,stonebridge-acquisition,streaming,stock,['common'],92.60465116279072,0.6576,10000,1,false,0,USD,27.392483533514135,51221285,39910951.0,USD,,,,0.0,Technology services,Technology Services,america,,0.7327048511298464
10,NASDAQ:EJH,EJH,E-Home Household Service Holdings Limited,e-home-household-service-limited,streaming,stock,['common'],88.77434135166094,0.101,10000,1,false,0,USD,15.958668197474179,171668965,18552708.0,USD,,-7.9,42.05704813665735,0.0,Consumer services,Consumer Services,america,,26.025136488769654
11,NASDAQ:SGBX,SGBX,Safe & Green Holdings Corp.,sg-blocks,streaming,stock,['common'],86.23481781376519,0.6,10000,1,false,0,USD,7.142857142857128,42253884,6072391.000000001,USD,,-12.2254,63.86481597521902,0.0,Producer manufacturing,Producer Manufacturing,america,,6.290315017113592
12,NASDAQ:DEVS,DEVS,DevvStream Corp.,,streaming,stock,['common'],85.16905737704916,0.5108,10000,1,false,0,USD,29.546030940907954,134708832,15383116.999999998,USD,,,,0.0,Commercial services,Commercial Services,america,,2.3223084088475554
13,NASDAQ:INTS,INTS,"Intensity Therapeutics, Inc.",intensity-therapeutics,streaming,stock,['common'],82.48275862068967,0.3177,10000,1,false,0,USD,-11.994459833795016,5108363,5845109.093099999,USD,,-1.0551,-3.4919077979401525,0.0,Health technology,Health Technology,america,1.25,16.73588018642734
14,NASDAQ:HAO,HAO,Haoxi Health Technology Limited,haoxi-health-technology-limited,streaming,stock,['common'],73.68421052631578,1.59,100,1,false,0,USD,9.655172413793112,937252,30848536.05,USD,119.54887218045114,0.0133,,0.0,Commercial services,Commercial Services,america,,22.03867605978249
15,NASDAQ:BLMZ,BLMZ,BloomZ Inc.,bloomz,streaming,stock,['common'],69.01874310915103,0.21,10000,1,false,0,USD,56.716417910447745,393733494,3029446.56,USD,,,,0.0,Commercial services,Commercial Services,america,,4.37232015093782
16,NASDAQ:WTO,WTO,UTime Limited,utime-limited,streaming,stock,['common'],67.91044776119404,1.1501,100,1,false,0,USD,-38.497326203208566,1336021,4144974.9999999995,USD,,-1.4708,-50.7121631314684,0.0,Electronic technology,Electronic Technology,america,,5.744639316708254
17,NASDAQ:BNRG,BNRG,Brenmiller Energy Ltd,brenmiller-energy-ltd,streaming,stock,['common'],63.0869130869131,0.4454,10000,1,false,0,USD,-7.612528521053714,18945715,4950314.0,USD,,-1.2935,-93.8118070122865,0.0,Industrial services,Industrial Services,america,,21.54043485591761
18,NASDAQ:TRUG,TRUG,"TruGolf Holdings, Inc.",deep-medicine-acquisition,streaming,stock,['common'],62.12147530542529,0.2349,10000,1,false,0,USD,18.63636363636363,13119226,9728882.0,USD,,-0.4218,-984.3187660668381,0.0,Technology services,Technology Services,america,,8.953391843197204
19,NASDAQ:LTRY,LTRY,"Lottery.com, Inc.",lottery-com,streaming,stock,['common'],61.470588235294116,1.76,100,1,false,0,USD,9.999999999999995,85838557,46992105.0,USD,,-3.527,64.48351559825186,0.0,Consumer services,Consumer Services,america,,4.490504656774507
20,NASDAQ:MLGO,MLGO,"MicroAlgo, Inc.",,streaming,stock,['common'],53.801169590643276,1.85,100,1,false,0,USD,-14.746543778801838,117525728,127791126.99999999,USD,1.1125811883569883,1.6628,,0.0,Technology services,Technology Services,america,,2.656035713315222
21,NYSE:DOUG,DOUG,Douglas Elliman Inc.,douglas-elliman,streaming,stock,['common'],53.11004784688997,2.9,100,1,false,0,USD,35.514018691588774,14349848,257339741.0,USD,,-0.4838,38.697415103902685,0.0,Finance,Finance,america,,16.962169705527703
22,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",,streaming,stock,['common'],50.65502183406114,2.38,100,1,false,0,USD,-31.014492753623195,508702,2389508.0000000005,USD,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,,0.21636453797888755
23,NASDAQ:RAPT,RAPT,"RAPT Therapeutics, Inc.",rapt-therapeutics,streaming,stock,['common'],47.65662362505979,1.23,100,1,false,0,USD,43.33993707027153,4469221,162715080.0,USD,,-2.4058,21.686197916666664,0.0,Health technology,Health Technology,america,1.833333,5.649373410678772
24,NASDAQ:LTBR,LTBR,Lightbridge Corporation,lightbridge,streaming,stock,['common'],47.241379310344826,15.2,100,1,false,0,USD,42.58911819887429,19607208,342580033.0,USD,,-0.8494,-25.98635419756749,0.0,Process industries,Process Industries,america,,18.244612745988405
25,NASDAQ:VSTE,VSTE,Vast Renewables Limited,vast-renewables-limited,streaming,stock,['common'],46.524938675388384,0.132,10000,1,false,0,USD,-19.068056407112195,4762194,3956501.9999999995,USD,,-0.5876,-8149.315068493151,0.0,Utilities,Utilities,america,,0.17441541060945132
26,NASDAQ:NTCL,NTCL,NETCLASS TECHNOLOGY INC,netclass-technology,streaming,stock,['common'],45.479452054794514,4.405,100,1,false,0,USD,-15.451055662188097,1892589,60612800.0,USD,,-0.0842,-1015.2173913043479,0.0,Technology services,Technology Services,america,,1.9827680675892538
27,NASDAQ:NAKA,NAKA,"Kindly MD, Inc.",kindly-md,streaming,stock,['common'],43.086632243258755,22.64,100,1,false,0,USD,-9.22213311948677,1667358,136341430.72,USD,,-0.7302,-153.45366192294338,0.0,Health services,Health Services,america,,0.1218129831670512
28,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],41.16161616161616,5.28,100,1,false,0,USD,24.235294117647065,1345234,144115510.99999997,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,1.5183094324903235
29,NASDAQ:GYRE,GYRE,"Gyre Therapeutics, Inc.",gyre-therapeutics,streaming,stock,['common'],39.95006242197255,8.68,100,1,false,0,USD,-22.569134701159687,2106389,764717020.0000001,USD,181.21085594989563,0.0479,-99.24018908029566,0.0,Health technology,Health Technology,america,1.0,18.700684499764737
30,NASDAQ:INEO,INEO,INNEOVA Holdings Limited,sag-limited,streaming,stock,['common'],39.118811881188115,1.21,100,1,false,0,USD,35.21063806011844,26951189,11948750.0,USD,,,,0.0,Distribution services,Distribution Services,america,,66.54943207071955
31,NASDAQ:SYTA,SYTA,"Siyata Mobile, Inc.",siyata-mobile,streaming,stock,['common'],38.095238095238095,5.4,100,1,false,0,USD,-16.53786707882534,12195123,16289203.000000002,USD,,-132.7291,81.57843603428351,0.0,Electronic technology,Electronic Technology,america,2.0,0.25579516990218915
32,AMEX:ROLR,ROLR,"High Roller Technologies, Inc.",high-roller-technologies,streaming,stock,['common'],37.5781990521327,2.44,100,1,false,0,USD,11.752312906476146,64511,20561511.56,USD,,-0.8814,-63.43408121639161,0.0,Technology services,Technology Services,america,,3.160940378660186
33,NASDAQ:PCSA,PCSA,"Processa Pharmaceuticals, Inc.",processa-pharmaceuticals,streaming,stock,['common'],36.96865607556892,0.2397,10000,1,false,0,USD,-1.5201314708299132,10095381,2848679.9999999995,USD,,-3.0779,52.33382890416899,0.0,Health technology,Health Technology,america,2.0,7.649511040794329
34,NASDAQ:SAIH,SAIH,SAIHEAT Limited,,streaming,stock,['common'],35.78947368421053,5.878,100,1,false,0,USD,3.851590106007066,183287,62801860.0,USD,,-3.4401,47.10142698978964,0.0,Technology services,Technology Services,america,,6.736214221660321
35,NYSE:WOLF,WOLF,"Wolfspeed, Inc.",wolfspeed,streaming,stock,['common'],35.714285714285715,1.45,100,1,false,0,USD,-15.204678362573102,68971027,225658758.00000003,USD,,-8.3521,-30.356947761077556,0.0,Electronic technology,Electronic Technology,america,2.35,1.0716855249563586
36,AMEX:SBEV,SBEV,"Splash Beverage Group, Inc. (NV)",splash-beverage-nv,streaming,stock,['common'],35.69121813031163,3.98,100,1,false,0,USD,10.863509749303626,212461,6160146.000000001,USD,,-49.8064,-158.20338420703382,0.0,Health services,Health Services,america,,3.2450665933528837
