,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:TAOP,TAOP,Taoping Inc.,,streaming,stock,['common'],3654.7303325846847,6.65,100,1,false,0,USD,-97.27548344804981,90598,108892932.0,USD,,-1.5279,92.92815684967648,0.0,Technology services,Technology Services,america,,0.10530169188104435
1,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,streaming,stock,['common'],219.69018932874357,79.21,100,1,false,0,USD,171.639231824417,20600120,20371118.0,USD,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,3.2469730230915967
2,NASDAQ:HBIO,HBIO,"Harvard Bioscience, Inc.",harvard-bioscience,streaming,stock,['common'],213.31828442437921,0.6702,10000,1,false,0,USD,135.73689764333452,633822760,12569968.0,USD,,-1.3186,-549.8767865943814,0.0,Health technology,Health Technology,america,1.5,1019.8848849090456
3,NASDAQ:ELPW,ELPW,Elong Power Holding Limited,elong-power-limited,streaming,stock,['common'],169.23076923076925,1.43,100,1,false,0,USD,-59.14285714285715,9640073,162465363.0,USD,6.595940959409594,0.2168,67.02619414483821,0.0,Producer manufacturing,Producer Manufacturing,america,,13.176641381557653
4,NASDAQ:BROG,BROG,Brooge Energy Limited,brooge-energy-limited,streaming,stock,['common'],165.625,1.82,100,1,false,0,USD,-57.17647058823528,2939094,380748373.0,USD,36.76767676767677,0.0495,,0.0,Industrial services,Industrial Services,america,,1.2360688061622642
5,NASDAQ:REVB,REVB,"Revelation Biosciences, Inc.",,streaming,stock,['common'],132.53012048192772,0.88,10000,1,false,0,USD,-54.4041450777202,2744465,1860126.0,USD,,-102.5651,79.17646781750754,0.0,Health technology,Health Technology,america,1.0,34.1824565598895
6,NASDAQ:VVPR,VVPR,VivoPower International PLC,vivopower,streaming,stock,['common'],113.97590361445783,4.24,100,1,false,0,USD,-37.73861967694566,6889121,18824468.088105727,USD,,-6.5047,-103.78132832080198,0.0,Utilities,Utilities,america,,6.881381510215461
7,NASDAQ:TRUG,TRUG,"TruGolf Holdings, Inc.",deep-medicine-acquisition,streaming,stock,['common'],103.88349514563107,0.2507,10000,1,false,0,USD,19.780219780219763,116170108,10383272.923076922,USD,,-0.4218,-984.3187660668381,0.0,Technology services,Technology Services,america,,37.18078206311382
8,NASDAQ:WETO,WETO,Webus International Limited,webus-international-limited,streaming,stock,['common'],100.88105726872247,3.31,100,1,false,0,USD,68.87755102040816,27805017,72820000.0,USD,,-0.0168,86.24078624078625,0.0,Transportation,Transportation,america,,471.9121553159459
9,NASDAQ:ALZN,ALZN,"Alzamend Neuro, Inc.",alzamend-neuro,streaming,stock,['common'],94.04990403071018,5.44,100,1,false,0,USD,63.85542168674701,77821792,4357189.301204819,USD,,-27.5792,83.61972911781544,0.0,Health technology,Health Technology,america,1.5,739.9844057250007
10,NASDAQ:HCTI,HCTI,"Healthcare Triangle, Inc.",healthcare-triangle,streaming,stock,['common'],93.33333333333334,0.0091,10000,1,false,0,USD,56.89655172413794,2557008892,3716854.2068965524,USD,,-0.915,45.84196507842557,0.0,Technology services,Technology Services,america,,4.736796148662677
11,AMEX:SGN,SGN,"Signing Day Sports, Inc.",signing-day-sports,streaming,stock,['common'],84.27672955974842,2.54,100,1,false,0,USD,15.981735159817356,14588539,9201640.602739727,USD,,-12.7143,47.50777208490048,0.0,Technology services,Technology Services,america,,0.6544799771541631
12,NASDAQ:SLE,SLE,"Super League Enterprise, Inc.",super-league-enterprise,streaming,stock,['common'],83.11919999999999,0.157,10000,1,false,0,USD,-31.41079690169026,15697452,3796802.664057073,USD,,-1.8379,81.30961823987633,0.0,Technology services,Technology Services,america,1.0,7.786188888088649
13,NASDAQ:ENTO,ENTO,Entero Therapeutics Inc.,first-wave-biopharma,streaming,stock,['common'],77.86842105263156,0.412,10000,1,false,0,USD,4.568527918781716,52533087,1963480.1116751267,USD,,-7.3159,85.1381987640728,0.0,Health technology,Health Technology,america,,193.8876639625608
14,NASDAQ:MODV,MODV,ModivCare Inc.,modivcare,streaming,stock,['common'],75.83664208735112,1.31,100,1,false,0,USD,46.581626944164704,23950691,18803504.296743874,USD,,-16.0922,-2.378104641693795,0.0,Transportation,Transportation,america,1.75,59.683636016577374
15,AMEX:CHEB,CHEB,Chenghe Acquisition II Co.,chenghe-acquisition-ii-co,streaming,stock,['common'],74.05582922824303,7.0944,100,1,false,0,USD,-32.754502369668245,68147,63508631.7042654,USD,,-0.0587,,0.0,Finance,Finance,america,,2.442667373990093
16,NASDAQ:ZEO,ZEO,Zeo Energy Corporation,zeo-energy,streaming,stock,['common'],71.86311787072243,3.43,100,1,false,0,USD,117.08860759493672,104812934,77832928.0,USD,,-1.7188,-554.5316070068546,0.0,Utilities,Utilities,america,,7759.265477750387
17,NASDAQ:SGLY,SGLY,Singularity Future Technology Ltd.,singularity-future-technology,streaming,stock,['common'],68.06818181818181,1.08,100,1,false,0,USD,23.995407577497136,6938313,4539771.940298507,USD,,-1.0458,77.5405892964522,0.0,Transportation,Transportation,america,,126.28339861382102
18,NASDAQ:IMUX,IMUX,"Immunic, Inc.",immunic,streaming,stock,['common'],62.24570009679128,0.6801,10000,1,false,0,USD,-25.280158206987473,9251605,65165506.03394859,USD,,-0.9823,46.5647609204156,0.0,Health technology,Health Technology,america,1.0,17.08097302929922
19,NASDAQ:CLGN,CLGN,CollPlant Biotechnologies Ltd.,collplant-biotechnologies-ltd,streaming,stock,['common'],60.64516129032259,4.54,100,1,false,0,USD,33.529411764705884,1667439,52003484.74705882,USD,,-1.2105,-80.96875467184927,0.0,Health technology,Health Technology,america,1.0,12.913150753675446
20,NASDAQ:APDN,APDN,"Applied DNA Sciences, Inc.",applied-dna-sciences,streaming,stock,['common'],60.192069392812904,0.3264,10000,1,false,0,USD,-36.87874685747437,6774923,2120878.524076581,USD,,-35.7758,95.84263369512168,0.0,Health technology,Health Technology,america,2.0,8.90331819598718
21,NASDAQ:STRM,STRM,"Streamline Health Solutions, Inc.",streamline-health-solutions,streaming,stock,['common'],58.906882591093115,5.18,100,1,false,0,USD,126.2008733624454,3005626,9918711.0,USD,,-2.5177,49.21739481221509,0.0,Technology services,Technology Services,america,,333.45085813816684
22,NASDAQ:HOLO,HOLO,MicroCloud Hologram Inc.,,streaming,stock,['common'],58.53658536585367,6.72,100,1,false,0,USD,-35.38461538461539,11165879,31770025.75384616,USD,,-453.508,82.87201256911504,0.0,Electronic technology,Electronic Technology,america,,1.3350852721125417
23,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],58.073254483021735,740.98,100,1,false,0,USD,42.49615384615385,50675,9642273464.354576,USD,,,,0.0,Health technology,Health Technology,america,,1.3426899903024265
24,NASDAQ:PFAI,PFAI,Pinnacle Food Group Limited,,streaming,stock,['common'],57.93188635962591,2.13,100,1,false,0,USD,-17.441860465116285,103777,16390350.0,USD,,,,0.0,Producer manufacturing,Producer Manufacturing,america,,7.383005364180931
25,NYSE:GWH,GWH,"ESS Tech, Inc.",,streaming,stock,['common'],57.72924615182214,0.82,10000,1,false,0,USD,-26.126126126126138,1141723,9925075.369369367,USD,,-7.243,-54.01135469603864,0.0,Producer manufacturing,Producer Manufacturing,america,2.0,4.03870099145512
26,NASDAQ:GDHG,GDHG,Golden Heaven Group Holdings Ltd.,,streaming,stock,['common'],55.072463768115966,1.805,100,1,false,0,USD,-1.902173913043486,1480111,2839163.95923913,USD,1.2815961374609484,1.4084,-78.59086417876415,0.0,Industrial services,Industrial Services,america,,2.7650544992469523
27,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],53.891632806987666,5.05,100,1,false,0,USD,-13.675213675213675,1721569,137837744.6752137,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,1.6727699513181755
28,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,,streaming,stock,['common'],53.5972754363559,28.68,100,1,false,0,USD,47.0015376729882,676911,4353623999.999999,USD,,,,0.0,Commercial services,Commercial Services,america,,2.365190854417863
29,AMEX:HUSA,HUSA,Houston American Energy Corporation,houston-american-energy,streaming,stock,['common'],53.31312256388046,0.48,10000,1,false,0,USD,-32.20338983050847,1102363,7529535.593220338,USD,,-0.795,-160.22913256955812,0.0,Energy minerals,Energy Minerals,america,,5.017053274301484
30,NASDAQ:NAOV,NAOV,"NanoVibronix, Inc.",nanovibronix,streaming,stock,['common'],51.38461538461537,1.25,100,1,false,0,USD,46.09630668536699,42060360,3231044.004207574,USD,,-15.1283,-23.60227133461334,0.0,Health technology,Health Technology,america,,8.822957297818556
31,NYSE:NPWR,NPWR,NET Power Inc.,net-power-redeemable,streaming,stock,['common'],49.11242603550296,2.3,100,1,false,0,USD,31.428571428571416,9469145,503854245.88571423,USD,,-2.0452,6.278068004765832,0.0,Producer manufacturing,Producer Manufacturing,america,1.416667,14.262070762524871
32,NASDAQ:MULN,MULN,"Mullen Automotive, Inc.",mullen-automotive,streaming,stock,['common'],48.87365328109697,0.1069,10000,1,false,0,USD,-29.67105263157895,45409450,4751783.768421052,USD,,-5050057.4461,99.3037844853018,0.0,Technology services,Technology Services,america,,0.5305658474782263
33,NYSE:LVWR,LVWR,"LiveWire Group, Inc.",livewire,streaming,stock,['common'],45.42124542124543,2.87,100,1,false,0,USD,-27.70780856423174,4384687,584235108.2216624,USD,,-0.4405,20.32917344908663,0.0,Consumer durables,Consumer Durables,america,,0.28646600489014407
34,NASDAQ:CMBM,CMBM,Cambium Networks Corporation,cambium-networks,streaming,stock,['common'],44.58235491445825,0.3441,10000,1,false,0,USD,-20.16241299303944,2123464,9718694.134802785,USD,,-3.5297,-552.9226785053645,0.0,Communications,Communications,america,1.0,25.166801776816992
35,NASDAQ:IMNN,IMNN,"Imunon, Inc.",celsion,streaming,stock,['common'],44.375,1.99,100,1,false,0,USD,30.921052631578945,24298164,34908048.46052632,USD,,-1.4064,30.500098833761612,0.0,Health technology,Health Technology,america,1.25,0.4319506102991789
36,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",,streaming,stock,['common'],43.9344262295082,3.74,100,1,false,0,USD,26.35135135135136,1174842,3754941.0472972975,USD,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,,0.47691387835128307
37,NASDAQ:NVVE,NVVE,Nuvve Holding Corp.,nuvve,streaming,stock,['common'],43.877551020408156,1.12,100,1,false,0,USD,6.666666666666672,10305972,4140113.0666666664,USD,,-12.6355,-425.82188930503537,0.0,Producer manufacturing,Producer Manufacturing,america,,5.522404782867789
38,NASDAQ:FNGR,FNGR,"FingerMotion, Inc.",fingermotion,streaming,stock,['common'],42.4,2.96,100,1,false,0,USD,-16.853932584269664,1574908,169137907.10112357,USD,,-0.1025,4.828226555246063,0.0,Technology services,Technology Services,america,,1.2116743293837111
39,NASDAQ:SYTA,SYTA,"Siyata Mobile, Inc.",siyata-mobile,streaming,stock,['common'],42.29607250755287,3.4,100,1,false,0,USD,-17.073170731707314,4328409,17330429.414634146,USD,,-132.7291,81.57843603428351,0.0,Electronic technology,Electronic Technology,america,2.0,0.12264044916027592
40,NASDAQ:CNTX,CNTX,Context Therapeutics Inc.,context-therapeutics,streaming,stock,['common'],41.99999999999999,0.6172,10000,1,false,0,USD,-3.9825762289981435,912865,55365425.749222144,USD,,-0.3433,74.29619646600779,0.0,Health technology,Health Technology,america,1.0,11.793633854931063
