,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:OP,oceanpal,OP,0.1798,0.03939999999999999,28.06267806267806,147996685,10.113960113960108,0.1749,24.572649572649574,470932662,3250834.160256411,-5.839654997393775,OceanPal Inc.,stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
1,NASDAQ:HCTI,healthcare-triangle,HCTI,0.04,-0.010799999999999997,-21.259842519685034,147442458,-19.488188976377952,0.0302,-40.5511811023622,764080510,12335056.83464567,186.46803746889393,"Healthcare Triangle, Inc.",stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
2,NASDAQ:IXHL,incannex-healthcare,IXHL,1.32,0.25,23.364485981308412,81308306,1.8691588785046744,0.88,-17.757009345794398,466163913,82451925.68224299,-18.70515656475123,Incannex Healthcare Inc.,stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
3,NASDAQ:GIBO,gibo-limited,GIBO,0.0817,-0.013300000000000006,-14.000000000000007,60087869,-0.9473684210526295,0.0745,-21.578947368421055,218383386,14892883.610999998,,GIBO Holdings Limited,stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
4,NASDAQ:WLGS,wang-and-lee-group,WLGS,0.0655,0.012200000000000003,22.88930581613509,40415049,7.879924953095689,0.0601,12.75797373358349,146929193,1908348.4486,,"Wang & Lee Group, Inc.",stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
5,NASDAQ:REPL,replimune,REPL,6.415,2.665,71.06666666666666,38919905,14.66666666666666,7.55,101.33333333333331,202078821,291776905.0,34.05810294178098,"Replimune Group, Inc.",stock,['common'],delayed_streaming_900,100,1,false,0,USD,USD
6,NASDAQ:TNFA,mymd-pharmaceuticals,TNFA,0.1327,-0.021699999999999997,-14.054404145077717,22525956,-4.339378238341976,0.125,-19.041450777202076,76298919,1773010.8484455957,-65.85172240446622,"TNF Pharmaceuticals, Inc.",stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
7,NASDAQ:BGLC,bionexus-gene-lab,BGLC,7.63,3.17,71.0762331838565,19947277,-3.587443946188344,7.18,60.98654708520179,58853875,12899567.071748877,-18.45738632813964,BioNexus Gene Lab Corp,stock,['common'],delayed_streaming_900,100,1,false,0,USD,USD
8,NASDAQ:TYGO,tigo-energy,TYGO,1.67,0.43999999999999995,35.77235772357723,16940290,46.341463414634156,1.47,19.51219512195122,42249903,91163984.90243901,-15.133351686430544,"Tigo Energy, Inc.",stock,['common'],delayed_streaming_900,100,1,false,0,USD,USD
9,NASDAQ:SOFI,sofi,SOFI,20.85,-1.5499999999999972,-6.919642857142845,12853730,-5.357142857142854,21.87,-2.366071428571418,183416985,24174291879.610718,185.25484188682196,"SoFi Technologies, Inc.",stock,['common'],delayed_streaming_900,100,1,false,0,USD,USD
10,NASDAQ:BINI,mullen-automotive,BINI,0.0572,0.0001999999999999988,0.350877192982454,11994869,5.2631578947368345,0.058,1.7543859649122824,130793581,611263.0175438597,,"Bollinger Innovations, Inc.",stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
11,NASDAQ:SGD,safe-and-green-development,SGD,1.7,0.43999999999999995,34.92063492063492,10645727,73.01587301587303,1.93,53.17460317460316,45461465,4037077.4999999995,,Safe and Green Development Corporation,stock,['common'],delayed_streaming_900,100,1,false,0,USD,USD
12,NASDAQ:VYNE,vyne-therapeutics,VYNE,0.39,-1.0499999999999998,-72.91666666666666,8798160,-1.3888888888888902,0.3981,-72.35416666666667,38448367,23997446.0,-35.764171894413806,VYNE Therapeutics Inc.,stock,['common'],delayed_streaming_900,10000,1,false,0,USD,USD
13,NASDAQ:STAK,,STAK,1.81,0.135,8.059701492537313,6137987,27.164179104477604,1.79,6.865671641791043,10591228,,,STAK Inc.,stock,['common'],delayed_streaming_900,100,1,false,0,USD,USD
