,ticker,name,description,logoid,update_mode,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,AMEX:PTHS,PTHS,Channel Therapeutics Corporation,,streaming,stock,['common'],881.1046511627907,16.5,100,1,false,0,USD,-87.77777777777777,27871,8904397.5,USD,,,,0.0,Health technology,Health Technology,america,,11.539926630727315
1,NASDAQ:SONN,SONN,"Sonnet BioTherapeutics Holdings, Inc.",sonnet-biotherapeutics,streaming,stock,['common'],245.38461538461542,4.15,100,1,false,0,USD,242.9752066115703,129868051,3830630.0,USD,,-12.831,69.65073868555129,0.0,Health technology,Health Technology,america,1.0,1838.087508262106
2,NASDAQ:AEBI,AEBI,Aebi Schmidt Holding AG,,streaming,stock,['common'],226.73168316831678,11.18,100,1,false,0,USD,,3921162,,USD,,,,,,,america,,
3,NASDAQ:BGL,BGL,Blue Gold Limited,,streaming,stock,['common'],131.13730929264912,133.0,100,1,false,0,USD,84.85059068797776,439657,909527446.685198,USD,2006.0331825037708,0.0663,-62.68992684299381,0.0,Non-energy minerals,Non-Energy Minerals,america,,5.342574286301038
4,NASDAQ:DAIC,DAIC,"CID HoldCo, Inc.",,streaming,stock,['common'],124.0717029449424,8.19,100,1,false,0,USD,77.6572668112798,44685675,226346544.9956616,USD,,-0.4929,-138.69249394673125,0.0,Miscellaneous,Miscellaneous,america,,111.96170684340406
5,NASDAQ:ATXG,ATXG,Addentax Group Corp.,addentax,streaming,stock,['common'],101.88679245283018,0.6166,10000,1,false,0,USD,-11.560527825588068,35859375,3726588.189328743,USD,,-0.9184,3.862660944206013,0.0,Producer manufacturing,Producer Manufacturing,america,,77.9879179690255
6,NASDAQ:BGLC,BGLC,BioNexus Gene Lab Corp,bionexus-gene-lab,streaming,stock,['common'],100.35971223021585,6.82,100,1,false,0,USD,-38.77917414721724,2096377,12252791.797127469,USD,,-1.1769,27.280029658922388,0.0,Distribution services,Distribution Services,america,,0.40883652787342456
7,NASDAQ:LIXT,LIXT,"Lixte Biotechnology Holdings, Inc.",lixte-biotechnology,streaming,stock,['common'],96.875,2.02,100,1,false,0,USD,71.18644067796612,38079992,5421828.93220339,USD,,-1.4495,39.17841557569654,0.0,Health technology,Health Technology,america,,26.765863451613452
8,NASDAQ:ELPW,ELPW,Elong Power Holding Limited,elong-power-limited,streaming,stock,['common'],80.02322880371662,1.11,100,1,false,0,USD,28.72550156558044,10084841,55562282.54667751,USD,,,,0.0,Producer manufacturing,Producer Manufacturing,america,,55.80846630825464
9,NASDAQ:NTHI,NTHI,"NeOnc Technologies Holdings, Inc.",neonc-technologies,streaming,stock,['common'],77.49999999999997,5.29,100,1,false,0,USD,57.91044776119403,282114,100651639.75,USD,,,,0.0,Health technology,Health Technology,america,,8.1300161670072
