,ticker,name,description,logoid,update_mode,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
0,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,delayed_streaming_900,stock,['common'],31069811822.199997,USD,329.65,100,1,false,0,3.2059108982185753,94250908,1.0729070861658887,1060324870823.6243,USD,181.28574571051473,1.8184,-53.531636512317284,0.0,Consumer durables,america,Consumer Durables,1.8
1,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,delayed_streaming_900,stock,['common'],25250107416.45,USD,172.41,100,1,false,0,-0.3410404624277476,146453845,0.8853146440615134,4206804000000.0,USD,55.535512965050735,3.1045,81.60280783854927,0.023121387283237,Electronic technology,america,Electronic Technology,1.186567
2,NASDAQ:NFLX,NFLX,"Netflix, Inc.",netflix,delayed_streaming_900,stock,['common'],12930693537.6,USD,1209.24,100,1,false,0,-5.095866328668864,10693240,3.1986685126973824,514617843335.13104,USD,57.140966998072045,21.1624,46.8255014465806,0.0,Technology services,america,Technology Services,1.418182
3,NASDAQ:COIN,COIN,"Coinbase Global, Inc.",coinbase,delayed_streaming_900,stock,['common'],11780236186.179998,USD,419.78,100,1,false,0,2.1984175289105226,28062881,2.124249221036559,106920051328.05014,USD,78.66646677410891,5.3362,6.572666813125351,0.0,Finance,america,Finance,1.631579
4,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,delayed_streaming_900,stock,['common'],10817985042.800001,USD,510.05,100,1,false,0,-0.32245456322063265,21209656,1.4039215905878086,3790969129743.6724,USD,39.41471029164027,12.9406,12.125255606002842,0.633183505960524,Technology services,america,Technology Services,1.146154
5,NASDAQ:AAPL,AAPL,Apple Inc.,apple,delayed_streaming_900,stock,['common'],10342421394.48,USD,211.18,100,1,false,0,0.5523283496809811,48974436,1.118935662994511,3154147835141.8315,USD,32.95619469717068,6.4079,-0.35609877464701006,0.480906580325683,Electronic technology,america,Electronic Technology,1.5
6,NYSE:CRCL,CRCL,"Circle Internet Group, Inc.",circle-internet-group-inc,delayed_streaming_900,stock,['common'],9594915701.68,USD,223.78,100,1,false,0,-4.806874255572575,42876556,1.922818235576863,50941303144.46,USD,,,,0.0,Technology services,america,Technology Services,1.764706
7,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,delayed_streaming_900,stock,['common'],9000444859.199999,USD,704.28,100,1,false,0,0.40917580302533535,12779640,1.236141393371207,1770664049880.9883,USD,27.471447294514135,25.6368,47.260915268451576,0.292268430732382,Technology services,america,Technology Services,1.219178
8,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,delayed_streaming_900,stock,['common'],8555356967.87,USD,226.13,100,1,false,0,1.0050026800071468,37833799,1.0143812756394124,2400675631186.5933,USD,36.88124867483241,6.1313,72.19850586979723,0.0,Retail trade,america,Retail Trade,1.098592
9,NASDAQ:HOOD,HOOD,"Robinhood Markets, Inc.",robinhood,delayed_streaming_900,stock,['common'],8124397661.5199995,USD,109.74,100,1,false,0,4.068278805120903,74033148,1.4648999103740201,96842138351.47026,USD,62.633411334969466,1.7521,1104.192439862543,0.0,Finance,america,Finance,1.407407
