,ticker,name,description,logoid,update_mode,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NYSE:BRK.A,BRK.A,Berkshire Hathaway Inc.,berkshire-hathaway,delayed_streaming_900,stock,['common'],347681000000.0,USD,714175.0,100,1,false,0,USD,0.06589279667367591,252,1028160148681.6128,12.687552962217223,56289.4202,10.765466166805247,0.0,Finance,Finance,america,1.666667,0.6082548877624909
1,NASDAQ:AMZN,AMZN,"Amazon.com, Inc.",amazon,delayed_streaming_900,stock,['common'],98251000000.0,USD,230.19,100,1,false,0,USD,-0.35496298861520853,32982831,2443777908061.7544,37.54342472232642,6.1313,72.19850586979723,0.0,Retail trade,Retail Trade,america,1.098592,0.9506999906471593
2,NASDAQ:GOOG,GOOG,Alphabet Inc.,alphabet,delayed_streaming_900,stock,['common'],95148000000.0,USD,197.44,100,1,false,0,USD,0.5141780787048774,21150512,2383678012949.2124,21.029983490440433,9.3885,34.66972674460303,0.412360637377183,Technology services,Technology Services,america,1.226027,0.7484646989667536
3,NASDAQ:IBKR,IBKR,"Interactive Brokers Group, Inc.",interactive-brokers-group,delayed_streaming_900,stock,['common'],86717000000.0,USD,66.22,100,1,false,0,USD,1.564417177914104,3832681,28861040500.883434,34.68468468468468,1.9092,21.01159916333903,0.410276073619632,Finance,Finance,america,1.4,0.5572891166350092
4,NASDAQ:MSFT,MSFT,Microsoft Corporation,microsoft,delayed_streaming_900,stock,['common'],79618000000.0,USD,513.24,100,1,false,0,USD,0.13071385371753302,26379329,3814678909000.5156,39.66122127258396,12.9406,12.125255606002842,0.632108785141542,Technology services,Technology Services,america,1.148438,1.606449406822651
5,NYSE:SCHW,SCHW,Charles Schwab Corporation (The),schwab,delayed_streaming_900,stock,['common'],77800000000.0,USD,98.57,100,1,false,0,USD,0.6740884485752187,5962778,179098772808.2154,26.537974853942867,3.7143,54.33165745626793,1.06219997957308,Finance,Finance,america,1.340909,0.5352977748495749
6,NASDAQ:META,META,"Meta Platforms, Inc.",meta-platforms,delayed_streaming_900,stock,['common'],70301000000.0,USD,695.21,100,1,false,0,USD,-0.6842857142857091,27074384,1747860795776.243,27.117658990201587,25.6368,47.260915268451576,0.292857142857143,Technology services,Technology Services,america,1.222222,2.5560501928103445
7,NYSE:AXP,AXP,American Express Company,american-express,delayed_streaming_900,stock,['common'],57937000000.0,USD,303.41,100,1,false,0,USD,-1.6626693459519009,3132391,211137643320.00027,21.302095034823637,14.2432,6.257646742860547,0.946392688144163,Finance,Finance,america,1.734375,1.1768390614610136
8,NASDAQ:NVDA,NVDA,NVIDIA Corporation,nvidia,delayed_streaming_900,stock,['common'],53691000000.0,USD,179.27,100,1,false,0,USD,2.142328072474514,174306531,4374187863095.5737,57.745208568207445,3.1045,81.60280783854927,0.0227907241752607,Electronic technology,Electronic Technology,america,1.189394,1.1762785223407688
9,NASDAQ:AAPL,AAPL,Apple Inc.,apple,delayed_streaming_900,stock,['common'],48498000000.0,USD,209.05,100,1,false,0,USD,-1.0507880910683007,45511708,3122334524372.8984,32.623792506125255,6.4079,-0.35609877464701006,0.478061248639182,Electronic technology,Electronic Technology,america,1.5,0.9790306369868991
10,NASDAQ:TSLA,TSLA,"Tesla, Inc.",tesla,delayed_streaming_900,stock,['common'],37341000000.0,USD,319.04,100,1,false,0,USD,-0.6724782067247722,83930692,1029047279968.0659,184.75793375028957,1.7268,-51.50391776897801,0.0,Consumer durables,Consumer Durables,america,1.845455,0.8257829430930411
11,NYSE:F,F,Ford Motor Company,ford,delayed_streaming_900,stock,['common'],35226000000.0,USD,10.87,100,1,false,0,USD,-1.895306859205784,79866858,43226693672.5,8.709935897435896,1.248,28.659793814432994,6.76895306859206,Consumer durables,Consumer Durables,america,2.019231,1.146471756216782
12,NYSE:GM,GM,General Motors Company,general-motors,delayed_streaming_900,stock,['common'],32282000000.0,USD,52.11,100,1,false,0,USD,0.0,7854244,49612775772.0,8.260676579689926,6.3082,-29.071937754390703,0.978698906160046,Consumer durables,Consumer Durables,america,1.612903,0.6224599377171067
13,NYSE:BA,BA,Boeing Company (The),boeing,delayed_streaming_900,stock,['common'],22967000000.0,USD,225.84,100,1,false,0,USD,-0.10615711252654329,9354568,170284601955.17517,,-16.5217,-193.5677606211908,0.0,Electronic technology,Electronic Technology,america,1.366667,1.2237568721438659
14,NYSE:V,V,Visa Inc.,visa,delayed_streaming_900,stock,['common'],21876000000.0,USD,350.91,100,1,false,0,USD,-0.10817273477753293,12129680,680377129494.6445,35.529073475958576,9.8767,7.294789901360101,0.651883059580404,Finance,Finance,america,1.290698,2.3989903010396922
15,NYSE:BN,BN,Brookfield Corporation,brookfield,delayed_streaming_900,stock,['common'],21832058148.57,USD,67.47,100,1,false,0,USD,-0.4720460244873984,2716817,111246269549.67831,244.71141882744877,0.275712512,-54.16701778202436,0.508252811997858,Finance,Finance,america,1.363636,0.9210540144217527
16,NASDAQ:INTC,INTC,Intel Corporation,intel,delayed_streaming_900,stock,['common'],21206000000.0,USD,20.34,100,1,false,0,USD,-0.34296913277805136,67420149,89028179334.29103,,-4.7628,-2174.3902439024387,2.44977951984321,Electronic technology,Electronic Technology,america,2.055556,0.7354218318928147
17,NYSE:SYF,SYF,Synchrony Financial,synchrony,delayed_streaming_900,stock,['common'],19457000000.0,USD,70.26,100,1,false,0,USD,-1.458625525946693,3586087,26140765014.041237,8.537370742554408,8.2297,14.264887605348282,1.4726507713885,Finance,Finance,america,1.416667,0.9473240633256772
18,NYSE:JNJ,JNJ,Johnson & Johnson,johnson-and-johnson,delayed_streaming_900,stock,['common'],18880000000.0,USD,167.26,100,1,false,0,USD,-0.5056213193742327,6189161,402818760388.4574,17.888770053475934,9.35,35.14880823323648,2.98614002736304,Health technology,Health Technology,america,1.634615,0.6192050148678873
19,NYSE:XOM,XOM,Exxon Mobil Corporation,exxon,delayed_streaming_900,stock,['common'],18512000000.0,USD,111.9,100,1,false,0,USD,-0.8681785967398917,12996257,482248610287.80835,14.804328843965814,7.5586,-7.258717577482757,3.4727143869596,Energy minerals,Energy Minerals,america,1.483333,0.843157350596896
20,NYSE:KKR,KKR,KKR & Co. Inc.,kkr,delayed_streaming_900,stock,['common'],18393465000.0,USD,150.43,100,1,false,0,USD,-0.37748344370860476,3205786,133979252848.94986,65.2143755148047,2.3067,-48.30460993702517,0.470198675496689,Finance,Finance,america,1.282609,0.9562130195870315
21,NASDAQ:BKNG,BKNG,Booking Holdings Inc. Common Stock,booking,delayed_streaming_900,stock,['common'],17595000000.0,USD,5612.91,100,1,false,0,USD,0.39600985195240396,371683,182645981393.03595,39.03861776177784,143.7784,0.6681645464596085,0.656439095151473,Consumer services,Consumer Services,america,1.397436,2.048451934406859
22,NYSE:CRM,CRM,"Salesforce, Inc.",salesforce,delayed_streaming_900,stock,['common'],17408000000.0,USD,264.81,100,1,false,0,USD,-0.9648827555256309,3928134,253158373868.8778,41.41992398291962,6.3933,14.98534199025197,0.610344440704589,Technology services,Technology Services,america,1.241379,0.7172282556747517
23,NYSE:PFE,PFE,"Pfizer, Inc.",pfizer,delayed_streaming_900,stock,['common'],17317000000.0,USD,23.81,100,1,false,0,USD,-2.016460905349802,35649465,135368553606.36334,17.256124075953036,1.3798,,6.99588477366255,Health technology,Health Technology,america,1.72,0.9316175991513933
24,NASDAQ:CSCO,CSCO,"Cisco Systems, Inc.",cisco,delayed_streaming_900,stock,['common'],17147000000.0,USD,68.275,100,1,false,0,USD,0.46350794585051797,15518175,270368879676.86584,27.98155737704918,2.44,-17.800835466918205,2.36904061212478,Electronic technology,Electronic Technology,america,1.5,1.001889914432477
