,ticker,name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,AMEX:PTHS,PTHS,Channel Therapeutics Corporation,,streaming,stock,['common'],8904397.5,USD,16.5,100,1,false,0,USD,-87.77777777777777,27871,,,,0.0,Health technology,Health Technology,america,,11.539926630727315
1,NYSE:CNC,CNC,Centene Corporation,centene,streaming,stock,['common'],16809029685.253662,USD,33.78,100,1,false,0,USD,-40.37069726390114,93562265,5.029480078613543,6.7164,33.41543840133487,0.0,Health services,Health Services,america,1.613636,15.323647633620768
2,NASDAQ:BGLC,BGLC,BioNexus Gene Lab Corp,bionexus-gene-lab,streaming,stock,['common'],12252791.797127469,USD,6.82,100,1,false,0,USD,-38.77917414721724,2096377,,-1.1769,27.280029658922388,0.0,Distribution services,Distribution Services,america,,0.40883652787342456
3,NASDAQ:RCT,RCT,RedCloud Holdings plc,redcloud-plc,streaming,stock,['common'],124719110.69999997,USD,2.82,100,1,false,0,USD,-34.265734265734274,1090058,,,,0.0,Technology services,Technology Services,america,1.0,0.11183557671600072
4,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],5122905050.832876,USD,10.36,100,1,false,0,USD,-29.04109589041096,1681709,,-0.3142,13.204419889502766,0.0,Health technology,Health Technology,america,,0.9986498672848519
5,NASDAQ:DOGZ,DOGZ,Dogness (International) Corporation,dogness-international,streaming,stock,['common'],121577784.2745098,USD,9.55,100,1,false,0,USD,-25.098039215686267,806667,,-0.396,2.750491159135557,0.0,Consumer non-durables,Consumer Non-Durables,america,,1.4587291340035045
6,NYSE:MOH,MOH,Molina Healthcare Inc,molina-healthcare,streaming,stock,['common'],12953800543.873453,USD,239.0,100,1,false,0,USD,-21.969375428515463,3101843,11.544666750393677,20.7022,12.341002821792927,0.0,Health services,Health Services,america,1.684211,4.816385794948843
7,NASDAQ:SOND,SOND,Sonder Holdings Inc.,sonder,streaming,stock,['common'],35692785.73760933,USD,2.77,100,1,false,0,USD,-19.241982507288633,325762,,,,0.0,Consumer services,Consumer Services,america,,0.5558989326792368
8,NYSE:OSCR,OSCR,"Oscar Health, Inc.",oscar-health,streaming,stock,['common'],3642489102.2611256,USD,16.62,100,1,false,0,USD,-18.728606356968207,77946749,59.655419956927496,0.2786,,0.0,Health services,Health Services,america,1.9,2.6193386610809126
9,NASDAQ:MB,MB,MasterBeef Group,masterbeef,streaming,stock,['common'],129005600.0,USD,7.52,100,1,false,0,USD,-15.883668903803134,11069,30.40841083704003,0.2473,,0.0,Consumer services,Consumer Services,america,,0.3225674844748552
10,NASDAQ:JEM,JEM,707 Cayman Holdings Limited,,streaming,stock,['common'],,USD,3.895,100,1,false,0,USD,-15.692640692640694,353733,,,,,Distribution services,Distribution Services,america,,1.8964506923248894
11,NASDAQ:LIMN,LIMN,"Liminatus Pharma, Inc.",liminatus-pharma,streaming,stock,['common'],229188926.47632852,USD,8.81,100,1,false,0,USD,-14.87922705314009,285888,,-0.2868,-46.02851323828921,0.0,Health technology,Health Technology,america,,0.7181845221347781
12,NASDAQ:GNLN,GNLN,"Greenlane Holdings, Inc.",greenlane,streaming,stock,['common'],5212540.246013668,USD,3.76,100,1,false,0,USD,-14.350797266514807,1646217,,-5850.4725,92.53531373643298,0.0,Distribution services,Distribution Services,america,,0.47438282887336736
13,NASDAQ:TTGT,TTGT,"TechTarget, Inc.",techtarget,streaming,stock,['common'],494346432.36068696,USD,6.915,100,1,false,0,USD,-12.022900763358782,1185278,,,,0.0,Technology services,Technology Services,america,1.5,2.2292538528364223
14,NYSE:ELV,ELV,"Elevance Health, Inc.",anthem,streaming,stock,['common'],79133595893.49037,USD,350.25,100,1,false,0,USD,-11.499393571861733,4805803,13.665626219274289,25.63,-3.1474252632931465,1.68789165150596,Health services,Health Services,america,1.347826,3.06582381763023
15,NASDAQ:ISPR,ISPR,Ispire Technology Inc.,ispire-technology,streaming,stock,['common'],161721639.0250784,USD,2.83,100,1,false,0,USD,-11.285266457680247,241711,,-0.491,-106.12930310663309,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.8381414095325006
16,NASDAQ:AVAH,AVAH,Aveanna Healthcare Holdings Inc.,aveanna-healthcare,streaming,stock,['common'],870118601.3280001,USD,4.46,100,1,false,0,USD,-10.8,706865,256.32183908045977,0.0174,,0.0,Health services,Health Services,america,2.111111,1.443001575560561
17,NASDAQ:MRNO,MRNO,Murano Global Investments PLC,murano-global-investments-plc,streaming,stock,['common'],794742977.9143621,USD,10.02,100,1,false,0,USD,-10.615521855486183,1862,,,,0.0,Consumer services,Consumer Services,america,,0.07383204992981593
18,NYSE:UNF,UNF,Unifirst Corporation,unifirst,streaming,stock,['common'],3054155562.401607,USD,171.07,100,1,false,0,USD,-10.157029567774805,304196,21.009775987423854,8.1424,18.849802948474682,0.724751851268316,Consumer services,Consumer Services,america,2.2,1.9013295731265218
19,NASDAQ:RAYA,RAYA,Erayak Power Solution Group Inc.,erayak-power-solution,streaming,stock,['common'],103575759.84374999,USD,2.3,100,1,false,0,USD,-10.156250000000009,518033,,-0.0721,-170.96456692913387,0.0,Producer manufacturing,Producer Manufacturing,america,,3.215523159602691
20,NASDAQ:NLSP,NLSP,NLS Pharmaceutics Ltd.,,streaming,stock,['common'],9245938.034965035,USD,2.57,100,1,false,0,USD,-10.139860139860142,448457,,-2.629,80.66911764705883,0.0,Health technology,Health Technology,america,,1.1919240136049178
21,NYSE:BV,BV,"BrightView Holdings, Inc.",brightview,streaming,stock,['common'],1443795079.1216617,USD,15.15,100,1,false,0,USD,-10.08902077151336,4189763,,-0.0228,-110.56044465030108,0.0,Commercial services,Commercial Services,america,1.611111,5.5483246687171475
22,NASDAQ:EPSM,EPSM,Epsium Enterprise Limited,epsium-enterprise-limited,streaming,stock,['common'],212320937.20000002,USD,15.8,100,1,false,0,USD,-9.71428571428571,26205,,,,0.0,Distribution services,Distribution Services,america,,0.322899030748416
23,NASDAQ:GTBP,GTBP,"GT Biopharma, Inc.",gt-biopharma,streaming,stock,['common'],9746193.430588236,USD,3.096,100,1,false,0,USD,-8.94117647058823,85593,,-5.7142,18.84737193415988,0.0,Health technology,Health Technology,america,1.0,1.042425054348157
24,NYSE:TK,TK,Teekay Corporation Ltd.,teekay-tankers-ltd,streaming,stock,['common'],630883491.0748793,USD,7.55,100,1,false,0,USD,-8.81642512077294,1155039,,,,0.0,Transportation,Transportation,america,,1.0281822813944637
25,NASDAQ:PN,PN,Skycorp Solar Group Limited,skycorp-solar-limited,streaming,stock,['common'],64044000.0,USD,2.372,100,1,false,0,USD,-8.769230769230777,49111,,,,0.0,Utilities,Utilities,america,,1.471446548418025
26,NASDAQ:SSII,SSII,SS Innovations International Inc.,ss-innovations-international,streaming,stock,['common'],1000932515.5830388,USD,5.17,100,1,false,0,USD,-8.65724381625442,140102,,-0.0862,57.536945812807886,0.0,Health technology,Health Technology,america,,0.151165256008895
27,NASDAQ:ASTI,ASTI,"Ascent Solar Technologies, Inc",ascent-solar,streaming,stock,['common'],4080957.051724138,USD,2.12,100,1,false,0,USD,-8.620689655172404,599349,,-3.589,98.95021491490424,0.0,Electronic technology,Electronic Technology,america,,0.045400944450300795
28,NASDAQ:SHPH,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",,streaming,stock,['common'],4249189.792626728,USD,3.97,100,1,false,0,USD,-8.525345622119808,170688,,-81.201,14.230939856771672,0.0,Health technology,Health Technology,america,,0.8078861287985032
29,NYSE:IHS,IHS,IHS Holding Limited,ihs-holding,streaming,stock,['common'],1933957547.5078864,USD,5.8,100,1,false,0,USD,-8.517350157728707,2068757,,-0.1372,98.69927948426242,0.0,Industrial services,Industrial Services,america,1.142857,2.318149556474358
30,NASDAQ:SQFT,SQFT,"Presidio Property Trust, Inc.",presidio-property-trust-9375-series-d-cumulative-redeemable-perpetual-preferred-stock-001-par-value-per-share,streaming,stock,['common'],6173556.707142858,USD,5.14,100,1,false,0,USD,-8.214285714285714,8974,,-16.3848,-584.6140195208518,0.0,Finance,Finance,america,,0.43641492000194526
31,NASDAQ:BLIV,BLIV,BeLive Holdings,belive,streaming,stock,['common'],36723030.760000005,USD,3.38,100,1,false,0,USD,-8.184608698014287,23026,,-0.4095,-157.22361809045222,0.0,Technology services,Technology Services,america,,0.7697888145599942
32,NASDAQ:GAIA,GAIA,"Gaia, Inc.",gaia-new,streaming,stock,['common'],106558708.22510822,USD,4.25,100,1,false,0,USD,-8.008658008658012,46810,,-0.2207,5.884861407249458,0.0,Commercial services,Commercial Services,america,1.0,0.17403072027006178
33,NYSE:GNE,GNE,Genie Energy Ltd.,genie-energy-ltd,streaming,stock,['common'],661738144.9943966,USD,24.65,100,1,false,0,USD,-7.919312663429216,279384,43.443778639407824,0.5674,13.208300079808469,1.12065745237206,Utilities,Utilities,america,1.0,0.6788543470305832
34,NASDAQ:SOPH,SOPH,SOPHiA GENETICS SA,sophia-genetics-sa,streaming,stock,['common'],203166450.67477208,USD,3.04,100,1,false,0,USD,-7.598784194528875,59218,,-0.9957,11.327811915575738,0.0,Technology services,Technology Services,america,1.0,0.2418806714396348
35,AMEX:AXIL,AXIL,"AXIL Brands, Inc.",axil-brands,streaming,stock,['common'],33249260.628465805,USD,5.0,100,1,false,0,USD,-7.578558225508321,19438,21.645021645021643,0.231,58.110882956878854,0.0,Consumer non-durables,Consumer Non-Durables,america,,1.1365656282159229
36,NYSE:CRCL,CRCL,"Circle Internet Group, Inc.",circle-internet-group-inc,streaming,stock,['common'],40513109842.79001,USD,177.97,100,1,false,0,USD,-7.562457798784607,18543728,,,,0.0,Technology services,Technology Services,america,1.714286,0.3292365226835147
37,AMEX:HUSA,HUSA,Houston American Energy Corporation,houston-american-energy,streaming,stock,['common'],19656366.517055657,USD,10.3,100,1,false,0,USD,-7.540394973070017,381676,,-7.9502,-160.20161026379526,0.0,Energy minerals,Energy Minerals,america,,0.08624886343537515
38,NASDAQ:CHYM,CHYM,"Chime Financial, Inc.",chime-financial-inc,streaming,stock,['common'],10936290685.49,USD,30.01,100,1,false,0,USD,-7.347946897190488,4533997,,-0.1142,72.40879439478134,0.0,Technology services,Technology Services,america,2.0,0.9430089050548722
39,NASDAQ:SYTA,SYTA,"Siyata Mobile, Inc.",siyata-mobile,streaming,stock,['common'],28191395.801169593,USD,3.17,100,1,false,0,USD,-7.309941520467836,2948558,,-1204.1894,83.28697052994524,0.0,Electronic technology,Electronic Technology,america,2.0,0.7425677818706417
40,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],679335172.9393778,USD,122.29,100,1,false,0,USD,-7.2154779969651015,294799,10.272758583033022,11.9043,,0.0,Health services,Health Services,america,1.0,1.322616870062322
41,NASDAQ:ANNA,ANNA,"AleAnna, Inc.",aleanna,streaming,stock,['common'],390594102.19365084,USD,5.86,100,1,false,0,USD,-6.984126984126976,53936,,-0.414,-363.86233269598466,0.0,Finance,Finance,america,,1.6694420542407715
42,NASDAQ:CLRO,CLRO,"ClearOne, Inc.",,streaming,stock,['common'],16899999.689885497,USD,9.75,100,1,false,0,USD,-6.965648854961835,496485,,-6.1502,-504.44226044226036,0.0,Consumer durables,Consumer Durables,america,,0.1248619780771957
