,ticker,logoid,name,premarket_close,premarket_change_abs,premarket_change,premarket_volume,premarket_gap,close,change,volume,market_cap_basic,Perf.1Y.MarketCap,description,type,typespecs,update_mode,pricescale,minmov,fractional,minmove2,fundamental_currency_code,currency
0,NASDAQ:LRHC,la-rosa,LRHC,0.2233,0.1432,178.7765293383271,363711369,0.12484394506865043,0.15,87.26591760299624,648572736,8747690.0,-64.4648491561699,La Rosa Holdings Corp.,stock,['common'],streaming,10000,1,false,0,USD,USD
1,NASDAQ:GITS,global-interactive-technologies,GITS,4.11,2.4800000000000004,152.14723926380373,12009091,13.496932515337438,3.84,135.58282208588957,46212642,11291143.679999998,,"Global Interactive Technologies, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
2,NASDAQ:LIXT,lixte-biotechnology,LIXT,3.0289,1.0089000000000001,49.94554455445545,7410585,2.970297029702973,2.83,40.099009900990104,64132964,7595929.0,-63.35539687418391,"Lixte Biotechnology Holdings, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
3,NASDAQ:EMPG,,EMPG,6.3301,1.9801000000000002,45.51954022988507,3184756,5.74712643678161,3.91,-10.114942528735622,8971385,31768750.0,,Empro Group Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
4,NASDAQ:CV,,CV,4.9,1.4000000000000004,40.00000000000001,2161802,5.71428571428572,4.4,25.714285714285722,6732221,179713600.0,,"CapsoVision, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
5,NASDAQ:MDBH,mdb-capital-llc,MDBH,6.0,1.7000000000000002,39.53488372093024,200,30.930232558139537,5.115,18.953488372093034,8518,50897478.0,-41.205488318334936,"MDB Capital Holdings, LLC",stock,['common'],streaming,100,1,false,0,USD,USD
6,NASDAQ:MINM,minim,MINM,3.67,1.0,37.453183520599254,12940038,34.83146067415731,3.28,22.846441947565538,28983018,16117238.000000002,47.88054841396234,"Minim, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
7,NASDAQ:CMND,clearmind-medicine,CMND,1.1902,0.2871999999999999,31.805094130675513,25109200,2.990033222591365,1.1,21.81616832779624,41810393,5917385.000000001,-0.6565920748572044,Clearmind Medicine Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
8,NASDAQ:WINT,windtree-therapeutics,WINT,0.9932,0.22319999999999995,28.987012987012978,45969584,0.9870129870129793,0.9292,20.675324675324678,81518198,3402070.0000000005,12.285684770315626,"Windtree Therapeutics, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
9,NASDAQ:AEBI,,AEBI,14.18,3.0,26.833631484794275,648017,44.72271914132379,13.61,21.735241502683362,5216171,,,Aebi Schmidt Holding AG,stock,['common'],streaming,100,1,false,0,USD,USD
10,NYSE:XPOF,xponential-fitness,XPOF,9.0,1.54,20.64343163538874,155124,21.581769436997323,10.1,35.388739946380696,2684073,490001535.99999994,-51.762252349490424,"Xponential Fitness, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
11,NASDAQ:SBET,sharplink-gaming,SBET,13.9688,1.9938000000000002,16.649686847599167,5830778,1.7954070981210843,12.66,5.720250521920672,33808274,818481276.0,23771.945233409388,"SharpLink Gaming, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
12,NASDAQ:BTOG,bit-origin-limited,BTOG,0.1954,0.026499999999999996,15.689757252812313,38997123,0.0592066311426979,0.172,1.8354055654233223,63880642,10012311.0,-95.06156622202433,Bit Origin Limited,stock,['common'],streaming,10000,1,false,0,USD,USD
13,NASDAQ:MLGO,microalgo,MLGO,0.7051,0.08509999999999995,13.725806451612895,9261597,8.161290322580642,0.682,10.000000000000009,48101590,47110024.00000001,66.85708671144344,"MicroAlgo, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
14,NYSE:OLO,olo,OLO,10.1,1.1899999999999995,13.355780022446684,1100371,0.1122334455667765,10.12,13.580246913580234,43516475,1692043341.0,95.24518956407925,Olo Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
15,NASDAQ:JEM,,JEM,4.41,0.5150000000000001,13.222079589216948,100,13.222079589216948,4.91,26.05905006418486,180382,,,707 Cayman Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
16,NASDAQ:LIMN,liminatus-pharma,LIMN,9.97,1.1600000000000001,13.166855845629966,10711,10.896708286038582,9.02,2.3836549375709315,196150,234652003.0,351.0509578461932,"Liminatus Pharma, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
17,AMEX:APUS,apimeds-pharmaceuticals-us,APUS,1.95,0.20999999999999996,12.068965517241377,100,12.068965517241377,1.78,2.2988505747126458,15457,20605249.740000002,,"Apimeds Pharmaceuticals US, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
18,NASDAQ:OST,ostin-technology-co-ltd,OST,0.1449,0.014899999999999997,11.46153846153846,6761945,3.7692307692307594,0.166,27.692307692307693,274056839,19609584.0,11602.117582836223,"Ostin Technology Group Co., Ltd.",stock,['common'],streaming,10000,1,false,0,USD,USD
19,NASDAQ:LINK,interlink-electronics,LINK,8.5,0.8600000000000003,11.256544502617807,1100,11.387434554973824,7.0,-8.376963350785337,53929,69049498.0,3.258648420908232,"Interlink Electronics, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
20,NASDAQ:ABVE,above-food-ingredients,ABVE,0.934,0.09400000000000008,11.1904761904762,25491,0.011904761904760594,0.7438,-11.452380952380947,538017,38076496.0,2.5303108260753375,Above Food Ingredients Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
21,NASDAQ:CLRB,cellectar-biosciences,CLRB,5.239,0.5089999999999995,10.761099365750516,24990,4.862579281183923,4.8,1.4799154334037925,238953,8697787.0,-84.52851086806403,"Cellectar Biosciences, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
22,NASDAQ:PASG,passage-bio,PASG,0.45,0.04370000000000002,10.755599310854052,2146,4.996308146689635,0.4612,13.512183115924195,499654,28662784.0,-56.67908938139922,"Passage Bio, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
23,NASDAQ:WLGS,wang-and-lee-group,WLGS,0.042,0.0040000000000000036,10.526315789473694,4305766,10.263157894736844,0.0398,4.7368421052631655,52921989,1263764.8628,,"Wang & Lee Group, Inc.",stock,['common'],streaming,10000,1,false,0,USD,USD
24,NASDAQ:ASTL,algoma-steel,ASTL,7.8,0.6899999999999995,9.704641350210963,2619,0.0,7.09,-0.2812939521800346,303199,743980703.1079957,-1.3327139931187877,Algoma Steel Group Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
25,NASDAQ:MIRA,mira-pharmaceuticals,MIRA,1.36,0.1200000000000001,9.677419354838717,9085636,40.322580645161295,1.2,-3.2258064516129057,18912879,20862168.0,,"MIRA Pharmaceuticals, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
26,NASDAQ:MB,masterbeef,MB,8.23,0.7100000000000009,9.44148936170214,29845,6.382978723404261,8.2,9.042553191489358,81275,140671000.0,,MasterBeef Group,stock,['common'],streaming,100,1,false,0,USD,USD
27,NASDAQ:DDOG,datadog,DDOG,147.5086,12.49860000000001,9.257536478779357,1275320,11.102881268054226,155.15,14.917413524924092,29995486,53581554380.00001,11.997584068529752,"Datadog, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
28,NASDAQ:ECX,ecarx,ECX,2.4,0.19999999999999973,9.09090909090908,1938360,4.090909090909084,2.16,-1.8181818181818195,10687668,807256941.0,41.212262919604605,ECARX Holdings Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
29,NASDAQ:AGH,aureus-greenway,AGH,0.6226,0.05020000000000002,8.770090845562548,1240,6.324248777078967,0.5771,0.8211041229909026,22734,,,Aureus Greenway Holdings Inc.,stock,['common'],streaming,10000,1,false,0,USD,USD
30,NASDAQ:RGC,regencell-bioscience,RGC,11.25,0.8900000000000006,8.590733590733597,80922,-0.09652509652509447,22.99,121.91119691119692,18795831,11368299505.0,34249.10713716247,Regencell Bioscience Holdings Limited,stock,['common'],streaming,100,1,false,0,USD,USD
31,NASDAQ:CLRO,,CLRO,10.57,0.8200000000000003,8.410256410256412,10779,-1.538461538461542,10.0,2.564102564102564,156924,17333333.0,-40.92561716958433,"ClearOne, Inc.",stock,['common'],streaming,100,1,false,0,USD,USD
32,NASDAQ:VOR,vor-biopharma,VOR,1.57,0.1200000000000001,8.275862068965525,741322,7.586206896551731,1.91,31.72413793103448,24487173,238672691.0,-63.033151060413516,Vor Biopharma Inc.,stock,['common'],streaming,100,1,false,0,USD,USD
33,NYSE:AMN,amn-healthcare-services,AMN,23.83,1.8199999999999967,8.268968650613342,680,4.997728305315755,21.92,-0.40890504316219833,367630,839197751.0,-58.33983795363832,AMN Healthcare Services Inc,stock,['common'],streaming,100,1,false,0,USD,USD
