,ticker,name,description,logoid,update_mode,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
0,NASDAQ:TROO,TROO,"TROOPS, Inc.",troops,streaming,stock,['common'],9403.12196503723,1.34,10000,1,false,0,USD,106.15384615384616,92947980,73131603.0,USD,,-0.1312,-58.83777239709443,0.0,Finance,Finance,america,
1,NASDAQ:SQFT,SQFT,"Presidio Property Trust, Inc.",presidio-property-trust-9375-series-d-cumulative-redeemable-perpetual-preferred-stock-001-par-value-per-share,streaming,stock,['common'],2485.0540583840257,13.6,100,1,false,0,USD,166.14481409001954,51187392,6137524.0,USD,,-16.3848,-584.6140195208518,0.0,Finance,Finance,america,
2,NASDAQ:PMN,PMN,ProMIS Neurosciences Inc.,promis-neurosciences,streaming,stock,['common'],922.5392079324347,0.52,10000,1,false,0,USD,33.19638013222303,97282313,16998379.512347564,USD,,-0.0423,94.9401913875598,0.0,Health technology,Health Technology,america,1.0
3,NASDAQ:KAVL,KAVL,"Kaival Brands Innovations Group, Inc.",kaival-brands-innovations,streaming,stock,['common'],534.5815877522573,0.6799,10000,1,false,0,USD,29.38154138915319,20786617,7847611.516650809,USD,,-1.1628,59.46596019102729,0.0,Distribution services,Distribution Services,america,
4,NASDAQ:VSEE,VSEE,"VSee Health, Inc.",vsee-health,streaming,stock,['common'],443.69511685174,1.38,100,1,false,0,USD,13.114754098360649,22919160,21617394.590163935,USD,,,,0.0,Technology services,Technology Services,america,
5,AMEX:PHGE,PHGE,BiomX Inc.,biomx,streaming,stock,['common'],273.9225769866704,0.429,10000,1,false,0,USD,3.3734939759036173,53328973,11229637.351807227,USD,,-1.5084,72.09302325581396,0.0,Health technology,Health Technology,america,1.0
6,NASDAQ:TLPH,TLPH,"Talphera, Inc.",acelrx-pharmaceuticals,streaming,stock,['common'],241.51984518957647,0.4739,10000,1,false,0,USD,-8.86538461538462,14939524,9716591.334423078,USD,,-0.444,49.93798624422144,0.0,Health technology,Health Technology,america,1.0
7,NASDAQ:IBG,IBG,Innovation Beverage Group Limited,innovation-beverage-limited,streaming,stock,['common'],234.47083850024273,1.03,10000,1,false,0,USD,74.57627118644069,81531513,9559569.05,USD,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,
8,NASDAQ:MGRM,MGRM,Monogram Technologies Inc.,monogram-orthopaedics,streaming,stock,['common'],215.19597562661124,5.87,100,1,false,0,USD,78.419452887538,14324391,209488149.1,USD,,-0.4908,8.003748828491089,0.0,Health technology,Health Technology,america,1.0
9,NASDAQ:SINT,SINT,"SiNtx Technologies, Inc.",sintx-technologies,streaming,stock,['common'],197.55876644382144,2.97,100,1,false,0,USD,-10.810810810810807,3572712,7450856.837837839,USD,,-13.1212,96.62520576131688,0.0,Health technology,Health Technology,america,1.0
