,ticker,name,description,logoid,update_mode,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,streaming,stock,['common'],17988.211945579653,16.565,100,1,false,0,USD,-4.798850574712628,1068587,8191208309.576149,USD,,-0.3142,13.204419889502766,0.0,Health technology,Health Technology,america,,0.30053146004464937
1,NASDAQ:WW,WW,"WW International, Inc.",,streaming,stock,['common'],3309.4827586206898,39.55,100,1,false,0,USD,0.5082592121982102,112101,3175085865.0,USD,,-0.8823,79.56266938454056,0.0,Consumer services,Consumer Services,america,1.0,0.04993510276338661
2,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,streaming,stock,['common'],3264.9122807017548,19.18,100,1,false,0,USD,0.20898641588296316,10102172,3028739235.044932,USD,,-0.4776,-39.97655334114889,0.0,Technology services,Technology Services,america,1.5,0.4207131314322552
3,NASDAQ:NUTX,NUTX,Nutex Health Inc.,nutex-health,streaming,stock,['common'],2554.8532731376977,117.61,100,1,false,0,USD,1.6508210890233335,225632,653337196.6227313,USD,9.879623329385181,11.9043,,0.0,Health services,Health Services,america,1.0,0.5921639683636127
4,NASDAQ:DFDV,DFDV,DeFi Development Corp.,janover,streaming,stock,['common'],2545.4014184075536,24.64,100,1,false,0,USD,9.171466548515731,2657572,363212787.97696054,USD,,-0.2584,51.42857142857142,0.0,Finance,Finance,america,1.0,1.7568667997199663
5,NASDAQ:BSGM,BSGM,"BioSig Technologies, Inc.",biosig-technologies,streaming,stock,['common'],1503.2831737346103,5.86,100,1,false,0,USD,-7.131537242472255,2158537,159946374.5736926,USD,,-0.6233,80.60249587651325,0.0,Health technology,Health Technology,america,1.0,1.406949592633642
6,NASDAQ:DGNX,DGNX,Diginex Limited,diginex-limited,streaming,stock,['common'],1379.342723004695,63.02,100,1,false,0,USD,15.633027522935786,113797,1449066944.2599998,USD,,,,0.0,Technology services,Technology Services,america,,3.609337583456238
7,NYSE:QBTS,QBTS,D-Wave Quantum Inc.,d-wave-quantum,streaming,stock,['common'],1304.3859649122808,16.01,100,1,false,0,USD,-2.3184868822452653,28329988,5002712777.176937,USD,,-0.6043,-13.504883546205853,0.0,Electronic technology,Electronic Technology,america,1.0,0.6582560238839644
8,NASDAQ:RGTI,RGTI,"Rigetti Computing, Inc.",rigetti-computing-redeemable,streaming,stock,['common'],1152.884615384615,13.03,100,1,false,0,USD,-3.5529237601776495,25768127,3810529084.0991855,USD,,-0.6999,-33.51774132010682,0.0,Electronic technology,Electronic Technology,america,1.0625,0.6352285814337174
9,AMEX:TGEN,TGEN,Tecogen Inc.,tecogen,streaming,stock,['common'],1080.9143402943603,8.16,100,1,false,0,USD,-6.529209621993131,451520,206197978.7216495,USD,,-0.1734,-2.3008849557522044,0.0,Producer manufacturing,Producer Manufacturing,america,,0.9433690258553147
10,NASDAQ:AEVA,AEVA,"Aeva Technologies, Inc.",aeva,streaming,stock,['common'],966.0583941605838,29.21,100,1,false,0,USD,-5.530401034928851,2995875,1607211436.454722,USD,,-2.8215,10.383051708804478,0.0,Electronic technology,Electronic Technology,america,1.2,0.7277871597246576
11,NASDAQ:MNPR,MNPR,Monopar Therapeutics Inc.,monopar-therapeutics,streaming,stock,['common'],934.0540540540538,38.26,100,1,false,0,USD,-5.390702274975272,35155,233968075.1894164,USD,,-3.9851,-51.31758809234509,0.0,Health technology,Health Technology,america,1.166667,0.3729407633642853
12,NASDAQ:NEON,NEON,Neonode Inc.,neonode,streaming,stock,['common'],928.5714285714286,25.2,100,1,false,0,USD,0.07942811755361229,193213,422929658.4590945,USD,,-0.377,46.29629629629629,0.0,Electronic technology,Electronic Technology,america,1.0,0.320681325619353
13,NASDAQ:NNNN,NNNN,Anbio Biotechnology,anbio-biotechnology,streaming,stock,['common'],864.5437262357415,50.735,100,1,false,0,USD,-2.0748890175641823,117680,7300320276.812777,USD,837.2112211221122,0.0606,5.208333333333338,0.0,Health technology,Health Technology,america,,0.481215699375949
14,NASDAQ:ATGL,ATGL,Alpha Technology Group Limited,alpha-technology-limited,streaming,stock,['common'],837.2549019607844,23.9,100,1,false,0,USD,7.85198555956678,6898,364773742.450361,USD,,,,0.0,Technology services,Technology Services,america,,1.6644547933305986
15,NASDAQ:SEZL,SEZL,Sezzle Inc.,sezzle,streaming,stock,['common'],822.6882736094849,148.63,100,1,false,0,USD,-10.512372809922336,1700069,4947342190.909928,USD,50.2349004630412,2.9587,676.3579113093675,0.0,Technology services,Technology Services,america,1.0,1.632523660069362
16,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,streaming,stock,['common'],786.6666666666667,2.66,100,1,false,0,USD,17.699115044247804,8981966,316809992.3539823,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,1.4851790655364117
17,NASDAQ:CNVS,CNVS,Cineverse Corp.,cinedigm,streaming,stock,['common'],731.7073170731708,6.82,100,1,false,0,USD,-3.262411347517724,391941,116676991.4496454,USD,46.26865671641791,0.1474,,0.0,Consumer services,Consumer Services,america,1.0,0.37772134019900233
18,AMEX:AREN,AREN,"The Arena Group Holdings, Inc.",the-arena,streaming,stock,['common'],716.2729658792651,6.22,100,1,false,0,USD,0.32258064516128343,193349,295829107.99677414,USD,111.07142857142857,0.056,,0.0,Technology services,Technology Services,america,,0.5146821598288697
19,NASDAQ:MVST,MVST,"Microvast Holdings, Inc.",microvast,streaming,stock,['common'],702.5,3.21,100,1,false,0,USD,-4.464285714285712,4468744,1044345764.0714287,USD,,-0.4479,-37.90024630541873,0.0,Producer manufacturing,Producer Manufacturing,america,1.333333,0.41378213640094236
